ElapsedSec,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop,ALT,Pres,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,Fall,ConeDir,ConeProb,ConeMethod,ObstacleDist,AngleValid,BNOStaleSec,BNOAccValid,BNOAccStaleSec,BMPValid,BMPStaleSec,MotorCmdType,MotorCmdUpdatedElapsedSec,Motor1CmdSpeed,Motor1CmdForward,Motor2CmdSpeed,Motor2CmdForward,Phase7ArrivalReason,MissionEndReason,MissionTotalTimeout,MissionElapsedSec
469.83,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,469.76,100.00,1,100.00,1,RUNNING,RUNNING,0,469.83
469.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,469.76,100.00,1,100.00,1,RUNNING,RUNNING,0,469.90
469.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,469.76,100.00,1,100.00,1,RUNNING,RUNNING,0,469.97
470.03,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.01,100.00,1,100.00,1,RUNNING,RUNNING,0,470.03
470.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.01,100.00,1,100.00,1,RUNNING,RUNNING,0,470.10
470.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.01,100.00,1,100.00,1,RUNNING,RUNNING,0,470.17
470.23,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.01,100.00,1,100.00,1,RUNNING,RUNNING,0,470.23
470.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.26,100.00,1,100.00,1,RUNNING,RUNNING,0,470.30
470.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.26,100.00,1,100.00,1,RUNNING,RUNNING,0,470.37
470.43,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.26,100.00,1,100.00,1,RUNNING,RUNNING,0,470.43
470.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.26,100.00,1,100.00,1,RUNNING,RUNNING,0,470.50
470.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.51,100.00,1,100.00,1,RUNNING,RUNNING,0,470.57
470.63,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.51,100.00,1,100.00,1,RUNNING,RUNNING,0,470.63
470.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.51,100.00,1,100.00,1,RUNNING,RUNNING,0,470.70
470.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.51,100.00,1,100.00,1,RUNNING,RUNNING,0,470.77
470.83,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.77,100.00,1,100.00,1,RUNNING,RUNNING,0,470.83
470.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.77,100.00,1,100.00,1,RUNNING,RUNNING,0,470.90
470.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,470.77,100.00,1,100.00,1,RUNNING,RUNNING,0,470.97
471.03,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.02,100.00,1,100.00,1,RUNNING,RUNNING,0,471.03
471.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.02,100.00,1,100.00,1,RUNNING,RUNNING,0,471.10
471.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.02,100.00,1,100.00,1,RUNNING,RUNNING,0,471.17
471.23,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.02,100.00,1,100.00,1,RUNNING,RUNNING,0,471.23
471.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.27,100.00,1,100.00,1,RUNNING,RUNNING,0,471.30
471.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.27,100.00,1,100.00,1,RUNNING,RUNNING,0,471.37
471.43,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.27,100.00,1,100.00,1,RUNNING,RUNNING,0,471.43
471.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.27,100.00,1,100.00,1,RUNNING,RUNNING,0,471.50
471.56,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.52,100.00,1,100.00,1,RUNNING,RUNNING,0,471.56
471.63,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.52,100.00,1,100.00,1,RUNNING,RUNNING,0,471.63
471.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.52,100.00,1,100.00,1,RUNNING,RUNNING,0,471.70
471.76,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.52,100.00,1,100.00,1,RUNNING,RUNNING,0,471.76
471.83,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.77,100.00,1,100.00,1,RUNNING,RUNNING,0,471.83
471.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.77,100.00,1,100.00,1,RUNNING,RUNNING,0,471.90
471.96,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,471.77,100.00,1,100.00,1,RUNNING,RUNNING,0,471.96
472.03,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.03,100.00,1,100.00,1,RUNNING,RUNNING,0,472.03
472.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.03,100.00,1,100.00,1,RUNNING,RUNNING,0,472.10
472.16,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.03,100.00,1,100.00,1,RUNNING,RUNNING,0,472.16
472.23,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.03,100.00,1,100.00,1,RUNNING,RUNNING,0,472.23
472.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.28,100.00,1,100.00,1,RUNNING,RUNNING,0,472.30
472.36,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.28,100.00,1,100.00,1,RUNNING,RUNNING,0,472.36
472.43,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.28,100.00,1,100.00,1,RUNNING,RUNNING,0,472.43
472.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.28,100.00,1,100.00,1,RUNNING,RUNNING,0,472.50
472.56,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.53,100.00,1,100.00,1,RUNNING,RUNNING,0,472.56
472.63,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.53,100.00,1,100.00,1,RUNNING,RUNNING,0,472.63
472.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.53,100.00,1,100.00,1,RUNNING,RUNNING,0,472.70
472.76,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.53,100.00,1,100.00,1,RUNNING,RUNNING,0,472.76
472.83,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.78,100.00,1,100.00,1,RUNNING,RUNNING,0,472.83
472.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.78,100.00,1,100.00,1,RUNNING,RUNNING,0,472.90
472.96,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.78,100.00,1,100.00,1,RUNNING,RUNNING,0,472.96
473.03,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,472.78,100.00,1,100.00,1,RUNNING,RUNNING,0,473.03
473.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.03,100.00,1,100.00,1,RUNNING,RUNNING,0,473.10
473.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.03,100.00,1,100.00,1,RUNNING,RUNNING,0,473.17
473.23,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.03,100.00,1,100.00,1,RUNNING,RUNNING,0,473.23
473.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.29,100.00,1,100.00,1,RUNNING,RUNNING,0,473.30
473.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.29,100.00,1,100.00,1,RUNNING,RUNNING,0,473.37
473.43,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.29,100.00,1,100.00,1,RUNNING,RUNNING,0,473.43
473.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.29,100.00,1,100.00,1,RUNNING,RUNNING,0,473.50
473.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.54,100.00,1,100.00,1,RUNNING,RUNNING,0,473.57
473.63,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.54,100.00,1,100.00,1,RUNNING,RUNNING,0,473.63
473.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.54,100.00,1,100.00,1,RUNNING,RUNNING,0,473.70
473.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.54,100.00,1,100.00,1,RUNNING,RUNNING,0,473.77
473.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.79,100.00,1,100.00,1,RUNNING,RUNNING,0,473.84
473.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.79,100.00,1,100.00,1,RUNNING,RUNNING,0,473.90
473.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.79,100.00,1,100.00,1,RUNNING,RUNNING,0,473.97
474.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,473.79,100.00,1,100.00,1,RUNNING,RUNNING,0,474.04
474.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.04,100.00,1,100.00,1,RUNNING,RUNNING,0,474.10
474.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.04,100.00,1,100.00,1,RUNNING,RUNNING,0,474.17
474.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.13,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.04,100.00,1,100.00,1,RUNNING,RUNNING,0,474.24
474.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.29,100.00,1,100.00,1,RUNNING,RUNNING,0,474.30
474.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.29,100.00,1,100.00,1,RUNNING,RUNNING,0,474.37
474.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.29,100.00,1,100.00,1,RUNNING,RUNNING,0,474.44
474.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.29,100.00,1,100.00,1,RUNNING,RUNNING,0,474.50
474.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.54,100.00,1,100.00,1,RUNNING,RUNNING,0,474.57
474.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.54,100.00,1,100.00,1,RUNNING,RUNNING,0,474.64
474.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374627,130.960095,0.14,2,20,0.60,-29.04,101674.33,47.21,194.97,30.374217,130.959968,269.94,194.97,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_no_heading_forward,474.54,100.00,1,100.00,1,RUNNING,RUNNING,0,474.71
