ElapsedSec,AccX,AccY,AccZ
212.45,-8.84,-0.45,4.15
212.52,-8.84,-0.45,4.15
212.58,-8.84,-0.45,4.15
212.65,-8.84,-0.45,4.15
212.72,-8.84,-0.45,4.15
212.78,-8.84,-0.45,4.15
212.85,-8.84,-0.45,4.15
212.92,-8.84,-0.45,4.15
212.98,-8.84,-0.45,4.15
213.05,-8.84,-0.45,4.15
213.11,-8.84,-0.45,4.15
213.18,-8.84,-0.45,4.15
213.25,-8.84,-0.45,4.15
213.31,-8.84,-0.45,4.15
213.38,-8.84,-0.45,4.15
213.44,-8.84,-0.45,4.15
213.51,-8.84,-0.45,4.15
213.58,-8.84,-0.45,4.15
213.64,-8.84,-0.45,4.15
213.71,-8.84,-0.45,4.15
213.78,-8.84,-0.45,4.15
213.84,-8.84,-0.45,4.15
213.91,-8.84,-0.45,4.15
213.97,-8.84,-0.45,4.15
214.04,-8.84,-0.45,4.15
214.11,-8.84,-0.45,4.15
214.17,-8.84,-0.45,4.15
214.24,-8.84,-0.45,4.15
214.31,-8.84,-0.45,4.15
214.37,-8.84,-0.45,4.15
214.44,-8.84,-0.45,4.15
214.5,-8.84,-0.45,4.15
214.57,-8.84,-0.45,4.15
214.64,-8.84,-0.45,4.15
214.7,-8.84,-0.45,4.15
214.77,-8.84,-0.45,4.15
214.83,-8.84,-0.45,4.15
214.9,-8.84,-0.45,4.15
214.97,-8.84,-0.45,4.15
215.03,-8.84,-0.45,4.15
215.1,-8.84,-0.45,4.15
215.16,-8.84,-0.45,4.15
215.23,-8.84,-0.45,4.15
215.29,-8.84,-0.45,4.15
215.36,-8.84,-0.45,4.15
215.43,-8.84,-0.45,4.15
215.49,-8.84,-0.45,4.15
215.56,-8.84,-0.45,4.15
215.63,-8.84,-0.45,4.15
215.7,-8.84,-0.45,4.15
215.76,-8.84,-0.45,4.15
215.83,-8.84,-0.45,4.15
215.89,-8.84,-0.45,4.15
215.96,-8.84,-0.45,4.15
216.02,-8.84,-0.45,4.15
216.09,-8.84,-0.45,4.15
216.16,-8.84,-0.45,4.15
216.22,-8.84,-0.45,4.15
216.29,-8.84,-0.45,4.15
216.35,-8.84,-0.45,4.15
216.42,-8.84,-0.45,4.15
216.48,-8.84,-0.45,4.15
216.55,-8.84,-0.45,4.15
216.61,-8.84,-0.45,4.15
216.68,-8.84,-0.45,4.15
216.75,-8.84,-0.45,4.15
216.81,-8.84,-0.45,4.15
216.88,-8.84,-0.45,4.15
216.94,-8.84,-0.45,4.15
217.01,-8.84,-0.45,4.15
217.08,-8.84,-0.45,4.15
217.14,-8.84,-0.45,4.15
217.21,-8.84,-0.45,4.15
217.27,-8.84,-0.45,4.15
217.34,-8.84,-0.45,4.15
217.4,-8.84,-0.45,4.15
217.47,-8.84,-0.45,4.15
217.54,-8.84,-0.45,4.15
217.6,-8.84,-0.45,4.15
217.67,-8.84,-0.45,4.15
217.74,-8.84,-0.45,4.15
217.8,-8.84,-0.45,4.15
217.87,-8.84,-0.45,4.15
217.94,-8.84,-0.45,4.15
218.0,-8.84,-0.45,4.15
218.07,-8.84,-0.45,4.15
218.14,-8.84,-0.45,4.15
218.2,-8.84,-0.45,4.15
218.27,-8.84,-0.45,4.15
218.34,-8.84,-0.45,4.15
218.4,-8.84,-0.45,4.15
218.47,-8.84,-0.45,4.15
218.54,-8.84,-0.45,4.15
218.6,-8.84,-0.45,4.15
218.67,-8.84,-0.45,4.15
218.74,-8.84,-0.45,4.15
218.8,-8.84,-0.45,4.15
218.87,-8.84,-0.45,4.15
218.94,-8.84,-0.45,4.15
219.0,-8.84,-0.45,4.15
219.07,-8.84,-0.45,4.15
219.14,-8.84,-0.45,4.15
219.2,-8.84,-0.45,4.15
219.27,-8.84,-0.45,4.15
219.34,-8.84,-0.45,4.15
219.4,-8.84,-0.45,4.15
219.47,-8.84,-0.45,4.15
219.54,-8.84,-0.45,4.15
219.6,-8.84,-0.45,4.15
219.67,-8.84,-0.45,4.15
219.74,-8.84,-0.45,4.15
219.8,-8.84,-0.45,4.15
219.87,-8.84,-0.45,4.15
219.94,-8.84,-0.45,4.15
220.0,-8.84,-0.45,4.15
220.07,-8.84,-0.45,4.15
220.14,-8.84,-0.45,4.15
220.2,-8.84,-0.45,4.15
220.27,-8.84,-0.45,4.15
220.34,-8.84,-0.45,4.15
220.4,-8.84,-0.45,4.15
220.47,-8.84,-0.45,4.15
220.54,-8.84,-0.45,4.15
220.6,-8.84,-0.45,4.15
220.67,-8.84,-0.45,4.15
220.74,-8.84,-0.45,4.15
220.8,-8.84,-0.45,4.15
220.87,-8.84,-0.45,4.15
220.94,-8.84,-0.45,4.15
221.0,-8.84,-0.45,4.15
221.07,-8.84,-0.45,4.15
221.14,-8.84,-0.45,4.15
221.2,-8.84,-0.45,4.15
221.27,-8.84,-0.45,4.15
221.34,-8.84,-0.45,4.15
221.4,-8.84,-0.45,4.15
221.47,-8.84,-0.45,4.15
221.54,-8.84,-0.45,4.15
221.6,-8.84,-0.45,4.15
221.67,-8.84,-0.45,4.15
221.74,-8.84,-0.45,4.15
221.8,-8.84,-0.45,4.15
221.87,-8.84,-0.45,4.15
221.94,-8.84,-0.45,4.15
222.01,-8.84,-0.45,4.15
222.07,-8.84,-0.45,4.15
222.15,-8.84,-0.45,4.15
222.21,-8.84,-0.45,4.15
222.28,-8.84,-0.45,4.15
222.34,-8.84,-0.45,4.15
222.41,-8.84,-0.45,4.15
222.48,-8.84,-0.45,4.15
222.54,-8.84,-0.45,4.15
222.61,-8.84,-0.45,4.15
222.68,-8.84,-0.45,4.15
222.74,-8.84,-0.45,4.15
222.81,-8.84,-0.45,4.15
222.87,-8.84,-0.45,4.15
222.94,-8.84,-0.45,4.15
223.01,-8.84,-0.45,4.15
223.07,-8.84,-0.45,4.15
223.15,-8.84,-0.45,4.15
223.21,-8.84,-0.45,4.15
223.28,-8.84,-0.45,4.15
223.35,-8.84,-0.45,4.15
223.41,-8.84,-0.45,4.15
223.48,-8.84,-0.45,4.15
223.55,-8.84,-0.45,4.15
223.61,-8.84,-0.45,4.15
223.68,-8.84,-0.45,4.15
223.74,-8.84,-0.45,4.15
223.81,-8.84,-0.45,4.15
223.88,-8.84,-0.45,4.15
223.94,-8.84,-0.45,4.15
224.01,-8.84,-0.45,4.15
224.08,-8.84,-0.45,4.15
224.14,-8.84,-0.45,4.15
224.21,-8.84,-0.45,4.15
224.28,-8.84,-0.45,4.15
224.34,-8.84,-0.45,4.15
224.41,-8.84,-0.45,4.15
224.48,-8.84,-0.45,4.15
224.54,-8.84,-0.45,4.15
224.61,-8.84,-0.45,4.15
224.67,-8.84,-0.45,4.15
224.74,-8.84,-0.45,4.15
224.81,-8.84,-0.45,4.15
224.87,-8.84,-0.45,4.15
224.94,-8.84,-0.45,4.15
225.01,-8.84,-0.45,4.15
225.07,-8.84,-0.45,4.15
225.14,-8.84,-0.45,4.15
225.21,-8.84,-0.45,4.15
225.27,-8.84,-0.45,4.15
225.34,-8.84,-0.45,4.15
225.4,-8.84,-0.45,4.15
225.47,-8.84,-0.45,4.15
225.54,-8.84,-0.45,4.15
225.6,-8.84,-0.45,4.15
225.67,-8.84,-0.45,4.15
225.74,-8.84,-0.45,4.15
225.8,-8.84,-0.45,4.15
225.87,-8.84,-0.45,4.15
225.93,-8.84,-0.45,4.15
226.0,-8.84,-0.45,4.15
226.07,-8.84,-0.45,4.15
226.14,-8.84,-0.45,4.15
226.2,-8.84,-0.45,4.15
226.27,-8.84,-0.45,4.15
226.33,-8.84,-0.45,4.15
226.4,-8.84,-0.45,4.15
226.47,-8.84,-0.45,4.15
226.53,-8.84,-0.45,4.15
226.6,-8.84,-0.45,4.15
226.67,-8.84,-0.45,4.15
226.74,-8.84,-0.45,4.15
226.8,-8.84,-0.45,4.15
226.87,-8.84,-0.45,4.15
226.94,-8.84,-0.45,4.15
227.0,-8.84,-0.45,4.15
227.07,-8.84,-0.45,4.15
227.14,-8.84,-0.45,4.15
227.2,-8.84,-0.45,4.15
227.27,-8.84,-0.45,4.15
227.34,-8.84,-0.45,4.15
227.4,-8.84,-0.45,4.15
227.47,-8.84,-0.45,4.15
227.54,-8.84,-0.45,4.15
227.6,-8.84,-0.45,4.15
227.67,-8.84,-0.45,4.15
227.74,-8.84,-0.45,4.15
227.8,-8.84,-0.45,4.15
227.87,-8.84,-0.45,4.15
227.94,-8.84,-0.45,4.15
228.0,-8.84,-0.45,4.15
228.07,-8.84,-0.45,4.15
228.14,-8.84,-0.45,4.15
228.2,-8.84,-0.45,4.15
228.27,-8.84,-0.45,4.15
228.34,-8.84,-0.45,4.15
228.4,-8.84,-0.45,4.15
228.47,-8.84,-0.45,4.15
228.54,-8.84,-0.45,4.15
228.6,-8.84,-0.45,4.15
228.67,-8.84,-0.45,4.15
228.74,-8.84,-0.45,4.15
228.81,-8.84,-0.45,4.15
228.88,-8.84,-0.45,4.15
228.94,-8.84,-0.45,4.15
229.01,-8.84,-0.45,4.15
229.08,-8.84,-0.45,4.15
229.14,-8.84,-0.45,4.15
229.21,-8.84,-0.45,4.15
229.27,-8.84,-0.45,4.15
229.34,-8.84,-0.45,4.15
229.41,-8.84,-0.45,4.15
229.47,-8.84,-0.45,4.15
229.54,-8.84,-0.45,4.15
229.6,-8.84,-0.45,4.15
229.67,-8.84,-0.45,4.15
229.74,-8.84,-0.45,4.15
229.8,-8.84,-0.45,4.15
229.87,-8.84,-0.45,4.15
229.93,-8.84,-0.45,4.15
230.0,-8.84,-0.45,4.15
230.08,-8.84,-0.45,4.15
230.14,-8.84,-0.45,4.15
230.21,-8.84,-0.45,4.15
230.28,-8.84,-0.45,4.15
230.34,-8.84,-0.45,4.15
230.41,-8.84,-0.45,4.15
230.48,-8.84,-0.45,4.15
230.54,-8.84,-0.45,4.15
230.61,-8.84,-0.45,4.15
230.67,-8.84,-0.45,4.15
230.74,-8.84,-0.45,4.15
230.81,-8.84,-0.45,4.15
230.87,-8.84,-0.45,4.15
230.94,-8.84,-0.45,4.15
231.0,-8.84,-0.45,4.15
231.07,-8.84,-0.45,4.15
231.14,-8.84,-0.45,4.15
231.2,-8.84,-0.45,4.15
231.27,-8.84,-0.45,4.15
231.33,-8.84,-0.45,4.15
231.4,-8.84,-0.45,4.15
231.47,-8.84,-0.45,4.15
231.53,-8.84,-0.45,4.15
231.6,-8.84,-0.45,4.15
231.66,-8.84,-0.45,4.15
231.73,-8.84,-0.45,4.15
231.8,-8.84,-0.45,4.15
231.86,-8.84,-0.45,4.15
231.93,-8.84,-0.45,4.15
231.99,-8.84,-0.45,4.15
232.06,-8.84,-0.45,4.15
232.13,-8.84,-0.45,4.15
232.19,-8.84,-0.45,4.15
232.26,-8.84,-0.45,4.15
232.33,-8.84,-0.45,4.15
232.39,-8.84,-0.45,4.15
232.46,-8.84,-0.45,4.15
232.52,-8.84,-0.45,4.15
232.59,-8.84,-0.45,4.15
232.66,-8.84,-0.45,4.15
232.72,-8.84,-0.45,4.15
232.79,-8.84,-0.45,4.15
232.86,-8.84,-0.45,4.15
232.92,-8.84,-0.45,4.15
232.99,-8.84,-0.45,4.15
233.05,-8.84,-0.45,4.15
233.12,-8.84,-0.45,4.15
233.19,-8.84,-0.45,4.15
233.25,-8.84,-0.45,4.15
233.32,-8.84,-0.45,4.15
233.39,-8.84,-0.45,4.15
233.45,-8.84,-0.45,4.15
233.52,-8.84,-0.45,4.15
233.59,-8.84,-0.45,4.15
233.65,-8.84,-0.45,4.15
233.72,-8.84,-0.45,4.15
233.78,-8.84,-0.45,4.15
233.85,-8.84,-0.45,4.15
233.92,-8.84,-0.45,4.15
233.98,-8.84,-0.45,4.15
234.12,-8.84,-0.45,4.15
234.19,-8.84,-0.45,4.15
234.25,-8.84,-0.45,4.15
234.32,-8.84,-0.45,4.15
234.39,-8.84,-0.45,4.15
234.45,-8.84,-0.45,4.15
234.52,-8.84,-0.45,4.15
234.59,-8.84,-0.45,4.15
234.65,-8.84,-0.45,4.15
234.72,-8.84,-0.45,4.15
234.79,-8.84,-0.45,4.15
234.85,-8.84,-0.45,4.15
234.92,-8.84,-0.45,4.15
234.98,-8.84,-0.45,4.15
235.05,-8.84,-0.45,4.15
235.12,-8.84,-0.45,4.15
235.19,-8.84,-0.45,4.15
235.25,-8.84,-0.45,4.15
235.32,-8.84,-0.45,4.15
235.38,-8.84,-0.45,4.15
235.45,-8.84,-0.45,4.15
235.52,-8.84,-0.45,4.15
235.58,-8.84,-0.45,4.15
235.65,-8.84,-0.45,4.15
235.72,-8.84,-0.45,4.15
235.78,-8.84,-0.45,4.15
235.85,-8.84,-0.45,4.15
235.92,-8.84,-0.45,4.15
235.98,-8.84,-0.45,4.15
236.05,-8.84,-0.45,4.15
236.12,-8.84,-0.45,4.15
236.18,-8.84,-0.45,4.15
236.25,-8.84,-0.45,4.15
236.32,-8.84,-0.45,4.15
236.38,-8.84,-0.45,4.15
236.45,-8.84,-0.45,4.15
236.52,-8.84,-0.45,4.15
236.58,-8.84,-0.45,4.15
236.65,-8.84,-0.45,4.15
236.72,-8.84,-0.45,4.15
236.79,-8.84,-0.45,4.15
236.85,-8.84,-0.45,4.15
236.92,-8.84,-0.45,4.15
236.99,-8.84,-0.45,4.15
237.05,-8.84,-0.45,4.15
237.12,-8.84,-0.45,4.15
237.19,-8.84,-0.45,4.15
237.26,-8.84,-0.45,4.15
237.32,-8.84,-0.45,4.15
237.39,-8.84,-0.45,4.15
237.45,-8.84,-0.45,4.15
237.52,-8.84,-0.45,4.15
237.59,-8.84,-0.45,4.15
237.65,-8.84,-0.45,4.15
237.72,-8.84,-0.45,4.15
237.78,-8.84,-0.45,4.15
237.85,-8.84,-0.45,4.15
237.92,-8.84,-0.45,4.15
237.98,-8.84,-0.45,4.15
238.05,-8.84,-0.45,4.15
238.11,-8.84,-0.45,4.15
238.18,-8.84,-0.45,4.15
238.25,-8.84,-0.45,4.15
238.31,-8.84,-0.45,4.15
238.38,-8.84,-0.45,4.15
238.45,-8.84,-0.45,4.15
238.51,-8.84,-0.45,4.15
238.58,-8.84,-0.45,4.15
238.64,-8.84,-0.45,4.15
238.71,-8.84,-0.45,4.15
238.78,-8.84,-0.45,4.15
238.84,-8.84,-0.45,4.15
238.91,-8.84,-0.45,4.15
238.97,-8.84,-0.45,4.15
239.04,-8.84,-0.45,4.15
239.11,-8.84,-0.45,4.15
239.18,-8.84,-0.45,4.15
239.24,-8.84,-0.45,4.15
239.31,-8.84,-0.45,4.15
239.37,-8.84,-0.45,4.15
239.44,-8.84,-0.45,4.15
239.51,-8.84,-0.45,4.15
239.57,-8.84,-0.45,4.15
239.64,-8.84,-0.45,4.15
239.71,-8.84,-0.45,4.15
239.77,-8.84,-0.45,4.15
239.84,-8.84,-0.45,4.15
239.9,-8.84,-0.45,4.15
239.97,-8.84,-0.45,4.15
240.04,-8.84,-0.45,4.15
240.1,-8.84,-0.45,4.15
240.17,-8.84,-0.45,4.15
240.24,-8.84,-0.45,4.15
240.3,-8.84,-0.45,4.15
240.37,-8.84,-0.45,4.15
240.44,-8.84,-0.45,4.15
240.5,-8.84,-0.45,4.15
240.57,-8.84,-0.45,4.15
240.64,-8.84,-0.45,4.15
240.7,-8.84,-0.45,4.15
240.77,-8.84,-0.45,4.15
240.83,-8.84,-0.45,4.15
240.9,-8.84,-0.45,4.15
240.97,-8.84,-0.45,4.15
241.03,-8.84,-0.45,4.15
241.1,-8.84,-0.45,4.15
241.17,-8.84,-0.45,4.15
241.23,-8.84,-0.45,4.15
241.3,-8.84,-0.45,4.15
241.37,-8.84,-0.45,4.15
241.43,-8.84,-0.45,4.15
241.5,-8.84,-0.45,4.15
241.56,-8.84,-0.45,4.15
241.63,-8.84,-0.45,4.15
241.7,-8.84,-0.45,4.15
241.76,-8.84,-0.45,4.15
241.83,-8.84,-0.45,4.15
241.9,-8.84,-0.45,4.15
241.96,-8.84,-0.45,4.15
242.03,-8.84,-0.45,4.15
242.1,-8.84,-0.45,4.15
242.16,-8.84,-0.45,4.15
242.23,-8.84,-0.45,4.15
242.3,-8.84,-0.45,4.15
242.36,-8.84,-0.45,4.15
242.43,-8.84,-0.45,4.15
242.5,-8.84,-0.45,4.15
242.56,-8.84,-0.45,4.15
242.63,-8.84,-0.45,4.15
242.7,-8.84,-0.45,4.15
242.76,-8.84,-0.45,4.15
242.83,-8.84,-0.45,4.15
242.9,-8.84,-0.45,4.15
242.96,-8.84,-0.45,4.15
243.03,-8.84,-0.45,4.15
243.1,-8.84,-0.45,4.15
243.16,-8.84,-0.45,4.15
243.23,-8.84,-0.45,4.15
243.3,-8.84,-0.45,4.15
243.37,-8.84,-0.45,4.15
243.44,-8.84,-0.45,4.15
243.5,-8.84,-0.45,4.15
243.57,-8.84,-0.45,4.15
243.64,-8.84,-0.45,4.15
243.7,-8.84,-0.45,4.15
243.77,-8.84,-0.45,4.15
243.83,-8.84,-0.45,4.15
243.9,-8.84,-0.45,4.15
243.97,-8.84,-0.45,4.15
244.03,-8.84,-0.45,4.15
244.1,-8.84,-0.45,4.15
244.16,-8.84,-0.45,4.15
244.23,-8.84,-0.45,4.15
244.3,-8.84,-0.45,4.15
244.36,-8.84,-0.45,4.15
244.43,-8.84,-0.45,4.15
244.49,-8.84,-0.45,4.15
244.56,-8.84,-0.45,4.15
244.63,-8.84,-0.45,4.15
244.69,-8.84,-0.45,4.15
244.76,-8.84,-0.45,4.15
244.82,-8.84,-0.45,4.15
244.89,-8.84,-0.45,4.15
244.96,-8.84,-0.45,4.15
245.02,-8.84,-0.45,4.15
245.09,-8.84,-0.45,4.15
245.15,-8.84,-0.45,4.15
245.22,-8.84,-0.45,4.15
245.29,-8.84,-0.45,4.15
245.35,-8.84,-0.45,4.15
245.42,-8.84,-0.45,4.15
245.49,-8.84,-0.45,4.15
245.55,-8.84,-0.45,4.15
245.62,-8.84,-0.45,4.15
245.68,-8.84,-0.45,4.15
245.75,-8.84,-0.45,4.15
245.82,-8.84,-0.45,4.15
245.88,-8.84,-0.45,4.15
245.95,-8.84,-0.45,4.15
246.02,-8.84,-0.45,4.15
246.08,-8.84,-0.45,4.15
246.15,-8.84,-0.45,4.15
246.22,-8.84,-0.45,4.15
246.28,-8.84,-0.45,4.15
246.35,-8.84,-0.45,4.15
246.41,-8.84,-0.45,4.15
246.48,-8.84,-0.45,4.15
246.55,-8.84,-0.45,4.15
246.61,-8.84,-0.45,4.15
246.68,-8.84,-0.45,4.15
246.75,-8.84,-0.45,4.15
246.81,-8.84,-0.45,4.15
246.88,-8.84,-0.45,4.15
246.94,-8.84,-0.45,4.15
247.01,-8.84,-0.45,4.15
247.08,-8.84,-0.45,4.15
247.14,-8.84,-0.45,4.15
247.21,-8.84,-0.45,4.15
247.28,-8.84,-0.45,4.15
247.34,-8.84,-0.45,4.15
247.41,-8.84,-0.45,4.15
247.48,-8.84,-0.45,4.15
247.54,-8.84,-0.45,4.15
247.61,-8.84,-0.45,4.15
247.68,-8.84,-0.45,4.15
247.74,-8.84,-0.45,4.15
247.81,-8.84,-0.45,4.15
247.88,-8.84,-0.45,4.15
247.94,-8.84,-0.45,4.15
248.01,-8.84,-0.45,4.15
248.07,-8.84,-0.45,4.15
248.14,-8.84,-0.45,4.15
248.21,-8.84,-0.45,4.15
248.28,-8.84,-0.45,4.15
248.34,-8.84,-0.45,4.15
248.41,-8.84,-0.45,4.15
248.48,-8.84,-0.45,4.15
248.54,-8.84,-0.45,4.15
248.61,-8.84,-0.45,4.15
248.67,-8.84,-0.45,4.15
248.74,-8.84,-0.45,4.15
248.81,-8.84,-0.45,4.15
248.87,-8.84,-0.45,4.15
248.94,-8.84,-0.45,4.15
249.01,-8.84,-0.45,4.15
249.07,-8.84,-0.45,4.15
249.14,-8.84,-0.45,4.15
249.21,-8.84,-0.45,4.15
249.28,-8.84,-0.45,4.15
249.34,-8.84,-0.45,4.15
249.41,-8.84,-0.45,4.15
249.48,-8.84,-0.45,4.15
249.54,-8.84,-0.45,4.15
249.61,-8.84,-0.45,4.15
249.68,-8.84,-0.45,4.15
249.75,-8.84,-0.45,4.15
249.81,-8.84,-0.45,4.15
249.88,-8.84,-0.45,4.15
249.95,-8.84,-0.45,4.15
250.01,-8.84,-0.45,4.15
250.08,-8.84,-0.45,4.15
250.14,-8.84,-0.45,4.15
250.21,-8.84,-0.45,4.15
250.28,-8.84,-0.45,4.15
250.34,-8.84,-0.45,4.15
250.41,-8.84,-0.45,4.15
250.47,-8.84,-0.45,4.15
250.54,-8.84,-0.45,4.15
250.61,-8.84,-0.45,4.15
250.67,-8.84,-0.45,4.15
250.74,-8.84,-0.45,4.15
250.8,-8.84,-0.45,4.15
250.87,-8.84,-0.45,4.15
250.94,-8.84,-0.45,4.15
251.0,-8.84,-0.45,4.15
251.07,-8.84,-0.45,4.15
251.13,-8.84,-0.45,4.15
251.2,-8.84,-0.45,4.15
251.27,-8.84,-0.45,4.15
251.33,-8.84,-0.45,4.15
251.4,-8.84,-0.45,4.15
251.47,-8.84,-0.45,4.15
251.53,-8.84,-0.45,4.15
251.6,-8.84,-0.45,4.15
251.67,-8.84,-0.45,4.15
251.73,-8.84,-0.45,4.15
251.8,-8.84,-0.45,4.15
251.87,-8.84,-0.45,4.15
251.93,-8.84,-0.45,4.15
252.0,-8.84,-0.45,4.15
252.06,-8.84,-0.45,4.15
252.13,-8.84,-0.45,4.15
252.2,-8.84,-0.45,4.15
252.26,-8.84,-0.45,4.15
252.33,-8.84,-0.45,4.15
252.4,-8.84,-0.45,4.15
252.46,-8.84,-0.45,4.15
252.53,-8.84,-0.45,4.15
252.6,-8.84,-0.45,4.15
252.66,-8.84,-0.45,4.15
252.73,-8.84,-0.45,4.15
252.79,-8.84,-0.45,4.15
252.86,-8.84,-0.45,4.15
252.93,-8.84,-0.45,4.15
252.99,-8.84,-0.45,4.15
253.06,-8.84,-0.45,4.15
253.13,-8.84,-0.45,4.15
253.19,-8.84,-0.45,4.15
253.26,-8.84,-0.45,4.15
253.33,-8.84,-0.45,4.15
253.39,-8.84,-0.45,4.15
253.46,-8.84,-0.45,4.15
253.52,-8.84,-0.45,4.15
253.59,-8.84,-0.45,4.15
253.66,-8.84,-0.45,4.15
253.72,-8.84,-0.45,4.15
253.79,-8.84,-0.45,4.15
253.86,-8.84,-0.45,4.15
253.92,-8.84,-0.45,4.15
253.99,-8.84,-0.45,4.15
254.06,-8.84,-0.45,4.15
254.12,-8.84,-0.45,4.15
254.19,-8.84,-0.45,4.15
254.26,-8.84,-0.45,4.15
254.32,-8.84,-0.45,4.15
254.39,-8.84,-0.45,4.15
254.46,-8.84,-0.45,4.15
254.52,-8.84,-0.45,4.15
254.59,-8.84,-0.45,4.15
254.66,-8.84,-0.45,4.15
254.72,-8.84,-0.45,4.15
254.79,-8.84,-0.45,4.15
254.86,-8.84,-0.45,4.15
254.92,-8.84,-0.45,4.15
254.99,-8.84,-0.45,4.15
255.06,-8.84,-0.45,4.15
255.12,-8.84,-0.45,4.15
255.19,-8.84,-0.45,4.15
255.26,-8.84,-0.45,4.15
255.33,-8.84,-0.45,4.15
255.39,-8.84,-0.45,4.15
255.46,-8.84,-0.45,4.15
255.53,-8.84,-0.45,4.15
255.59,-8.84,-0.45,4.15
255.66,-8.84,-0.45,4.15
255.73,-8.84,-0.45,4.15
255.79,-8.84,-0.45,4.15
255.87,-8.84,-0.45,4.15
255.93,-8.84,-0.45,4.15
256.0,-8.84,-0.45,4.15
256.06,-8.84,-0.45,4.15
256.13,-8.84,-0.45,4.15
256.2,-8.84,-0.45,4.15
256.26,-8.84,-0.45,4.15
256.33,-8.84,-0.45,4.15
256.4,-8.84,-0.45,4.15
256.46,-8.84,-0.45,4.15
256.53,-8.84,-0.45,4.15
256.59,-8.84,-0.45,4.15
256.66,-8.84,-0.45,4.15
256.73,-8.84,-0.45,4.15
256.79,-8.84,-0.45,4.15
256.86,-8.84,-0.45,4.15
256.92,-8.84,-0.45,4.15
256.99,-8.84,-0.45,4.15
257.06,-8.84,-0.45,4.15
257.12,-8.84,-0.45,4.15
257.19,-8.84,-0.45,4.15
257.26,-8.84,-0.45,4.15
257.32,-8.84,-0.45,4.15
257.39,-8.84,-0.45,4.15
257.45,-8.84,-0.45,4.15
257.52,-8.84,-0.45,4.15
257.59,-8.84,-0.45,4.15
257.65,-8.84,-0.45,4.15
257.72,-8.84,-0.45,4.15
257.78,-8.84,-0.45,4.15
257.85,-8.84,-0.45,4.15
257.92,-8.84,-0.45,4.15
257.98,-8.84,-0.45,4.15
258.05,-8.84,-0.45,4.15
258.12,-8.84,-0.45,4.15
258.18,-8.84,-0.45,4.15
258.25,-8.84,-0.45,4.15
258.32,-8.84,-0.45,4.15
258.38,-8.84,-0.45,4.15
258.45,-8.84,-0.45,4.15
258.52,-8.84,-0.45,4.15
258.58,-8.84,-0.45,4.15
258.65,-8.84,-0.45,4.15
258.71,-8.84,-0.45,4.15
258.78,-8.84,-0.45,4.15
258.85,-8.84,-0.45,4.15
258.91,-8.84,-0.45,4.15
258.98,-8.84,-0.45,4.15
259.05,-8.84,-0.45,4.15
259.11,-8.84,-0.45,4.15
259.18,-8.84,-0.45,4.15
259.25,-8.84,-0.45,4.15
259.31,-8.84,-0.45,4.15
259.38,-8.84,-0.45,4.15
259.44,-8.84,-0.45,4.15
259.51,-8.84,-0.45,4.15
259.58,-8.84,-0.45,4.15
259.64,-8.84,-0.45,4.15
259.71,-8.84,-0.45,4.15
259.78,-8.84,-0.45,4.15
259.84,-8.84,-0.45,4.15
259.91,-8.84,-0.45,4.15
259.97,-8.84,-0.45,4.15
260.04,-8.84,-0.45,4.15
260.11,-8.84,-0.45,4.15
260.17,-8.84,-0.45,4.15
260.24,-8.84,-0.45,4.15
260.31,-8.84,-0.45,4.15
260.37,-8.84,-0.45,4.15
260.44,-8.84,-0.45,4.15
260.51,-8.84,-0.45,4.15
260.57,-8.84,-0.45,4.15
260.64,-8.84,-0.45,4.15
260.71,-8.84,-0.45,4.15
260.77,-8.84,-0.45,4.15
260.84,-8.84,-0.45,4.15
260.91,-8.84,-0.45,4.15
260.97,-8.84,-0.45,4.15
261.04,-8.84,-0.45,4.15
261.11,-8.84,-0.45,4.15
261.17,-8.84,-0.45,4.15
261.24,-8.84,-0.45,4.15
261.31,-8.84,-0.45,4.15
261.38,-8.84,-0.45,4.15
261.44,-8.84,-0.45,4.15
261.51,-8.84,-0.45,4.15
261.58,-8.84,-0.45,4.15
261.64,-8.84,-0.45,4.15
261.71,-8.84,-0.45,4.15
261.78,-8.84,-0.45,4.15
261.84,-8.84,-0.45,4.15
261.91,-8.84,-0.45,4.15
261.98,-8.84,-0.45,4.15
262.04,-8.84,-0.45,4.15
262.11,-8.84,-0.45,4.15
262.19,-8.84,-0.45,4.15
262.25,-8.84,-0.45,4.15
262.32,-8.84,-0.45,4.15
262.39,-8.84,-0.45,4.15
262.45,-8.84,-0.45,4.15
262.52,-8.84,-0.45,4.15
262.58,-8.84,-0.45,4.15
262.65,-8.84,-0.45,4.15
262.72,-8.84,-0.45,4.15
262.78,-8.84,-0.45,4.15
262.85,-8.84,-0.45,4.15
262.92,-8.84,-0.45,4.15
262.98,-8.84,-0.45,4.15
263.05,-8.84,-0.45,4.15
263.11,-8.84,-0.45,4.15
263.18,-8.84,-0.45,4.15
263.25,-8.84,-0.45,4.15
263.31,-8.84,-0.45,4.15
263.38,-8.84,-0.45,4.15
263.44,-8.84,-0.45,4.15
263.51,-8.84,-0.45,4.15
263.58,-8.84,-0.45,4.15
263.64,-8.84,-0.45,4.15
263.71,-8.84,-0.45,4.15
263.78,-8.84,-0.45,4.15
263.84,-8.84,-0.45,4.15
263.91,-8.84,-0.45,4.15
263.97,-8.84,-0.45,4.15
264.04,-8.84,-0.45,4.15
