ElapsedSec,ConeDir,ConeProb,ConeMethod,ObstacleDist
749.78,0.32,0.65,as_is:backproj,999.0
749.85,0.32,0.65,as_is:backproj,999.0
749.91,0.32,0.65,as_is:backproj,999.0
749.98,0.32,0.65,as_is:backproj,999.0
750.05,0.32,0.65,as_is:backproj,999.0
750.12,0.32,0.65,as_is:backproj,999.0
750.19,0.32,0.65,as_is:backproj,999.0
750.25,0.32,0.65,as_is:backproj,999.0
750.32,0.5,0.0,as_is:hue,999.0
750.39,0.5,0.0,as_is:hue,999.0
750.46,0.5,0.0,as_is:hue,999.0
750.53,0.5,0.0,as_is:hue,999.0
750.59,0.5,0.0,as_is:hue,999.0
750.66,0.5,0.0,as_is:hue,999.0
750.73,0.5,0.0,as_is:hue,999.0
750.8,0.5,0.0,as_is:hue,999.0
750.87,0.5,0.0,as_is:hue,999.0
750.94,0.5,0.0,as_is:hue,999.0
751.0,0.5,0.0,as_is:hue,999.0
751.07,0.5,0.0,as_is:hue,999.0
751.14,0.5,0.0,as_is:hue,999.0
751.2,0.5,0.0,as_is:hue,999.0
751.27,0.5,0.0,as_is:hue,999.0
751.34,0.5,0.0,as_is:hue,999.0
751.41,0.5,0.0,as_is:hue,999.0
751.48,0.5,0.0,as_is:hue,999.0
751.55,0.5,0.0,as_is:hue,999.0
751.63,0.5,0.0,as_is:hue,999.0
751.7,0.5,0.0,as_is:hue,999.0
751.76,0.5,0.0,as_is:hue,999.0
751.83,0.5,0.0,as_is:hue,999.0
751.9,0.5,0.0,as_is:hue,999.0
751.96,0.5,0.0,as_is:hue,999.0
752.03,0.5,0.0,as_is:hue,999.0
752.1,0.5,0.0,as_is:hue,999.0
752.16,0.5,0.0,as_is:hue,999.0
752.23,0.5,0.0,as_is:hue,999.0
752.29,0.5,0.0,as_is:hue,999.0
752.36,0.5,0.0,as_is:hue,999.0
752.43,0.5,0.0,as_is:hue,999.0
752.5,0.5,0.0,as_is:hue,999.0
752.57,0.5,0.0,as_is:hue,999.0
752.64,0.5,0.0,as_is:hue,999.0
752.71,0.5,0.0,as_is:hue,999.0
752.78,0.33,0.0,as_is:backproj,999.0
752.84,0.33,0.0,as_is:backproj,999.0
752.91,0.33,0.0,as_is:backproj,999.0
752.98,0.33,0.0,as_is:backproj,999.0
753.05,0.33,0.0,as_is:backproj,999.0
753.12,0.33,0.0,as_is:backproj,999.0
753.18,0.5,0.0,as_is:hue,999.0
753.25,0.5,0.0,as_is:hue,999.0
753.31,0.5,0.0,as_is:hue,999.0
753.38,0.5,0.0,as_is:hue,999.0
753.45,0.5,0.0,as_is:hue,999.0
753.51,0.5,0.0,as_is:hue,999.0
753.58,0.5,0.0,as_is:hue,999.0
753.65,0.5,0.0,as_is:hue,999.0
753.71,0.5,0.0,as_is:hue,999.0
753.79,0.5,0.0,as_is:hue,999.0
753.85,0.5,0.0,as_is:hue,999.0
753.92,0.5,0.0,as_is:hue,999.0
753.99,0.5,0.0,as_is:hue,999.0
754.06,0.5,0.0,as_is:hue,999.0
754.13,0.5,0.0,as_is:hue,999.0
754.2,0.5,0.0,as_is:hue,999.0
754.27,0.5,0.0,as_is:hue,999.0
754.34,0.5,0.0,as_is:hue,999.0
754.41,0.5,0.0,as_is:hue,999.0
754.47,0.5,0.0,as_is:hue,999.0
754.54,0.5,0.0,as_is:hue,999.0
754.61,0.5,0.0,as_is:hue,999.0
754.68,0.5,0.0,as_is:hue,999.0
754.75,0.5,0.0,as_is:hue,999.0
754.82,0.5,0.0,as_is:hue,999.0
754.88,0.5,0.0,as_is:hue,999.0
754.95,0.5,0.0,as_is:hue,999.0
755.02,0.5,0.0,as_is:hue,999.0
755.09,0.38,0.0,as_is:backproj,999.0
755.15,0.38,0.0,as_is:backproj,999.0
755.22,0.38,0.0,as_is:backproj,999.0
755.29,0.38,0.0,as_is:backproj,999.0
755.35,0.38,0.0,as_is:backproj,999.0
755.42,0.38,0.0,as_is:backproj,999.0
755.49,0.38,0.0,as_is:backproj,999.0
755.55,0.38,0.0,as_is:backproj,999.0
755.62,0.38,0.0,as_is:backproj,999.0
755.69,0.38,0.0,as_is:backproj,999.0
755.76,0.38,0.0,as_is:backproj,999.0
755.82,0.38,0.0,as_is:backproj,999.0
755.89,0.38,0.0,as_is:backproj,999.0
755.97,0.38,0.0,as_is:backproj,999.0
756.04,0.5,0.0,as_is:hue,999.0
756.11,0.5,0.0,as_is:hue,999.0
756.18,0.5,0.0,as_is:hue,999.0
756.25,0.5,0.0,as_is:hue,999.0
756.32,0.5,0.0,as_is:hue,999.0
756.38,0.5,0.0,as_is:hue,999.0
756.45,0.5,0.0,as_is:hue,999.0
756.52,0.5,0.0,as_is:hue,999.0
756.59,0.5,0.0,as_is:hue,999.0
756.65,0.5,0.0,as_is:hue,999.0
756.72,0.5,0.0,as_is:hue,999.0
756.78,0.5,0.0,as_is:hue,999.0
756.85,0.5,0.0,as_is:hue,999.0
756.92,0.5,0.0,as_is:hue,999.0
756.99,0.5,0.0,as_is:hue,999.0
757.05,0.5,0.0,as_is:hue,999.0
757.12,0.5,0.0,as_is:hue,999.0
757.19,0.5,0.0,as_is:hue,999.0
757.26,0.5,0.0,as_is:hue,999.0
757.33,0.5,0.0,as_is:hue,999.0
757.4,0.5,0.0,as_is:hue,999.0
757.47,0.38,0.0,as_is:backproj,999.0
757.54,0.38,0.0,as_is:backproj,999.0
757.61,0.38,0.0,as_is:backproj,999.0
757.68,0.38,0.0,as_is:backproj,999.0
757.74,0.38,0.0,as_is:backproj,999.0
757.81,0.38,0.0,as_is:backproj,999.0
757.88,0.38,0.0,as_is:backproj,999.0
757.95,0.32,0.0,as_is:backproj,999.0
758.02,0.32,0.0,as_is:backproj,999.0
758.08,0.32,0.0,as_is:backproj,999.0
758.15,0.32,0.0,as_is:backproj,999.0
758.22,0.32,0.0,as_is:backproj,999.0
758.29,0.32,0.0,as_is:backproj,999.0
758.36,0.32,0.0,as_is:backproj,999.0
758.43,0.32,0.0,as_is:backproj,999.0
758.49,0.32,0.0,as_is:backproj,999.0
758.56,0.32,0.0,as_is:backproj,999.0
758.63,0.32,0.0,as_is:backproj,999.0
758.7,0.32,0.0,as_is:backproj,999.0
758.76,0.32,0.0,as_is:backproj,999.0
758.83,0.32,0.0,as_is:backproj,999.0
758.9,0.32,0.0,as_is:backproj,999.0
758.97,0.5,0.0,as_is:hue,999.0
759.03,0.5,0.0,as_is:hue,999.0
759.1,0.5,0.0,as_is:hue,999.0
759.17,0.5,0.0,as_is:hue,999.0
759.23,0.5,0.0,as_is:hue,999.0
759.3,0.5,0.0,as_is:hue,999.0
759.36,0.5,0.0,as_is:hue,999.0
759.43,0.5,0.0,as_is:hue,999.0
759.5,0.5,0.0,as_is:hue,999.0
759.56,0.5,0.0,as_is:hue,999.0
759.63,0.5,0.0,as_is:hue,999.0
759.7,0.5,0.0,as_is:hue,999.0
759.76,0.5,0.0,as_is:hue,999.0
759.83,0.5,0.0,as_is:hue,999.0
759.9,0.36,0.0,as_is:backproj,999.0
759.97,0.36,0.0,as_is:backproj,999.0
760.04,0.36,0.0,as_is:backproj,999.0
760.11,0.36,0.0,as_is:backproj,999.0
760.18,0.36,0.0,as_is:backproj,999.0
760.25,0.36,0.0,as_is:backproj,999.0
760.31,0.36,0.0,as_is:backproj,999.0
760.38,0.5,0.0,as_is:hue,999.0
760.45,0.5,0.0,as_is:hue,999.0
760.51,0.5,0.0,as_is:hue,999.0
760.58,0.5,0.0,as_is:hue,999.0
760.65,0.5,0.0,as_is:hue,999.0
760.71,0.5,0.0,as_is:hue,999.0
760.78,0.5,0.0,as_is:hue,999.0
760.85,0.5,0.0,as_is:hue,999.0
760.91,0.5,0.0,as_is:hue,999.0
760.98,0.5,0.0,as_is:hue,999.0
761.05,0.5,0.0,as_is:hue,999.0
761.12,0.5,0.0,as_is:hue,999.0
761.19,0.5,0.0,as_is:hue,999.0
761.25,0.5,0.0,as_is:hue,999.0
761.32,0.5,0.0,as_is:hue,999.0
761.39,0.39,0.0,as_is:backproj,999.0
761.46,0.39,0.0,as_is:backproj,999.0
761.52,0.39,0.0,as_is:backproj,999.0
761.59,0.39,0.0,as_is:backproj,999.0
761.66,0.39,0.0,as_is:backproj,999.0
761.72,0.39,0.0,as_is:backproj,999.0
761.79,0.39,0.0,as_is:backproj,999.0
761.86,0.39,0.0,as_is:backproj,999.0
761.93,0.39,0.0,as_is:backproj,999.0
762.0,0.39,0.0,as_is:backproj,999.0
762.06,0.39,0.0,as_is:backproj,999.0
762.13,0.39,0.0,as_is:backproj,999.0
762.2,0.39,0.0,as_is:backproj,999.0
762.27,0.39,0.0,as_is:backproj,999.0
762.34,0.39,0.0,as_is:backproj,999.0
762.4,0.44,0.0,as_is:backproj,999.0
762.47,0.44,0.0,as_is:backproj,999.0
762.54,0.44,0.0,as_is:backproj,999.0
762.6,0.44,0.0,as_is:backproj,999.0
762.67,0.44,0.0,as_is:backproj,999.0
762.73,0.44,0.0,as_is:backproj,999.0
762.8,0.44,0.0,as_is:backproj,999.0
762.87,0.44,0.0,as_is:backproj,999.0
762.94,0.44,0.0,as_is:backproj,999.0
763.01,0.44,0.0,as_is:backproj,999.0
763.07,0.44,0.0,as_is:backproj,999.0
763.14,0.44,0.0,as_is:backproj,999.0
763.21,0.44,0.0,as_is:backproj,999.0
763.28,0.44,0.0,as_is:backproj,999.0
763.35,0.44,0.0,as_is:backproj,999.0
763.41,0.55,0.0,as_is:backproj,999.0
763.48,0.55,0.0,as_is:backproj,999.0
763.55,0.55,0.0,as_is:backproj,999.0
763.61,0.55,0.0,as_is:backproj,999.0
763.68,0.55,0.0,as_is:backproj,999.0
763.75,0.55,0.0,as_is:backproj,999.0
763.82,0.55,0.0,as_is:backproj,999.0
763.88,0.55,0.0,as_is:backproj,999.0
763.95,0.55,0.0,as_is:backproj,999.0
764.02,0.55,0.0,as_is:backproj,999.0
764.09,0.55,0.0,as_is:backproj,999.0
764.16,0.55,0.0,as_is:backproj,999.0
764.23,0.55,0.0,as_is:backproj,999.0
764.3,0.55,0.0,as_is:backproj,999.0
764.36,0.32,0.63,as_is:backproj,999.0
764.43,0.32,0.63,as_is:backproj,999.0
764.5,0.32,0.63,as_is:backproj,999.0
764.56,0.32,0.63,as_is:backproj,999.0
764.63,0.32,0.63,as_is:backproj,999.0
764.7,0.32,0.63,as_is:backproj,999.0
764.77,0.32,0.63,as_is:backproj,999.0
764.83,0.32,0.63,as_is:backproj,999.0
764.91,0.32,0.63,as_is:backproj,999.0
764.98,0.32,0.63,as_is:backproj,999.0
765.04,0.32,0.63,as_is:backproj,999.0
765.11,0.32,0.63,as_is:backproj,999.0
765.18,0.32,0.63,as_is:backproj,999.0
765.25,0.32,0.63,as_is:backproj,999.0
765.32,0.32,0.63,as_is:backproj,999.0
765.39,0.5,0.0,as_is:hue,999.0
765.46,0.5,0.0,as_is:hue,999.0
765.52,0.5,0.0,as_is:hue,999.0
765.59,0.5,0.0,as_is:hue,999.0
765.66,0.5,0.0,as_is:hue,999.0
765.72,0.5,0.0,as_is:hue,999.0
765.79,0.5,0.0,as_is:hue,999.0
765.85,0.5,0.0,as_is:hue,999.0
765.92,0.5,0.0,as_is:hue,999.0
765.99,0.5,0.0,as_is:hue,999.0
766.06,0.5,0.0,as_is:hue,999.0
766.13,0.5,0.0,as_is:hue,999.0
766.19,0.5,0.0,as_is:hue,999.0
766.26,0.5,0.0,as_is:hue,999.0
766.33,0.5,0.0,as_is:hue,999.0
766.4,0.5,0.0,as_is:hue,999.0
766.47,0.5,0.0,as_is:hue,999.0
766.54,0.5,0.0,as_is:hue,999.0
766.6,0.5,0.0,as_is:hue,999.0
766.67,0.5,0.0,as_is:hue,999.0
766.73,0.5,0.0,as_is:hue,999.0
766.8,0.5,0.0,as_is:hue,999.0
766.87,0.5,0.0,as_is:hue,999.0
766.94,0.5,0.0,as_is:hue,999.0
767.0,0.5,0.0,as_is:hue,999.0
767.07,0.5,0.0,as_is:hue,999.0
767.14,0.5,0.0,as_is:hue,999.0
767.21,0.5,0.0,as_is:hue,999.0
767.28,0.5,0.0,as_is:hue,999.0
767.35,0.67,0.0,as_is:backproj,999.0
767.41,0.67,0.0,as_is:backproj,999.0
767.48,0.67,0.0,as_is:backproj,999.0
767.55,0.67,0.0,as_is:backproj,999.0
767.61,0.67,0.0,as_is:backproj,999.0
767.68,0.67,0.0,as_is:backproj,999.0
767.75,0.67,0.0,as_is:backproj,999.0
767.82,0.5,0.0,as_is:hue,999.0
767.88,0.5,0.0,as_is:hue,999.0
767.95,0.5,0.0,as_is:hue,999.0
768.01,0.5,0.0,as_is:hue,999.0
768.08,0.5,0.0,as_is:hue,999.0
768.15,0.5,0.0,as_is:hue,999.0
768.21,0.5,0.0,as_is:hue,999.0
768.28,0.5,0.0,as_is:hue,999.0
768.35,0.5,0.0,as_is:hue,999.0
768.42,0.5,0.0,as_is:hue,999.0
768.49,0.5,0.0,as_is:hue,999.0
768.56,0.5,0.0,as_is:hue,999.0
768.63,0.5,0.0,as_is:hue,999.0
768.69,0.5,0.0,as_is:hue,999.0
768.76,0.5,0.0,as_is:hue,999.0
768.83,0.35,0.0,as_is:backproj,999.0
768.9,0.35,0.0,as_is:backproj,999.0
768.96,0.35,0.0,as_is:backproj,999.0
769.03,0.35,0.0,as_is:backproj,999.0
769.1,0.35,0.0,as_is:backproj,999.0
769.16,0.35,0.0,as_is:backproj,999.0
769.23,0.35,0.0,as_is:backproj,999.0
769.3,0.35,0.0,as_is:backproj,999.0
769.36,0.35,0.0,as_is:backproj,999.0
769.44,0.35,0.0,as_is:backproj,999.0
769.5,0.35,0.0,as_is:backproj,999.0
769.57,0.35,0.0,as_is:backproj,999.0
769.64,0.35,0.0,as_is:backproj,999.0
769.71,0.35,0.0,as_is:backproj,999.0
769.78,0.35,0.0,as_is:backproj,999.0
769.85,0.36,0.0,as_is:backproj,999.0
769.92,0.36,0.0,as_is:backproj,999.0
769.98,0.36,0.0,as_is:backproj,999.0
770.05,0.36,0.0,as_is:backproj,999.0
770.12,0.36,0.0,as_is:backproj,999.0
770.18,0.36,0.0,as_is:backproj,999.0
770.25,0.36,0.0,as_is:backproj,999.0
770.32,0.36,0.0,as_is:backproj,999.0
770.38,0.36,0.0,as_is:backproj,999.0
770.46,0.36,0.0,as_is:backproj,999.0
770.53,0.36,0.0,as_is:backproj,999.0
770.59,0.36,0.0,as_is:backproj,999.0
770.66,0.36,0.0,as_is:backproj,999.0
770.74,0.36,0.0,as_is:backproj,999.0
770.8,0.5,0.0,as_is:hue,999.0
770.87,0.5,0.0,as_is:hue,999.0
770.94,0.5,0.0,as_is:hue,999.0
771.01,0.5,0.0,as_is:hue,999.0
771.08,0.5,0.0,as_is:hue,999.0
771.15,0.5,0.0,as_is:hue,999.0
771.21,0.5,0.0,as_is:hue,999.0
771.28,0.48,0.0,as_is:backproj,999.0
771.35,0.48,0.0,as_is:backproj,999.0
771.41,0.48,0.0,as_is:backproj,999.0
771.48,0.48,0.0,as_is:backproj,999.0
771.55,0.48,0.0,as_is:backproj,999.0
771.61,0.48,0.0,as_is:backproj,999.0
771.68,0.48,0.0,as_is:backproj,999.0
771.75,0.48,0.0,as_is:backproj,999.0
771.82,0.48,0.0,as_is:backproj,999.0
771.89,0.48,0.0,as_is:backproj,999.0
771.96,0.48,0.0,as_is:backproj,999.0
772.02,0.48,0.0,as_is:backproj,999.0
772.09,0.48,0.0,as_is:backproj,999.0
772.16,0.48,0.0,as_is:backproj,999.0
772.23,0.28,0.0,as_is:backproj,999.0
772.3,0.28,0.0,as_is:backproj,999.0
772.37,0.28,0.0,as_is:backproj,999.0
772.43,0.28,0.0,as_is:backproj,999.0
772.5,0.28,0.0,as_is:backproj,999.0
772.57,0.28,0.0,as_is:backproj,999.0
772.64,0.28,0.0,as_is:backproj,999.0
772.71,0.5,0.0,as_is:hue,999.0
772.78,0.5,0.0,as_is:hue,999.0
772.85,0.5,0.0,as_is:hue,999.0
772.91,0.5,0.0,as_is:hue,999.0
772.98,0.5,0.0,as_is:hue,999.0
773.05,0.5,0.0,as_is:hue,999.0
773.11,0.5,0.0,as_is:hue,999.0
773.19,0.5,0.0,as_is:hue,999.0
773.25,0.5,0.0,as_is:hue,999.0
773.32,0.5,0.0,as_is:hue,999.0
773.39,0.5,0.0,as_is:hue,999.0
773.46,0.5,0.0,as_is:hue,999.0
773.52,0.5,0.0,as_is:hue,999.0
773.59,0.5,0.0,as_is:hue,999.0
773.66,0.5,0.0,as_is:hue,999.0
773.73,0.5,0.0,as_is:hue,999.0
773.8,0.5,0.0,as_is:hue,999.0
773.87,0.5,0.0,as_is:hue,999.0
773.94,0.5,0.0,as_is:hue,999.0
774.0,0.5,0.0,as_is:hue,999.0
774.07,0.5,0.0,as_is:hue,999.0
774.14,0.26,0.0,as_is:backproj,999.0
774.2,0.26,0.0,as_is:backproj,999.0
774.27,0.26,0.0,as_is:backproj,999.0
774.34,0.26,0.0,as_is:backproj,999.0
774.4,0.26,0.0,as_is:backproj,999.0
774.47,0.26,0.0,as_is:backproj,999.0
774.54,0.26,0.0,as_is:backproj,999.0
774.6,0.26,0.0,as_is:backproj,999.0
774.67,0.26,0.0,as_is:backproj,999.0
774.74,0.26,0.0,as_is:backproj,999.0
774.81,0.26,0.0,as_is:backproj,999.0
774.88,0.26,0.0,as_is:backproj,999.0
774.95,0.26,0.0,as_is:backproj,999.0
775.01,0.26,0.0,as_is:backproj,999.0
775.08,0.37,0.0,as_is:backproj,999.0
775.15,0.37,0.0,as_is:backproj,999.0
775.21,0.37,0.0,as_is:backproj,999.0
775.28,0.37,0.0,as_is:backproj,999.0
775.35,0.37,0.0,as_is:backproj,999.0
775.42,0.37,0.0,as_is:backproj,999.0
775.49,0.37,0.0,as_is:backproj,999.0
775.55,0.5,0.0,as_is:hue,999.0
775.62,0.5,0.0,as_is:hue,999.0
775.69,0.5,0.0,as_is:hue,999.0
775.75,0.5,0.0,as_is:hue,999.0
775.82,0.5,0.0,as_is:hue,999.0
775.89,0.5,0.0,as_is:hue,999.0
775.95,0.5,0.0,as_is:hue,999.0
776.02,0.5,0.0,as_is:hue,999.0
776.09,0.5,0.0,as_is:hue,999.0
776.16,0.5,0.0,as_is:hue,999.0
776.23,0.5,0.0,as_is:hue,999.0
776.3,0.5,0.0,as_is:hue,999.0
776.36,0.5,0.0,as_is:hue,999.0
776.43,0.5,0.0,as_is:hue,999.0
776.5,0.5,0.0,as_is:hue,999.0
776.57,0.5,0.0,as_is:hue,999.0
776.63,0.5,0.0,as_is:hue,999.0
776.7,0.5,0.0,as_is:hue,999.0
776.77,0.5,0.0,as_is:hue,999.0
776.83,0.5,0.0,as_is:hue,999.0
776.9,0.5,0.0,as_is:hue,999.0
776.97,0.5,0.0,as_is:hue,999.0
777.03,0.5,0.0,as_is:hue,999.0
777.1,0.5,0.0,as_is:hue,999.0
777.17,0.5,0.0,as_is:hue,999.0
777.23,0.5,0.0,as_is:hue,999.0
777.3,0.5,0.0,as_is:hue,999.0
777.37,0.5,0.0,as_is:hue,999.0
777.44,0.5,0.0,as_is:hue,999.0
777.5,0.38,0.0,as_is:backproj,999.0
777.58,0.38,0.0,as_is:backproj,999.0
777.65,0.38,0.0,as_is:backproj,999.0
777.71,0.38,0.0,as_is:backproj,999.0
777.78,0.38,0.0,as_is:backproj,999.0
777.85,0.38,0.0,as_is:backproj,999.0
777.92,0.5,0.0,as_is:hue,999.0
777.98,0.5,0.0,as_is:hue,999.0
778.05,0.5,0.0,as_is:hue,999.0
778.12,0.5,0.0,as_is:hue,999.0
778.19,0.5,0.0,as_is:hue,999.0
778.26,0.5,0.0,as_is:hue,999.0
778.33,0.5,0.0,as_is:hue,999.0
778.39,0.5,0.0,as_is:hue,999.0
778.46,0.5,0.0,as_is:hue,999.0
778.53,0.5,0.0,as_is:hue,999.0
778.59,0.5,0.0,as_is:hue,999.0
778.66,0.5,0.0,as_is:hue,999.0
778.73,0.5,0.0,as_is:hue,999.0
778.79,0.5,0.0,as_is:hue,999.0
778.86,0.5,0.0,as_is:hue,999.0
778.93,0.5,0.0,as_is:hue,999.0
779.0,0.5,0.0,as_is:hue,999.0
779.07,0.5,0.0,as_is:hue,999.0
779.14,0.5,0.0,as_is:hue,999.0
779.21,0.5,0.0,as_is:hue,999.0
779.28,0.5,0.0,as_is:hue,999.0
779.35,0.5,0.0,as_is:hue,999.0
779.42,0.5,0.0,as_is:hue,999.0
779.49,0.5,0.0,as_is:hue,999.0
779.56,0.5,0.0,as_is:hue,999.0
779.63,0.5,0.0,as_is:hue,999.0
779.69,0.5,0.0,as_is:hue,999.0
779.76,0.5,0.0,as_is:hue,999.0
779.83,0.5,0.0,as_is:hue,999.0
779.91,0.5,0.0,as_is:hue,999.0
779.97,0.5,0.0,as_is:hue,999.0
780.04,0.5,0.0,as_is:hue,999.0
780.11,0.5,0.0,as_is:hue,999.0
780.18,0.5,0.0,as_is:hue,999.0
780.24,0.5,0.0,as_is:hue,999.0
780.31,0.5,0.0,as_is:hue,999.0
780.38,0.5,0.0,as_is:hue,999.0
780.44,0.5,0.0,as_is:hue,999.0
780.51,0.5,0.0,as_is:hue,999.0
780.58,0.5,0.0,as_is:hue,999.0
780.65,0.5,0.0,as_is:hue,999.0
780.71,0.5,0.0,as_is:hue,999.0
780.78,0.5,0.0,as_is:hue,999.0
780.84,0.5,0.0,as_is:hue,999.0
780.91,0.5,0.0,as_is:hue,999.0
780.98,0.5,0.0,as_is:hue,999.0
781.04,0.5,0.0,as_is:hue,999.0
781.11,0.5,0.0,as_is:hue,999.0
781.18,0.5,0.0,as_is:hue,999.0
781.25,0.5,0.0,as_is:hue,999.0
781.31,0.5,0.0,as_is:hue,999.0
781.38,0.5,0.0,as_is:hue,999.0
781.45,0.5,0.0,as_is:hue,999.0
781.52,0.5,0.0,as_is:hue,999.0
781.59,0.5,0.0,as_is:hue,999.0
781.66,0.5,0.0,as_is:hue,999.0
781.73,0.5,0.0,as_is:hue,999.0
781.79,0.5,0.0,as_is:hue,999.0
781.86,0.5,0.0,as_is:hue,999.0
781.93,0.5,0.0,as_is:hue,999.0
782.0,0.5,0.0,as_is:hue,999.0
782.06,0.5,0.0,as_is:hue,999.0
782.13,0.5,0.0,as_is:hue,999.0
782.2,0.5,0.0,as_is:hue,999.0
782.26,0.5,0.0,as_is:hue,999.0
782.33,0.5,0.0,as_is:hue,999.0
782.4,0.5,0.0,as_is:hue,999.0
782.46,0.5,0.0,as_is:hue,999.0
782.53,0.5,0.0,as_is:hue,999.0
782.6,0.5,0.0,as_is:hue,999.0
782.67,0.5,0.0,as_is:hue,999.0
782.73,0.5,0.0,as_is:hue,999.0
782.8,0.5,0.0,as_is:hue,999.0
782.87,0.5,0.0,as_is:hue,999.0
782.93,0.5,0.0,as_is:hue,999.0
783.0,0.5,0.0,as_is:hue,999.0
783.07,0.5,0.0,as_is:hue,999.0
783.14,0.5,0.0,as_is:hue,999.0
783.21,0.5,0.0,as_is:hue,999.0
783.28,0.5,0.0,as_is:hue,999.0
783.35,0.5,0.0,as_is:hue,999.0
783.42,0.5,0.0,as_is:hue,999.0
783.5,0.5,0.0,as_is:hue,999.0
783.57,0.5,0.0,as_is:hue,999.0
783.63,0.5,0.0,as_is:hue,999.0
783.7,0.5,0.0,as_is:hue,999.0
783.77,0.5,0.0,as_is:hue,999.0
783.84,0.5,0.0,as_is:hue,999.0
783.91,0.5,0.0,as_is:hue,999.0
783.98,0.5,0.0,as_is:hue,999.0
784.05,0.5,0.0,as_is:hue,999.0
784.12,0.5,0.0,as_is:hue,999.0
784.19,0.5,0.0,as_is:hue,999.0
784.26,0.5,0.0,as_is:hue,999.0
784.33,0.5,0.0,as_is:hue,999.0
784.4,0.5,0.0,as_is:hue,999.0
784.46,0.5,0.0,as_is:hue,999.0
784.53,0.5,0.0,as_is:hue,999.0
784.6,0.5,0.0,as_is:hue,999.0
784.67,0.5,0.0,as_is:hue,999.0
784.74,0.5,0.0,as_is:hue,999.0
784.81,0.5,0.0,as_is:hue,999.0
784.88,0.5,0.0,as_is:hue,999.0
784.95,0.5,0.0,as_is:hue,999.0
785.01,0.5,0.0,as_is:hue,999.0
785.08,0.5,0.0,as_is:hue,999.0
785.16,0.5,0.0,as_is:hue,999.0
785.22,0.5,0.0,as_is:hue,999.0
785.29,0.5,0.0,as_is:hue,999.0
785.36,0.5,0.0,as_is:hue,999.0
785.44,0.5,0.0,as_is:hue,999.0
785.51,0.5,0.0,as_is:hue,999.0
785.57,0.5,0.0,as_is:hue,999.0
785.64,0.5,0.0,as_is:hue,999.0
785.71,0.5,0.0,as_is:hue,999.0
785.77,0.5,0.0,as_is:hue,999.0
785.84,0.5,0.0,as_is:hue,999.0
785.91,0.5,0.0,as_is:hue,999.0
785.98,0.5,0.0,as_is:hue,999.0
786.04,0.5,0.0,as_is:hue,999.0
786.11,0.5,0.0,as_is:hue,999.0
786.18,0.5,0.0,as_is:hue,999.0
786.25,0.5,0.0,as_is:hue,999.0
786.32,0.5,0.0,as_is:hue,999.0
786.39,0.5,0.0,as_is:hue,999.0
786.46,0.5,0.0,as_is:hue,999.0
786.52,0.5,0.0,as_is:hue,999.0
786.59,0.5,0.0,as_is:hue,999.0
786.66,0.5,0.0,as_is:hue,999.0
786.73,0.5,0.0,as_is:hue,999.0
786.8,0.5,0.0,as_is:hue,999.0
786.87,0.5,0.0,as_is:hue,999.0
786.94,0.5,0.0,as_is:hue,999.0
787.01,0.5,0.0,as_is:hue,999.0
787.07,0.5,0.0,as_is:hue,999.0
787.14,0.5,0.0,as_is:hue,999.0
787.21,0.5,0.0,as_is:hue,999.0
787.28,0.5,0.0,as_is:hue,999.0
787.35,0.5,0.0,as_is:hue,999.0
787.42,0.5,0.0,as_is:hue,999.0
787.48,0.5,0.0,as_is:hue,999.0
787.55,0.5,0.0,as_is:hue,999.0
787.62,0.5,0.0,as_is:hue,999.0
787.68,0.5,0.0,as_is:hue,999.0
787.75,0.5,0.0,as_is:hue,999.0
787.82,0.5,0.0,as_is:hue,999.0
787.88,0.5,0.0,as_is:hue,999.0
787.95,0.5,0.0,as_is:hue,999.0
788.02,0.5,0.0,as_is:hue,999.0
788.08,0.5,0.0,as_is:hue,999.0
788.15,0.5,0.0,as_is:hue,999.0
788.22,0.5,0.0,as_is:hue,999.0
788.28,0.5,0.0,as_is:hue,999.0
788.35,0.5,0.0,as_is:hue,999.0
788.42,0.5,0.0,as_is:hue,999.0
788.48,0.5,0.0,as_is:hue,999.0
788.55,0.5,0.0,as_is:hue,999.0
788.61,0.5,0.0,as_is:hue,999.0
788.68,0.5,0.0,as_is:hue,999.0
788.75,0.5,0.0,as_is:hue,999.0
788.82,0.5,0.0,as_is:hue,999.0
788.89,0.5,0.0,as_is:hue,999.0
788.95,0.5,0.0,as_is:hue,999.0
789.02,0.5,0.0,as_is:hue,999.0
789.09,0.5,0.0,as_is:hue,999.0
789.16,0.5,0.0,as_is:hue,999.0
789.23,0.5,0.0,as_is:hue,999.0
789.29,0.5,0.0,as_is:hue,999.0
789.36,0.5,0.0,as_is:hue,999.0
789.42,0.5,0.0,as_is:hue,999.0
789.49,0.5,0.0,as_is:hue,999.0
789.56,0.5,0.0,as_is:hue,999.0
789.63,0.5,0.0,as_is:hue,999.0
789.69,0.5,0.0,as_is:hue,999.0
789.76,0.5,0.0,as_is:hue,999.0
789.83,0.5,0.0,as_is:hue,999.0
789.89,0.5,0.0,as_is:hue,999.0
789.96,0.5,0.0,as_is:hue,999.0
790.03,0.5,0.0,as_is:hue,999.0
790.1,0.5,0.0,as_is:hue,999.0
790.17,0.5,0.0,as_is:hue,999.0
790.24,0.5,0.0,as_is:hue,999.0
790.3,0.5,0.0,as_is:hue,999.0
