ElapsedSec,Phase,AnomalyCount,HighlightAnomalyCount,MissingCount
411.39,3,1,1,0
411.46,3,1,1,0
411.53,3,1,1,0
411.6,3,1,1,0
411.66,3,1,1,0
411.73,3,1,1,0
411.8,3,1,1,0
411.86,3,1,1,0
411.93,3,1,1,0
412.0,3,1,1,0
412.06,3,1,1,0
412.13,3,1,1,0
412.2,3,1,1,0
412.26,3,1,1,0
412.33,3,1,1,0
412.4,3,1,1,0
412.47,3,1,1,0
412.53,3,1,1,0
412.6,3,1,1,0
412.67,3,1,1,0
412.73,3,1,1,0
412.8,3,1,1,0
412.87,3,1,1,0
412.93,3,1,1,0
413.0,3,1,1,0
413.06,3,1,1,0
413.13,3,1,1,0
413.2,3,1,1,0
413.26,3,1,1,0
413.33,3,1,1,0
413.4,3,1,1,0
413.47,3,1,1,0
413.53,3,1,1,0
413.6,3,1,1,0
413.67,3,1,1,0
413.74,3,1,1,0
413.8,3,1,1,0
413.87,3,1,1,0
413.94,3,1,1,0
414.0,3,1,1,0
414.07,3,1,1,0
414.14,3,1,1,0
414.2,3,1,1,0
414.27,3,1,1,0
414.34,3,1,1,0
414.41,3,1,1,0
414.48,3,1,1,0
414.55,3,1,1,0
414.61,3,1,1,0
414.68,3,1,1,0
414.75,3,1,1,0
414.81,3,1,1,0
414.88,3,1,1,0
414.94,3,1,1,0
415.01,3,1,1,0
415.08,3,1,1,0
415.14,3,1,1,0
415.21,3,1,1,0
415.27,3,1,1,0
415.34,3,1,1,0
415.41,3,1,1,0
415.47,3,1,1,0
415.54,3,1,1,0
415.61,3,1,1,0
415.67,3,1,1,0
415.74,3,1,1,0
415.81,3,1,1,0
415.87,3,1,1,0
415.94,3,1,1,0
416.0,3,1,1,0
416.07,3,1,1,0
416.14,3,1,1,0
416.2,3,1,1,0
416.27,3,1,1,0
416.34,3,1,1,0
416.4,3,1,1,0
416.47,3,1,1,0
416.54,3,1,1,0
416.6,3,1,1,0
416.67,3,1,1,0
416.74,3,1,1,0
416.8,3,1,1,0
416.87,3,1,1,0
416.93,3,1,1,0
417.0,3,1,1,0
417.07,3,1,1,0
417.13,3,1,1,0
417.2,3,1,1,0
417.27,3,1,1,0
417.34,3,1,1,0
417.4,3,1,1,0
417.47,3,1,1,0
417.54,3,1,1,0
417.6,3,1,1,0
417.67,3,1,1,0
417.73,3,1,1,0
417.8,3,1,1,0
417.87,3,1,1,0
417.93,3,1,1,0
418.0,3,1,1,0
418.07,3,1,1,0
418.13,3,1,1,0
418.2,3,1,1,0
418.27,3,1,1,0
418.34,3,1,1,0
418.4,3,1,1,0
418.47,3,1,1,0
418.54,3,1,1,0
418.6,3,1,1,0
418.67,3,1,1,0
418.74,3,1,1,0
418.8,3,1,1,0
418.87,3,1,1,0
418.94,3,1,1,0
419.0,3,1,1,0
419.07,3,1,1,0
419.14,3,1,1,0
419.2,3,1,1,0
419.27,3,1,1,0
419.34,3,1,1,0
419.4,3,1,1,0
419.47,3,1,1,0
419.54,3,1,1,0
419.6,3,1,1,0
419.67,3,1,1,0
419.74,3,1,1,0
419.81,3,1,1,0
419.87,3,1,1,0
419.94,3,1,1,0
420.01,3,1,1,0
420.07,3,1,1,0
420.14,3,1,1,0
420.21,3,1,1,0
420.28,3,1,1,0
420.34,3,1,1,0
420.41,3,1,1,0
420.48,3,1,1,0
420.54,3,1,1,0
420.61,3,1,1,0
420.68,3,1,1,0
420.74,3,1,1,0
420.81,3,1,1,0
420.88,3,1,1,0
420.94,3,1,1,0
421.01,3,1,1,0
421.09,3,1,1,0
421.15,3,1,1,0
421.22,3,1,1,0
421.28,3,1,1,0
421.35,3,1,1,0
421.42,3,1,1,0
421.48,3,1,1,0
421.55,3,1,1,0
421.61,3,1,1,0
421.68,3,1,1,0
421.75,3,1,1,0
421.81,3,1,1,0
421.88,3,1,1,0
421.95,3,1,1,0
422.01,3,1,1,0
422.08,3,1,1,0
422.15,3,1,1,0
422.21,3,1,1,0
422.28,3,1,1,0
422.35,3,1,1,0
422.41,3,1,1,0
422.48,3,1,1,0
422.54,3,1,1,0
422.61,3,1,1,0
422.68,3,1,1,0
422.74,3,1,1,0
422.81,3,1,1,0
422.88,3,1,1,0
422.94,3,1,1,0
423.01,3,1,1,0
423.08,3,1,1,0
423.14,3,1,1,0
423.21,3,1,1,0
423.28,3,1,1,0
423.34,3,1,1,0
423.41,3,1,1,0
423.47,3,1,1,0
423.54,3,1,1,0
423.61,3,1,1,0
423.67,3,1,1,0
423.74,3,1,1,0
423.81,3,1,1,0
423.87,3,1,1,0
423.94,3,1,1,0
424.01,3,1,1,0
424.07,3,1,1,0
424.14,3,1,1,0
424.21,3,1,1,0
424.28,3,1,1,0
424.34,3,1,1,0
424.41,3,1,1,0
424.48,3,1,1,0
424.54,3,1,1,0
424.61,3,1,1,0
424.68,3,1,1,0
424.74,3,1,1,0
424.81,3,1,1,0
424.87,3,1,1,0
424.94,3,1,1,0
425.01,3,1,1,0
425.08,3,1,1,0
425.14,3,1,1,0
425.21,3,1,1,0
425.28,3,1,1,0
425.34,3,1,1,0
425.41,3,1,1,0
425.48,3,1,1,0
425.54,3,1,1,0
425.61,3,1,1,0
425.68,3,1,1,0
425.74,3,1,1,0
425.81,3,1,1,0
425.88,3,1,1,0
425.95,3,1,1,0
426.01,3,1,1,0
426.08,3,1,1,0
426.15,3,1,1,0
426.21,3,1,1,0
426.28,3,1,1,0
426.35,3,1,1,0
426.41,3,1,1,0
426.48,3,1,1,0
426.55,3,1,1,0
426.62,3,1,1,0
426.68,3,1,1,0
426.75,3,1,1,0
426.82,3,1,1,0
426.88,3,1,1,0
426.95,3,1,1,0
427.02,3,1,1,0
427.09,3,1,1,0
427.15,3,1,1,0
427.22,3,1,1,0
427.29,3,1,1,0
427.35,3,1,1,0
427.42,3,1,1,0
427.49,3,1,1,0
427.56,3,1,1,0
427.62,3,1,1,0
427.7,3,1,1,0
427.76,3,1,1,0
427.83,3,1,1,0
427.9,3,1,1,0
427.96,3,1,1,0
428.03,3,1,1,0
428.09,3,1,1,0
428.16,3,1,1,0
428.23,3,1,1,0
428.29,3,1,1,0
428.36,3,1,1,0
428.42,3,1,1,0
428.49,3,1,1,0
428.56,3,1,1,0
428.62,3,1,1,0
428.69,3,1,1,0
428.76,3,1,1,0
428.82,3,1,1,0
428.89,3,1,1,0
428.96,3,1,1,0
429.02,3,1,1,0
429.09,3,1,1,0
429.15,3,1,1,0
429.22,3,1,1,0
429.29,3,1,1,0
429.35,3,1,1,0
429.42,3,1,1,0
429.49,3,1,1,0
429.55,3,1,1,0
429.62,3,1,1,0
429.69,3,1,1,0
429.75,3,1,1,0
429.82,3,1,1,0
429.89,3,1,1,0
429.95,3,1,1,0
430.02,3,1,1,0
430.09,3,1,1,0
430.15,3,1,1,0
430.22,3,1,1,0
430.29,3,1,1,0
430.35,3,1,1,0
430.42,3,1,1,0
430.49,3,1,1,0
430.55,3,1,1,0
430.62,3,1,1,0
430.69,3,1,1,0
430.76,3,1,1,0
430.83,3,1,1,0
430.9,3,1,1,0
430.96,3,1,1,0
431.03,3,1,1,0
431.1,3,1,1,0
431.16,3,1,1,0
431.23,3,1,1,0
431.3,3,1,1,0
431.36,3,1,1,0
431.43,3,1,1,0
431.5,3,1,1,0
431.56,3,1,1,0
431.63,3,1,1,0
431.7,3,1,1,0
431.76,3,1,1,0
431.83,3,1,1,0
431.9,3,1,1,0
431.96,3,1,1,0
432.03,3,1,1,0
432.1,3,1,1,0
432.16,3,1,1,0
432.23,3,1,1,0
432.3,3,1,1,0
432.36,3,1,1,0
432.43,3,1,1,0
432.5,3,1,1,0
432.56,3,1,1,0
432.63,3,1,1,0
432.7,3,1,1,0
432.77,3,1,1,0
432.83,3,1,1,0
432.9,3,1,1,0
432.97,3,1,1,0
433.03,3,1,1,0
433.1,3,1,1,0
433.17,3,1,1,0
433.23,3,1,1,0
433.3,3,1,1,0
433.37,3,1,1,0
433.44,3,1,1,0
433.5,3,1,1,0
433.57,3,1,1,0
433.64,3,1,1,0
433.7,3,1,1,0
433.77,3,1,1,0
433.84,3,1,1,0
433.9,3,1,1,0
433.97,3,1,1,0
434.04,3,1,1,0
434.11,3,1,1,0
434.17,3,1,1,0
434.24,3,1,1,0
434.31,3,1,1,0
434.38,3,1,1,0
434.45,3,1,1,0
434.51,3,1,1,0
434.58,3,1,1,0
434.65,3,1,1,0
434.71,3,1,1,0
434.78,3,1,1,0
434.84,3,1,1,0
434.91,3,1,1,0
434.98,3,1,1,0
435.04,3,1,1,0
435.11,3,1,1,0
435.17,3,1,1,0
435.24,3,1,1,0
435.31,3,1,1,0
435.38,3,1,1,0
435.44,3,1,1,0
435.51,3,1,1,0
435.58,3,1,1,0
435.64,3,1,1,0
435.72,3,1,1,0
435.78,3,1,1,0
435.85,3,1,1,0
435.92,3,1,1,0
435.98,3,1,1,0
436.05,3,1,1,0
436.11,3,1,1,0
436.18,3,1,1,0
436.25,3,1,1,0
436.31,3,1,1,0
436.38,3,1,1,0
436.45,3,1,1,0
436.51,3,1,1,0
436.58,3,1,1,0
436.65,3,1,1,0
436.71,3,1,1,0
436.78,3,1,1,0
436.85,3,1,1,0
436.91,3,1,1,0
436.98,3,1,1,0
437.04,3,1,1,0
437.11,3,1,1,0
437.18,3,1,1,0
437.24,3,1,1,0
437.31,3,1,1,0
437.38,3,1,1,0
437.44,3,1,1,0
437.51,3,1,1,0
437.58,3,1,1,0
437.64,3,1,1,0
437.71,3,1,1,0
437.78,3,1,1,0
437.84,3,1,1,0
437.91,3,1,1,0
437.97,3,1,1,0
438.04,3,1,1,0
438.11,3,1,1,0
438.17,3,1,1,0
438.24,3,1,1,0
438.31,3,1,1,0
438.37,3,1,1,0
438.44,3,1,1,0
438.51,3,1,1,0
438.57,3,1,1,0
438.64,3,1,1,0
438.71,3,1,1,0
438.77,3,1,1,0
438.84,3,1,1,0
438.91,3,1,1,0
438.97,3,1,1,0
439.04,3,1,1,0
439.11,3,1,1,0
439.17,3,1,1,0
439.24,3,1,1,0
439.31,3,1,1,0
439.38,3,1,1,0
439.44,3,1,1,0
439.51,3,1,1,0
439.58,3,1,1,0
439.64,3,1,1,0
439.71,3,1,1,0
439.78,3,1,1,0
439.84,3,1,1,0
439.91,3,1,1,0
439.98,3,1,1,0
440.04,3,1,1,0
440.11,3,1,1,0
440.18,3,1,1,0
440.24,3,1,1,0
440.31,3,1,1,0
440.38,3,1,1,0
440.44,3,1,1,0
440.51,3,1,1,0
440.58,3,1,1,0
440.64,3,1,1,0
440.71,3,1,1,0
440.78,3,1,1,0
440.84,3,1,1,0
440.91,3,1,1,0
440.98,3,1,1,0
441.04,3,1,1,0
441.11,3,1,1,0
441.18,3,1,1,0
441.25,3,1,1,0
441.31,3,1,1,0
441.38,3,1,1,0
441.45,3,1,1,0
441.51,3,1,1,0
441.58,3,1,1,0
441.65,3,1,1,0
441.71,3,1,1,0
441.78,3,1,1,0
441.85,3,1,1,0
441.91,3,1,1,0
441.98,3,1,1,0
442.05,3,1,1,0
442.12,3,1,1,0
442.18,3,1,1,0
442.25,3,1,1,0
442.32,3,1,1,0
442.39,3,1,1,0
442.46,3,1,1,0
442.52,3,1,1,0
442.59,3,1,1,0
442.66,3,1,1,0
442.72,3,1,1,0
442.79,3,1,1,0
442.86,3,1,1,0
442.92,3,1,1,0
442.99,3,1,1,0
443.05,3,1,1,0
443.12,3,1,1,0
443.19,3,1,1,0
443.25,3,1,1,0
443.32,3,1,1,0
443.39,3,1,1,0
443.45,3,1,1,0
443.52,3,1,1,0
443.59,3,1,1,0
443.65,3,1,1,0
443.72,3,1,1,0
443.79,3,1,1,0
443.85,3,1,1,0
443.92,3,1,1,0
443.98,3,1,1,0
444.05,3,1,1,0
444.12,3,1,1,0
444.18,3,1,1,0
444.25,3,1,1,0
444.32,3,1,1,0
444.38,3,1,1,0
444.45,3,1,1,0
444.52,3,1,1,0
444.58,3,1,1,0
444.65,3,1,1,0
444.72,3,1,1,0
444.78,3,1,1,0
444.85,3,1,1,0
444.92,3,1,1,0
444.98,3,1,1,0
445.05,3,1,1,0
445.12,3,1,1,0
445.18,3,1,1,0
445.25,3,1,1,0
445.32,3,1,1,0
445.38,3,1,1,0
445.45,3,1,1,0
445.52,3,1,1,0
445.58,3,1,1,0
445.65,3,1,1,0
445.71,3,1,1,0
445.78,3,1,1,0
445.85,3,1,1,0
445.91,3,1,1,0
445.98,3,1,1,0
446.05,3,1,1,0
446.11,3,1,1,0
446.18,3,1,1,0
446.25,3,1,1,0
446.31,3,1,1,0
446.38,3,1,1,0
446.45,3,1,1,0
446.52,3,1,1,0
446.58,3,1,1,0
446.65,3,1,1,0
446.72,3,1,1,0
446.78,3,1,1,0
446.85,3,1,1,0
446.92,3,1,1,0
446.98,3,1,1,0
447.05,3,1,1,0
447.12,3,1,1,0
447.18,3,1,1,0
447.25,3,1,1,0
447.32,3,1,1,0
447.39,3,1,1,0
447.45,3,1,1,0
447.52,3,1,1,0
447.59,3,1,1,0
447.65,3,1,1,0
447.72,3,1,1,0
447.79,3,1,1,0
447.85,3,1,1,0
447.92,3,1,1,0
447.99,3,1,1,0
448.05,3,1,1,0
448.12,3,1,1,0
448.19,3,1,1,0
448.25,3,1,1,0
448.32,3,1,1,0
448.39,3,1,1,0
448.45,3,1,1,0
448.52,3,1,1,0
448.59,3,1,1,0
448.65,3,1,1,0
448.72,3,1,1,0
448.79,3,1,1,0
448.87,3,1,1,0
448.93,3,1,1,0
449.0,3,1,1,0
449.06,3,1,1,0
449.13,3,1,1,0
449.2,3,1,1,0
449.26,3,1,1,0
449.33,3,1,1,0
449.4,3,1,1,0
449.46,3,1,1,0
449.53,3,1,1,0
449.59,3,1,1,0
449.66,3,1,1,0
449.73,3,1,1,0
449.79,3,1,1,0
449.86,3,1,1,0
449.92,3,1,1,0
449.99,3,1,1,0
450.06,3,1,1,0
450.12,3,1,1,0
450.19,3,1,1,0
450.26,3,1,1,0
450.32,3,1,1,0
450.39,3,1,1,0
450.46,3,1,1,0
450.52,3,1,1,0
450.59,3,1,1,0
450.66,3,1,1,0
450.72,3,1,1,0
450.79,3,1,1,0
450.86,3,1,1,0
450.92,3,1,1,0
450.99,3,1,1,0
451.06,3,1,1,0
451.12,3,1,1,0
451.19,3,1,1,0
451.25,3,1,1,0
451.32,3,1,1,0
451.39,3,1,1,0
451.45,3,1,1,0
451.52,3,1,1,0
451.59,3,1,1,0
451.65,3,1,1,0
451.72,3,1,1,0
451.79,3,1,1,0
451.85,3,1,1,0
451.92,3,1,1,0
451.99,3,1,1,0
452.05,3,1,1,0
452.12,3,1,1,0
452.19,3,1,1,0
452.25,3,1,1,0
452.32,3,1,1,0
452.39,3,1,1,0
452.45,3,1,1,0
452.52,3,1,1,0
452.59,3,1,1,0
452.65,3,1,1,0
452.72,3,1,1,0
452.79,3,1,1,0
452.85,3,1,1,0
452.92,3,1,1,0
452.99,3,1,1,0
453.05,3,1,1,0
453.12,3,1,1,0
453.19,3,1,1,0
453.25,3,1,1,0
453.32,3,1,1,0
453.39,3,1,1,0
453.45,3,1,1,0
453.52,3,1,1,0
453.59,3,1,1,0
453.65,3,1,1,0
453.72,3,1,1,0
453.79,3,1,1,0
453.85,3,1,1,0
453.92,3,1,1,0
453.99,3,1,1,0
454.06,3,1,1,0
454.12,3,1,1,0
454.19,3,1,1,0
454.26,3,1,1,0
454.32,3,1,1,0
454.39,3,1,1,0
454.46,3,1,1,0
454.53,3,1,1,0
454.59,3,1,1,0
454.66,3,1,1,0
454.73,3,1,1,0
454.79,3,1,1,0
454.86,3,1,1,0
454.93,3,1,1,0
454.99,3,1,1,0
455.06,3,1,1,0
455.13,3,1,1,0
455.2,3,1,1,0
455.26,3,1,1,0
455.33,3,1,1,0
455.4,3,1,1,0
455.47,3,1,1,0
455.54,3,1,1,0
455.61,3,1,1,0
455.67,3,1,1,0
455.74,3,1,1,0
455.8,3,1,1,0
455.87,3,1,1,0
455.94,3,1,1,0
456.0,3,1,1,0
456.07,3,1,1,0
456.14,3,1,1,0
456.2,3,1,1,0
456.27,3,1,1,0
456.33,3,1,1,0
456.4,3,1,1,0
456.47,3,1,1,0
456.54,3,1,1,0
456.6,3,1,1,0
456.67,3,1,1,0
456.73,3,1,1,0
456.8,3,1,1,0
456.87,3,1,1,0
456.93,3,1,1,0
457.0,3,1,1,0
457.07,3,1,1,0
457.13,3,1,1,0
457.2,3,1,1,0
457.26,3,1,1,0
457.33,3,1,1,0
457.4,3,1,1,0
457.46,3,1,1,0
457.53,3,1,1,0
457.6,3,1,1,0
457.66,3,1,1,0
457.73,3,1,1,0
457.8,3,1,1,0
457.86,3,1,1,0
457.93,3,1,1,0
458.0,3,1,1,0
458.06,3,1,1,0
458.13,3,1,1,0
458.19,3,1,1,0
458.26,3,1,1,0
458.33,3,1,1,0
458.4,3,1,1,0
458.46,3,1,1,0
458.53,3,1,1,0
458.6,3,1,1,0
458.66,3,1,1,0
458.73,3,1,1,0
458.79,3,1,1,0
458.86,3,1,1,0
458.93,3,1,1,0
459.0,3,1,1,0
459.06,3,1,1,0
459.13,3,1,1,0
459.2,3,1,1,0
459.26,3,1,1,0
459.33,3,1,1,0
459.4,3,1,1,0
459.47,3,1,1,0
459.53,3,1,1,0
459.6,3,1,1,0
459.67,3,1,1,0
459.73,3,1,1,0
459.8,3,1,1,0
459.87,3,1,1,0
459.93,3,1,1,0
460.0,3,1,1,0
460.07,3,1,1,0
460.13,3,1,1,0
460.2,3,1,1,0
460.27,3,1,1,0
460.33,3,1,1,0
460.4,3,1,1,0
460.47,3,1,1,0
460.54,3,1,1,0
460.6,3,1,1,0
460.67,3,1,1,0
460.74,3,1,1,0
460.81,3,1,1,0
460.87,3,1,1,0
460.94,3,1,1,0
461.01,3,1,1,0
461.07,3,1,1,0
461.14,3,1,1,0
461.21,3,1,1,0
461.27,3,1,1,0
461.34,3,1,1,0
461.41,3,1,1,0
461.48,3,1,1,0
461.55,3,1,1,0
461.61,3,1,1,0
461.68,3,1,1,0
461.75,3,1,1,0
461.81,3,1,1,0
461.88,3,1,1,0
461.95,3,1,1,0
462.01,3,1,1,0
462.09,3,1,1,0
462.16,3,1,1,0
462.22,3,1,1,0
462.29,3,1,1,0
462.35,3,1,1,0
462.42,3,1,1,0
462.49,3,1,1,0
462.55,3,1,1,0
462.62,3,1,1,0
462.69,3,1,1,0
462.75,3,1,1,0
462.82,3,1,1,0
462.89,3,1,1,0
462.95,3,1,1,0
463.02,3,1,1,0
463.08,3,1,1,0
463.15,3,1,1,0
463.22,3,1,1,0
463.28,3,1,1,0
463.35,3,1,1,0
463.42,3,1,1,0
463.48,3,1,1,0
463.55,3,1,1,0
463.62,3,1,1,0
463.68,3,1,1,0
463.75,3,1,1,0
463.81,3,1,1,0
463.88,3,1,1,0
463.95,3,1,1,0
464.01,3,1,1,0
464.08,3,1,1,0
464.15,3,1,1,0
464.21,3,1,1,0
464.28,3,1,1,0
464.35,3,1,1,0
464.41,3,1,1,0
464.48,3,1,1,0
464.55,3,1,1,0
464.61,3,1,1,0
464.68,3,1,1,0
464.75,3,1,1,0
464.81,3,1,1,0
464.88,3,1,1,0
464.94,3,1,1,0
465.01,3,1,1,0
465.08,3,1,1,0
465.14,3,1,1,0
465.21,3,1,1,0
465.28,3,1,1,0
465.34,3,1,1,0
465.41,3,1,1,0
465.48,3,1,1,0
465.54,3,1,1,0
465.61,3,1,1,0
465.68,3,1,1,0
465.74,3,1,1,0
465.81,3,1,1,0
465.88,3,1,1,0
465.95,3,1,1,0
466.01,3,1,1,0
466.08,3,1,1,0
466.15,3,1,1,0
466.21,3,1,1,0
466.28,3,1,1,0
466.35,3,1,1,0
466.41,3,1,1,0
466.48,3,1,1,0
466.55,3,1,1,0
466.62,3,1,1,0
466.68,3,1,1,0
466.75,3,1,1,0
466.82,3,1,1,0
466.88,3,1,1,0
466.95,3,1,1,0
467.02,3,1,1,0
467.09,3,1,1,0
467.15,3,1,1,0
467.22,3,1,1,0
467.29,3,1,1,0
467.36,3,1,1,0
467.42,3,1,1,0
467.49,3,1,1,0
467.56,3,1,1,0
467.62,3,1,1,0
467.69,3,1,1,0
467.76,3,1,1,0
467.82,3,1,1,0
467.89,3,1,1,0
467.96,3,1,1,0
468.02,3,1,1,0
468.09,3,1,1,0
468.16,3,1,1,0
468.23,3,1,1,0
468.29,3,1,1,0
468.36,3,1,1,0
468.43,3,1,1,0
468.49,3,1,1,0
468.56,3,1,1,0
468.63,3,1,1,0
468.7,3,1,1,0
468.77,3,1,1,0
468.84,3,1,1,0
468.9,3,1,1,0
468.97,3,1,1,0
469.04,3,1,1,0
469.1,3,1,1,0
469.17,3,1,1,0
469.24,3,1,1,0
469.3,3,1,1,0
469.37,3,1,1,0
469.43,3,1,1,0
469.5,3,1,1,0
469.57,3,1,1,0
469.63,3,1,1,0
469.7,3,1,1,0
469.77,3,1,1,0
469.83,3,1,1,0
469.9,3,1,1,0
469.97,3,1,1,0
470.03,3,1,1,0
470.1,3,1,1,0
470.17,3,1,1,0
470.23,3,1,1,0
470.3,3,1,1,0
470.37,3,1,1,0
470.43,3,1,1,0
470.5,3,1,1,0
470.57,3,1,1,0
470.63,3,1,1,0
470.7,3,1,1,0
470.77,3,1,1,0
470.83,3,1,1,0
470.9,3,1,1,0
470.97,3,1,1,0
471.03,3,1,1,0
471.1,3,1,1,0
471.17,3,1,1,0
471.23,3,1,1,0
471.3,3,1,1,0
471.37,3,1,1,0
471.43,3,1,1,0
471.5,3,1,1,0
471.56,3,1,1,0
471.63,3,1,1,0
471.7,3,1,1,0
471.76,3,1,1,0
471.83,3,1,1,0
471.9,3,1,1,0
471.96,3,1,1,0
472.03,3,1,1,0
472.1,3,1,1,0
472.16,3,1,1,0
472.23,3,1,1,0
472.3,3,1,1,0
472.36,3,1,1,0
472.43,3,1,1,0
472.5,3,1,1,0
472.56,3,1,1,0
472.63,3,1,1,0
472.7,3,1,1,0
472.76,3,1,1,0
472.83,3,1,1,0
472.9,3,1,1,0
472.96,3,1,1,0
473.03,3,1,1,0
473.1,3,1,1,0
473.17,3,1,1,0
473.23,3,1,1,0
473.3,3,1,1,0
473.37,3,1,1,0
473.43,3,1,1,0
473.5,3,1,1,0
473.57,3,1,1,0
473.63,3,1,1,0
473.7,3,1,1,0
473.77,3,1,1,0
473.84,3,1,1,0
473.9,3,1,1,0
473.97,3,1,1,0
474.04,3,1,1,0
474.1,3,1,1,0
474.17,3,1,1,0
474.24,3,1,1,0
474.3,3,1,1,0
474.37,3,1,1,0
474.44,3,1,1,0
474.5,3,1,1,0
474.57,3,1,1,0
474.64,3,1,1,0
474.71,3,1,1,0
474.77,3,1,1,0
474.84,3,1,1,0
474.91,3,1,1,0
474.98,3,1,1,0
475.04,3,1,1,0
475.11,3,1,1,0
475.18,3,1,1,0
475.25,3,1,1,0
475.32,3,1,1,0
475.39,3,1,1,0
475.45,3,1,1,0
475.52,3,1,1,0
475.58,3,1,1,0
475.65,3,1,1,0
475.72,3,1,1,0
475.78,3,1,1,0
475.85,3,1,1,0
475.92,3,1,1,0
475.98,3,1,1,0
476.05,3,1,1,0
476.12,3,1,1,0
476.18,3,1,1,0
476.25,3,1,1,0
476.31,3,1,1,0
476.38,3,1,1,0
476.45,3,1,1,0
476.51,3,1,1,0
476.58,3,1,1,0
476.66,3,1,1,0
476.72,3,1,1,0
476.79,3,1,1,0
476.86,3,1,1,0
476.92,3,1,1,0
476.99,3,1,1,0
477.05,3,1,1,0
477.12,3,1,1,0
477.19,3,1,1,0
477.25,3,1,1,0
477.32,3,1,1,0
477.39,3,1,1,0
477.45,3,1,1,0
477.52,3,1,1,0
477.59,3,1,1,0
477.65,3,1,1,0
477.72,3,1,1,0
477.79,3,1,1,0
477.85,3,1,1,0
477.92,3,1,1,0
477.99,3,1,1,0
478.05,3,1,1,0
478.12,3,1,1,0
478.19,3,1,1,0
478.25,3,1,1,0
478.32,3,1,1,0
478.38,3,1,1,0
478.45,3,1,1,0
478.52,3,1,1,0
478.58,3,1,1,0
478.65,3,1,1,0
478.72,3,1,1,0
478.78,3,1,1,0
478.85,3,1,1,0
478.92,3,1,1,0
478.98,3,1,1,0
479.05,3,1,1,0
479.12,3,1,1,0
479.18,3,1,1,0
479.25,3,1,1,0
479.32,3,1,1,0
479.38,3,1,1,0
479.45,3,1,1,0
479.52,3,1,1,0
479.58,3,1,1,0
479.65,3,1,1,0
479.72,3,1,1,0
479.78,3,1,1,0
479.85,3,1,1,0
479.92,3,1,1,0
479.98,3,1,1,0
480.05,3,1,1,0
480.12,3,1,1,0
480.18,3,1,1,0
480.25,3,1,1,0
480.32,3,1,1,0
480.38,3,1,1,0
480.45,3,1,1,0
480.52,3,1,1,0
480.59,3,1,1,0
480.65,3,1,1,0
480.72,3,1,1,0
480.79,3,1,1,0
480.85,3,1,1,0
480.92,3,1,1,0
480.99,3,1,1,0
481.05,3,1,1,0
481.12,3,1,1,0
481.19,3,1,1,0
481.25,3,1,1,0
481.32,3,1,1,0
481.39,3,1,1,0
481.45,3,1,1,0
481.52,3,1,1,0
481.59,3,1,1,0
481.65,3,1,1,0
481.72,3,1,1,0
481.79,3,1,1,0
481.86,3,1,1,0
481.92,3,1,1,0
481.99,3,1,1,0
482.06,3,1,1,0
482.12,3,1,1,0
482.19,3,1,1,0
482.26,3,1,1,0
482.32,3,1,1,0
482.39,3,1,1,0
482.46,3,1,1,0
482.52,3,1,1,0
482.59,3,1,1,0
482.66,3,1,1,0
482.73,3,1,1,0
482.79,3,1,1,0
482.86,3,1,1,0
482.93,3,1,1,0
482.99,3,1,1,0
483.06,3,1,1,0
483.13,3,1,1,0
483.2,3,1,1,0
483.27,3,1,1,0
483.33,3,1,1,0
483.4,3,1,1,0
483.47,3,1,1,0
483.53,3,1,1,0
483.6,3,1,1,0
483.67,3,1,1,0
483.73,3,1,1,0
483.8,3,1,1,0
483.87,3,1,1,0
483.93,3,1,1,0
484.0,3,1,1,0
484.06,3,1,1,0
484.13,3,1,1,0
484.2,3,1,1,0
484.26,3,1,1,0
484.33,3,1,1,0
484.39,3,1,1,0
484.46,3,1,1,0
484.53,3,1,1,0
484.59,3,1,1,0
484.66,3,1,1,0
484.73,3,1,1,0
484.79,3,1,1,0
484.86,3,1,1,0
484.93,3,1,1,0
484.99,3,1,1,0
485.06,3,1,1,0
485.13,3,1,1,0
485.19,3,1,1,0
485.26,3,1,1,0
485.32,3,1,1,0
485.39,3,1,1,0
485.46,3,1,1,0
485.52,3,1,1,0
485.59,3,1,1,0
485.66,3,1,1,0
485.72,3,1,1,0
485.79,3,1,1,0
485.86,3,1,1,0
485.92,3,1,1,0
485.99,3,1,1,0
486.06,3,1,1,0
486.12,3,1,1,0
486.19,3,1,1,0
486.26,3,1,1,0
486.32,3,1,1,0
486.39,3,1,1,0
486.46,3,1,1,0
486.52,3,1,1,0
486.59,3,1,1,0
486.66,3,1,1,0
486.72,3,1,1,0
486.79,3,1,1,0
486.86,3,1,1,0
486.92,3,1,1,0
486.99,3,1,1,0
487.06,3,1,1,0
487.12,3,1,1,0
487.19,3,1,1,0
487.26,3,1,1,0
487.33,3,1,1,0
487.39,3,1,1,0
487.46,3,1,1,0
487.53,3,1,1,0
487.59,3,1,1,0
487.66,3,1,1,0
487.73,3,1,1,0
487.79,3,1,1,0
487.86,3,1,1,0
487.93,3,1,1,0
487.99,3,1,1,0
488.06,3,1,1,0
488.13,3,1,1,0
488.19,3,1,1,0
488.26,3,1,1,0
488.33,3,1,1,0
488.4,3,1,1,0
488.46,3,1,1,0
488.53,3,1,1,0
488.6,3,1,1,0
488.66,3,1,1,0
488.73,3,1,1,0
488.8,3,1,1,0
488.86,3,1,1,0
488.93,3,1,1,0
489.0,3,1,1,0
