ElapsedSec,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,AngleValid
618.0,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.27,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.81,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
618.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.01,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.08,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.28,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.55,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.75,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
619.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.16,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.22,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.29,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.36,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.49,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.56,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.69,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.76,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.89,46.75,195.53,30.374217,130.959968,269.94,195.53,1
620.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.22,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.29,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.49,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.55,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.75,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
621.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.22,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.29,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.55,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.75,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
622.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.08,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.22,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.28,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.55,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.75,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.89,46.75,195.53,30.374217,130.959968,269.94,195.53,1
623.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.22,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.29,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.42,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.49,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.56,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.62,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.69,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.76,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.89,46.75,195.53,30.374217,130.959968,269.94,195.53,1
624.96,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.16,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.23,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.29,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.36,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.43,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.49,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.56,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.63,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.7,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.76,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.83,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.9,46.75,195.53,30.374217,130.959968,269.94,195.53,1
625.96,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.03,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.1,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.23,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.3,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.43,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.5,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.57,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.64,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.71,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.77,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.91,46.75,195.53,30.374217,130.959968,269.94,195.53,1
626.97,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.04,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.11,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.24,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.31,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.44,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.51,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.57,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.64,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.7,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.77,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.9,46.75,195.53,30.374217,130.959968,269.94,195.53,1
627.97,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.04,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.1,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.24,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.3,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.44,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.5,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.57,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.63,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.7,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.77,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.9,46.75,195.53,30.374217,130.959968,269.94,195.53,1
628.97,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.04,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.1,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.24,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.3,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.44,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.5,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.57,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.64,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.7,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.77,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.9,46.75,195.53,30.374217,130.959968,269.94,195.53,1
629.97,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.04,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.1,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.24,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.3,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.44,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.5,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.57,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.64,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.71,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.77,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.91,46.75,195.53,30.374217,130.959968,269.94,195.53,1
630.97,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.04,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.11,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.17,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.24,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.31,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.37,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.44,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.51,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.58,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.64,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.71,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.78,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.84,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.91,46.75,195.53,30.374217,130.959968,269.94,195.53,1
631.98,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.05,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.11,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.18,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.25,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.31,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.38,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.45,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.51,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.58,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.65,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.72,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.78,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.85,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.92,46.75,195.53,30.374217,130.959968,269.94,195.53,1
632.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.05,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.13,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.26,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.33,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.46,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.53,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.66,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.73,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.86,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.93,46.75,195.53,30.374217,130.959968,269.94,195.53,1
633.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.06,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.13,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.26,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.32,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.46,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.52,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.66,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.72,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.86,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.92,46.75,195.53,30.374217,130.959968,269.94,195.53,1
634.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.05,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.12,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.25,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.32,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.45,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.52,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.65,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.72,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.85,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.92,46.75,195.53,30.374217,130.959968,269.94,195.53,1
635.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.05,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.12,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.25,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.32,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.45,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.52,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.65,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.72,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.85,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.92,46.75,195.53,30.374217,130.959968,269.94,195.53,1
636.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.05,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.12,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.25,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.32,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.46,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.52,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.66,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.72,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.86,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.92,46.75,195.53,30.374217,130.959968,269.94,195.53,1
637.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.06,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.12,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.19,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.26,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.32,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.39,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.46,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.53,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.59,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.66,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.73,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.79,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.86,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.93,46.75,195.53,30.374217,130.959968,269.94,195.53,1
638.99,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.06,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.13,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.2,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.26,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.33,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.4,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.53,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.6,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.67,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.81,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.87,46.75,195.53,30.374217,130.959968,269.94,195.53,1
639.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.01,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.27,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.67,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.8,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.87,46.75,195.53,30.374217,130.959968,269.94,195.53,1
640.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.0,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.28,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.81,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
641.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.01,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.27,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.67,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.8,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.87,46.75,195.53,30.374217,130.959968,269.94,195.53,1
642.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.0,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.2,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.27,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.4,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.6,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.67,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.8,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.87,46.75,195.53,30.374217,130.959968,269.94,195.53,1
643.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.0,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.07,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.27,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.47,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.67,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.81,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.87,46.75,195.53,30.374217,130.959968,269.94,195.53,1
644.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.01,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.08,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.14,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.28,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.34,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.54,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.74,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.81,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
645.94,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.01,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.08,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.15,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.21,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.28,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.35,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.41,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.48,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.55,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.61,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.68,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.75,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.82,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.88,46.75,195.53,30.374217,130.959968,269.94,195.53,1
646.95,46.75,195.53,30.374217,130.959968,269.94,195.53,1
647.02,46.75,195.53,30.374217,130.959968,269.94,195.53,1
647.09,46.75,195.53,30.374217,130.959968,269.94,195.53,1
