ElapsedSec,Fall,BNOStaleSec
654.74,9.78,0.0
654.81,9.78,0.0
654.88,9.78,0.0
654.95,9.78,0.0
655.01,9.78,0.0
655.08,9.78,0.0
655.15,9.78,0.0
655.22,9.78,0.0
655.29,9.78,0.0
655.35,9.78,0.0
655.42,9.78,0.0
655.49,9.78,0.0
655.56,9.78,0.0
655.63,9.78,0.0
655.69,9.78,0.0
655.76,9.78,0.0
655.82,9.78,0.0
655.89,9.78,0.0
655.96,9.78,0.0
656.02,9.78,0.0
656.09,9.78,0.0
656.16,9.78,0.0
656.23,9.78,0.0
656.29,9.78,0.0
656.36,9.78,0.0
656.43,9.78,0.0
656.5,9.78,0.0
656.57,9.78,0.0
656.64,9.78,0.0
656.71,9.78,0.0
656.78,9.78,0.0
656.84,9.78,0.0
656.91,9.78,0.0
656.98,9.78,0.0
657.05,9.78,0.0
657.12,9.78,0.0
657.19,9.78,0.0
657.26,9.78,0.0
657.32,9.78,0.0
657.39,9.78,0.0
657.45,9.78,0.0
657.52,9.78,0.0
657.59,9.78,0.0
657.65,9.78,0.0
657.72,9.78,0.0
657.79,9.78,0.0
657.86,9.78,0.0
657.92,9.78,0.0
657.99,9.78,0.0
658.07,9.78,0.0
658.13,9.78,0.0
658.2,9.78,0.0
658.27,9.78,0.0
658.33,9.78,0.0
658.4,9.78,0.0
658.47,9.78,0.0
658.53,9.78,0.0
658.6,9.78,0.0
658.67,9.78,0.0
658.73,9.78,0.0
658.81,9.78,0.0
658.88,9.78,0.0
658.94,9.78,0.0
659.02,9.78,0.0
659.09,9.78,0.0
659.16,9.78,0.0
659.22,9.78,0.0
659.29,9.78,0.0
659.35,9.78,0.0
659.42,9.78,0.0
659.49,9.78,0.0
659.56,9.78,0.0
659.62,9.78,0.0
659.69,9.78,0.0
659.76,9.78,0.0
659.83,9.78,0.0
659.89,9.78,0.0
659.96,9.78,0.0
660.03,9.78,0.0
660.1,9.78,0.0
660.17,9.78,0.0
660.24,9.78,0.0
660.3,9.78,0.0
660.37,9.78,0.0
660.44,9.78,0.0
660.51,9.78,0.0
660.57,9.78,0.0
660.64,9.78,0.0
660.71,9.78,0.0
660.78,9.78,0.0
660.85,9.78,0.0
660.92,9.78,0.0
660.99,9.78,0.0
661.06,9.78,0.0
661.12,9.78,0.0
661.19,9.78,0.0
661.26,9.78,0.0
661.33,9.78,0.0
661.4,9.78,0.0
661.46,9.78,0.0
661.53,9.78,0.0
661.6,9.78,0.0
661.66,9.78,0.0
661.73,9.78,0.0
661.8,9.78,0.0
661.86,9.78,0.0
661.93,9.78,0.0
662.0,9.78,0.0
662.07,9.78,0.0
662.14,9.78,0.0
662.2,9.78,0.0
662.27,9.78,0.0
662.34,9.78,0.0
662.4,9.78,0.0
662.47,9.78,0.0
662.54,9.78,0.0
662.6,9.78,0.0
662.67,9.78,0.0
662.74,9.78,0.0
662.8,9.78,0.0
662.87,9.78,0.0
662.94,9.78,0.0
663.01,9.78,0.0
663.08,9.78,0.0
663.15,9.78,0.0
663.22,9.78,0.0
663.28,9.78,0.0
663.35,9.78,0.0
663.42,9.78,0.0
663.48,9.78,0.0
663.55,9.78,0.0
663.61,9.78,0.0
663.68,9.78,0.0
663.75,9.78,0.0
663.82,9.78,0.0
663.88,9.78,0.0
663.95,9.78,0.0
664.02,9.78,0.0
664.09,9.78,0.0
664.16,9.78,0.0
664.23,9.78,0.0
664.3,9.78,0.0
664.36,9.78,0.0
664.43,9.78,0.0
664.5,9.78,0.0
664.56,9.78,0.0
664.63,9.78,0.0
664.7,9.78,0.0
664.76,9.78,0.0
664.83,9.78,0.0
664.9,9.78,0.0
664.97,9.78,0.0
665.04,9.78,0.0
665.11,9.78,0.0
665.18,9.78,0.0
665.25,9.78,0.0
665.32,9.78,0.0
665.39,9.78,0.0
665.46,9.78,0.0
665.52,9.78,0.0
665.59,9.78,0.0
665.66,9.78,0.0
665.73,9.78,0.0
665.8,9.78,0.0
665.86,9.78,0.0
665.94,9.78,0.0
666.01,9.78,0.0
666.07,9.78,0.0
666.14,9.78,0.0
666.21,9.78,0.0
666.27,9.78,0.0
666.34,9.78,0.0
666.41,9.78,0.0
666.48,9.78,0.0
666.54,9.78,0.0
666.61,9.78,0.0
666.68,9.78,0.0
666.75,9.78,0.0
666.82,9.78,0.0
666.89,9.78,0.0
666.96,9.78,0.0
667.02,9.78,0.0
667.09,9.78,0.0
667.16,9.78,0.0
667.22,9.78,0.0
667.29,9.78,0.0
667.36,9.78,0.0
667.42,9.78,0.0
667.49,9.78,0.0
667.56,9.78,0.0
667.63,9.78,0.0
667.7,9.78,0.0
667.77,9.78,0.0
667.84,9.78,0.0
667.9,9.78,0.0
667.98,9.78,0.0
668.05,9.78,0.0
668.12,9.78,0.0
668.18,9.78,0.0
668.25,9.78,0.0
668.33,9.78,0.0
668.39,9.78,0.0
668.46,9.78,0.0
668.53,9.78,0.0
668.6,9.78,0.0
668.66,9.78,0.0
668.73,9.78,0.0
668.8,9.78,0.0
668.87,9.78,0.0
668.93,9.78,0.0
669.0,9.78,0.0
669.07,9.78,0.0
669.14,9.78,0.0
669.21,9.78,0.0
669.27,9.78,0.0
669.34,9.78,0.0
669.41,9.78,0.0
669.47,9.78,0.0
669.54,9.78,0.0
669.61,9.78,0.0
669.67,9.78,0.0
669.74,9.78,0.0
669.81,9.78,0.0
669.88,9.78,0.0
669.95,9.78,0.0
670.02,9.78,0.0
670.09,9.78,0.0
670.16,9.78,0.0
670.22,9.78,0.0
670.29,9.78,0.0
670.36,9.78,0.0
670.42,9.78,0.0
670.49,9.78,0.0
670.56,9.78,0.0
670.62,9.78,0.0
670.69,9.78,0.0
670.77,9.78,0.0
670.84,9.78,0.0
670.9,9.78,0.0
670.97,9.78,0.0
671.04,9.78,0.0
671.11,9.78,0.0
671.17,9.78,0.0
671.24,9.78,0.0
671.31,9.78,0.0
671.37,9.78,0.0
671.44,9.78,0.0
671.51,9.78,0.0
671.57,9.78,0.0
671.64,9.78,0.0
671.71,9.78,0.0
671.78,9.78,0.0
671.85,9.78,0.0
671.92,9.78,0.0
671.99,9.78,0.0
672.06,9.78,0.0
672.12,9.78,0.0
672.19,9.78,0.0
672.26,9.78,0.0
672.32,9.78,0.0
672.39,9.78,0.0
672.46,9.78,0.0
672.52,9.78,0.0
672.59,9.78,0.0
672.66,9.78,0.0
672.73,9.78,0.0
672.8,9.78,0.0
672.86,9.78,0.0
672.93,9.78,0.0
673.0,9.78,0.0
673.07,9.78,0.0
673.14,9.78,0.0
673.21,9.78,0.0
673.27,9.78,0.0
673.34,9.78,0.0
673.41,9.78,0.0
673.47,9.78,0.0
673.54,9.78,0.0
673.61,9.78,0.0
673.67,9.78,0.0
673.74,9.78,0.0
673.81,9.78,0.0
673.88,9.78,0.0
673.94,9.78,0.0
674.01,9.78,0.0
674.08,9.78,0.0
674.15,9.78,0.0
674.22,9.78,0.0
674.29,9.78,0.0
674.36,9.78,0.0
674.43,9.78,0.0
674.5,9.78,0.0
674.57,9.78,0.0
674.64,9.78,0.0
674.71,9.78,0.0
674.78,9.78,0.0
674.84,9.78,0.0
674.91,9.78,0.0
674.97,9.78,0.0
675.04,9.78,0.0
675.11,9.78,0.0
675.18,9.78,0.0
675.24,9.78,0.0
675.31,9.78,0.0
675.38,9.78,0.0
675.45,9.78,0.0
675.52,9.78,0.0
675.59,9.78,0.0
675.66,9.78,0.0
675.72,9.78,0.0
675.79,9.78,0.0
675.85,9.78,0.0
675.92,9.78,0.0
675.99,9.78,0.0
676.05,9.78,0.0
676.12,9.78,0.0
676.19,9.78,0.0
676.25,9.78,0.0
676.32,9.78,0.0
676.39,9.78,0.0
676.46,9.78,0.0
676.53,9.78,0.0
676.6,9.78,0.0
676.67,9.78,0.0
676.74,9.78,0.0
676.8,9.78,0.0
676.87,9.78,0.0
676.94,9.78,0.0
677.01,9.78,0.0
677.08,9.78,0.0
677.14,9.78,0.0
677.22,9.78,0.0
677.28,9.78,0.0
677.35,9.78,0.0
677.42,9.78,0.0
677.48,9.78,0.0
677.55,9.78,0.0
677.62,9.78,0.0
677.69,9.78,0.0
677.75,9.78,0.0
677.82,9.78,0.0
677.89,9.78,0.0
677.96,9.78,0.0
678.03,9.78,0.0
678.1,9.78,0.0
678.17,9.78,0.0
678.23,9.78,0.0
678.3,9.78,0.0
678.37,9.78,0.0
678.44,9.78,0.0
678.51,9.78,0.0
678.58,9.78,0.0
678.65,9.78,0.0
678.71,9.78,0.0
678.78,9.78,0.0
678.85,9.78,0.0
678.91,9.78,0.0
678.98,9.78,0.0
679.05,9.78,0.0
679.11,9.78,0.0
679.18,9.78,0.0
679.25,9.78,0.0
679.32,9.78,0.0
679.39,9.78,0.0
679.46,9.78,0.0
679.52,9.78,0.0
679.59,9.78,0.0
679.67,9.78,0.0
679.73,9.78,0.0
679.8,9.78,0.0
679.87,9.78,0.0
679.94,9.78,0.0
680.01,9.78,0.0
680.07,9.78,0.0
680.15,9.78,0.0
680.21,9.78,0.0
680.28,9.78,0.0
680.35,9.78,0.0
680.42,9.78,0.0
680.49,9.78,0.0
680.56,9.78,0.0
680.63,9.78,0.0
680.7,9.78,0.0
680.76,9.78,0.0
680.83,9.78,0.0
680.9,9.78,0.0
680.97,9.78,0.0
681.04,9.78,0.0
681.11,9.78,0.0
681.18,9.78,0.0
681.24,9.78,0.0
681.32,9.78,0.0
681.38,9.78,0.0
681.45,9.78,0.0
681.52,9.78,0.0
681.58,9.78,0.0
681.65,9.78,0.0
681.72,9.78,0.0
681.79,9.78,0.0
681.86,9.78,0.0
681.93,9.78,0.0
682.0,9.78,0.0
682.06,9.78,0.0
682.13,9.78,0.0
682.2,9.78,0.0
682.26,9.78,0.0
682.33,9.78,0.0
682.4,9.78,0.0
682.46,9.78,0.0
682.53,9.78,0.0
682.6,9.78,0.0
682.67,9.78,0.0
682.74,9.78,0.0
682.81,9.78,0.0
682.88,9.78,0.0
682.96,9.78,0.0
683.03,9.78,0.0
683.09,9.78,0.0
683.16,9.78,0.0
683.22,9.78,0.0
683.29,9.78,0.0
683.36,9.78,0.0
683.42,9.78,0.0
683.49,9.78,0.0
683.56,9.78,0.0
683.62,9.78,0.0
683.7,9.78,0.0
683.77,9.78,0.0
683.83,9.78,0.0
683.9,9.78,0.0
683.97,9.78,0.0
684.04,9.78,0.0
684.11,9.78,0.0
684.18,9.78,0.0
684.25,9.78,0.0
684.31,9.78,0.0
684.38,9.78,0.0
684.45,9.78,0.0
684.52,9.78,0.0
684.59,9.78,0.0
684.65,9.78,0.0
684.72,9.78,0.0
684.79,9.78,0.0
684.85,9.78,0.0
684.92,9.78,0.0
684.98,9.78,0.0
685.05,9.78,0.0
685.12,9.78,0.0
685.19,9.78,0.0
685.26,9.78,0.0
685.32,9.78,0.0
685.39,9.78,0.0
685.46,9.78,0.0
685.53,9.78,0.0
685.6,9.78,0.0
685.66,9.78,0.0
685.73,9.78,0.0
685.79,9.78,0.0
685.86,9.78,0.0
685.93,9.78,0.0
686.0,9.78,0.0
686.06,9.78,0.0
686.13,9.78,0.0
686.2,9.78,0.0
686.26,9.78,0.0
686.33,9.78,0.0
686.4,9.78,0.0
686.47,9.78,0.0
686.54,9.78,0.0
686.6,9.78,0.0
686.67,9.78,0.0
686.74,9.78,0.0
686.81,9.78,0.0
686.87,9.78,0.0
686.94,9.78,0.0
687.0,9.78,0.0
687.07,9.78,0.0
687.14,9.78,0.0
687.21,9.78,0.0
687.28,9.78,0.0
687.35,9.78,0.0
687.42,9.78,0.0
687.48,9.78,0.0
687.55,9.78,0.0
687.62,9.78,0.0
687.69,9.78,0.0
687.75,9.78,0.0
687.82,9.78,0.0
687.89,9.78,0.0
687.95,9.78,0.0
688.02,9.78,0.0
688.09,9.78,0.0
688.15,9.78,0.0
688.22,9.78,0.0
688.29,9.78,0.0
688.35,9.78,0.0
688.42,9.78,0.0
688.49,9.78,0.0
688.56,9.78,0.0
688.63,9.78,0.0
688.7,9.78,0.0
688.76,9.78,0.0
688.83,9.78,0.0
688.9,9.78,0.0
688.97,9.78,0.0
689.04,9.78,0.0
689.11,9.78,0.0
689.18,9.78,0.0
689.24,9.78,0.0
689.31,9.78,0.0
689.38,9.78,0.0
689.45,9.78,0.0
689.52,9.78,0.0
689.59,9.78,0.0
689.66,9.78,0.0
689.73,9.78,0.0
689.8,9.78,0.0
689.86,9.78,0.0
689.93,9.78,0.0
689.99,9.78,0.0
690.06,9.78,0.0
690.13,9.78,0.0
690.19,9.78,0.0
690.26,9.78,0.0
690.33,9.78,0.0
690.39,9.78,0.0
690.46,9.78,0.0
690.52,9.78,0.0
690.59,9.78,0.0
690.66,9.78,0.0
690.72,9.78,0.0
690.79,9.78,0.0
690.86,9.78,0.0
690.93,9.78,0.0
691.0,9.78,0.0
691.07,9.78,0.0
691.13,9.78,0.0
691.2,9.78,0.0
691.26,9.78,0.0
691.33,9.78,0.0
691.4,9.78,0.0
691.46,9.78,0.0
691.53,9.78,0.0
691.6,9.78,0.0
691.67,9.78,0.0
691.73,9.78,0.0
691.8,9.78,0.0
691.87,9.78,0.0
691.94,9.78,0.0
692.01,9.78,0.0
692.07,9.78,0.0
692.14,9.78,0.0
692.21,9.78,0.0
692.27,9.78,0.0
692.34,9.78,0.0
692.41,9.78,0.0
692.47,9.78,0.0
692.54,9.78,0.0
692.61,9.78,0.0
692.68,9.78,0.0
692.75,9.78,0.0
692.82,9.78,0.0
692.89,9.78,0.0
692.95,9.78,0.0
693.02,9.78,0.0
693.09,9.78,0.0
693.15,9.78,0.0
693.22,9.78,0.0
693.29,9.78,0.0
693.36,9.78,0.0
693.42,9.78,0.0
693.49,9.78,0.0
693.56,9.78,0.0
693.62,9.78,0.0
693.69,9.78,0.0
693.76,9.78,0.0
693.83,9.78,0.0
693.9,9.78,0.0
693.96,9.78,0.0
694.03,9.78,0.0
694.1,9.78,0.0
694.17,9.78,0.0
694.24,9.78,0.0
694.31,9.78,0.0
694.38,9.78,0.0
694.45,9.78,0.0
694.51,9.78,0.0
694.58,9.78,0.0
694.65,9.78,0.0
694.72,9.78,0.0
694.79,9.78,0.0
694.86,9.78,0.0
694.93,9.78,0.0
695.0,9.78,0.0
695.07,9.78,0.0
695.13,9.78,0.0
695.2,9.78,0.0
695.27,9.78,0.0
695.33,9.78,0.0
695.4,9.78,0.0
695.48,9.78,0.0
695.55,9.78,0.0
695.61,9.78,0.0
695.68,9.78,0.0
695.75,9.78,0.0
695.82,9.78,0.0
695.89,9.78,0.0
695.95,9.78,0.0
696.02,9.78,0.0
696.09,9.78,0.0
696.15,9.78,0.0
696.22,9.78,0.0
696.29,9.78,0.0
696.36,9.78,0.0
696.42,9.78,0.0
696.5,9.78,0.0
696.57,9.78,0.0
696.64,9.78,0.0
696.71,9.78,0.0
696.78,9.78,0.0
696.85,9.78,0.0
696.91,9.78,0.0
696.98,9.78,0.0
697.05,9.78,0.0
697.12,9.78,0.0
697.19,9.78,0.0
697.26,9.78,0.0
697.32,9.78,0.0
697.39,9.78,0.0
697.46,9.78,0.0
697.52,9.78,0.0
697.59,9.78,0.0
697.66,9.78,0.0
697.72,9.78,0.0
697.79,9.78,0.0
697.85,9.78,0.0
697.92,9.78,0.0
697.99,9.78,0.0
698.05,9.78,0.0
698.12,9.78,0.0
698.19,9.78,0.0
698.25,9.78,0.0
698.32,9.78,0.0
698.38,9.78,0.0
698.45,9.78,0.0
698.52,9.78,0.0
698.59,9.78,0.0
698.66,9.78,0.0
698.72,9.78,0.0
698.79,9.78,0.0
698.86,9.78,0.0
698.93,9.78,0.0
699.0,9.78,0.0
699.07,9.78,0.0
699.14,9.78,0.0
699.22,9.78,0.0
699.28,9.78,0.0
699.35,9.78,0.0
699.42,9.78,0.0
699.49,9.78,0.0
699.56,9.78,0.0
699.62,9.78,0.0
699.69,9.78,0.0
699.76,9.78,0.0
699.83,9.78,0.0
699.9,9.78,0.0
699.97,9.78,0.0
700.03,9.78,0.0
700.1,9.78,0.0
700.17,9.78,0.0
700.23,9.78,0.0
700.3,9.78,0.0
700.37,9.78,0.0
700.43,9.78,0.0
700.5,9.78,0.0
700.57,9.78,0.0
700.64,9.78,0.0
700.71,9.78,0.0
700.78,9.78,0.0
700.85,9.78,0.0
700.91,9.78,0.0
700.98,9.78,0.0
701.05,9.78,0.0
701.12,9.78,0.0
701.18,9.78,0.0
701.25,9.78,0.0
701.32,9.78,0.0
701.38,9.78,0.0
701.45,9.78,0.0
701.52,9.78,0.0
701.59,9.78,0.0
701.66,9.78,0.0
701.73,9.78,0.0
701.8,9.78,0.0
701.86,9.78,0.0
701.93,9.78,0.0
702.0,9.78,0.0
702.07,9.78,0.0
702.14,9.78,0.0
702.2,9.78,0.0
702.27,9.78,0.0
702.34,9.78,0.0
702.4,9.78,0.0
702.47,9.78,0.0
702.54,9.78,0.0
702.61,9.78,0.0
702.68,9.78,0.0
702.75,9.78,0.0
702.81,9.78,0.0
702.88,9.78,0.0
702.95,9.78,0.0
703.02,9.78,0.0
703.09,9.78,0.0
703.16,9.78,0.0
703.22,9.78,0.0
703.29,9.78,0.0
703.36,9.78,0.0
703.42,9.78,0.0
703.49,9.78,0.0
703.56,9.78,0.0
703.63,9.78,0.0
703.7,9.78,0.0
703.77,9.78,0.0
703.84,9.78,0.0
703.9,9.78,0.0
703.97,9.78,0.0
704.04,9.78,0.0
704.11,9.78,0.0
704.18,9.78,0.0
704.25,9.78,0.0
704.31,9.78,0.0
704.38,9.78,0.0
704.44,9.78,0.0
704.51,9.78,0.0
704.58,9.78,0.0
704.64,9.78,0.0
704.71,9.78,0.0
704.77,9.78,0.0
704.84,9.78,0.0
704.91,9.78,0.0
704.98,9.78,0.0
705.05,9.78,0.0
705.12,9.78,0.0
705.19,9.78,0.0
705.25,9.78,0.0
705.32,9.78,0.0
705.39,9.78,0.0
705.45,9.78,0.0
705.52,9.78,0.0
705.59,9.78,0.0
705.65,9.78,0.0
705.72,9.78,0.0
705.78,9.78,0.0
705.85,9.78,0.0
705.92,9.78,0.0
705.99,9.78,0.0
706.06,9.78,0.0
706.13,9.78,0.0
706.19,9.78,0.0
706.26,9.78,0.0
706.33,9.78,0.0
706.4,9.78,0.0
706.46,9.78,0.0
706.53,9.78,0.0
706.6,9.78,0.0
706.66,9.78,0.0
706.73,9.78,0.0
706.8,9.78,0.0
706.86,9.78,0.0
706.93,9.78,0.0
707.0,9.78,0.0
707.07,9.78,0.0
707.14,9.78,0.0
707.21,9.78,0.0
707.28,9.78,0.0
707.35,9.78,0.0
707.41,9.78,0.0
707.48,9.78,0.0
707.55,9.78,0.0
707.62,9.78,0.0
707.68,9.78,0.0
707.75,9.78,0.0
707.82,9.78,0.0
707.88,9.78,0.0
707.95,9.78,0.0
708.02,9.78,0.0
708.09,9.78,0.0
708.16,9.78,0.0
708.23,9.78,0.0
708.3,9.78,0.0
708.36,9.78,0.0
708.43,9.78,0.0
708.5,9.78,0.0
708.57,9.78,0.0
708.63,9.78,0.0
708.7,9.78,0.0
708.77,9.78,0.0
708.84,9.78,0.0
708.9,9.78,0.0
708.97,9.78,0.0
709.04,9.78,0.0
709.11,9.78,0.0
709.18,9.78,0.0
709.25,9.78,0.0
709.32,9.78,0.0
709.39,9.78,0.0
709.46,9.78,0.0
709.52,9.78,0.0
709.59,9.78,0.0
709.66,9.78,0.0
709.73,9.78,0.0
709.8,9.78,0.0
709.87,9.78,0.0
709.93,9.78,0.0
710.01,9.78,0.0
710.08,9.78,0.0
710.15,9.78,0.0
710.21,9.78,0.0
710.28,9.78,0.0
710.35,9.78,0.0
710.42,9.78,0.0
710.48,9.78,0.0
710.55,9.78,0.0
710.62,9.78,0.0
710.68,9.78,0.0
710.75,9.78,0.0
710.82,9.78,0.0
710.88,9.78,0.0
710.95,9.78,0.0
711.02,9.78,0.0
711.09,9.78,0.0
711.16,9.78,0.0
711.23,9.78,0.0
711.3,9.78,0.0
711.37,9.78,0.0
711.43,9.78,0.0
711.5,9.78,0.0
711.57,9.78,0.0
711.63,9.78,0.0
711.7,9.78,0.0
711.76,9.78,0.0
711.83,9.78,0.0
711.9,9.78,0.0
711.97,9.78,0.0
712.04,9.78,0.0
712.1,9.78,0.0
712.17,9.78,0.0
712.24,9.78,0.0
712.31,9.78,0.0
712.38,9.78,0.0
712.44,9.78,0.0
712.51,9.78,0.0
712.58,9.78,0.0
712.64,9.78,0.0
712.71,9.78,0.0
712.78,9.78,0.0
712.85,9.78,0.0
712.92,9.78,0.0
712.98,9.78,0.0
713.05,9.78,0.0
713.12,9.78,0.0
713.19,9.78,0.0
713.25,9.78,0.0
713.32,9.78,0.0
713.39,9.78,0.0
713.46,9.78,0.0
713.52,9.78,0.0
713.59,9.78,0.0
713.66,9.78,0.0
713.72,9.78,0.0
713.79,9.78,0.0
713.86,9.78,0.0
713.93,9.78,0.0
714.0,9.78,0.0
714.07,9.78,0.0
714.14,9.78,0.0
714.21,9.78,0.0
714.28,9.78,0.0
714.35,9.78,0.0
714.42,9.78,0.0
714.48,9.78,0.0
714.55,9.78,0.0
714.62,9.78,0.0
714.69,9.78,0.0
714.76,9.78,0.0
714.83,9.78,0.0
714.89,9.78,0.0
714.96,9.78,0.0
715.03,9.78,0.0
715.09,9.78,0.0
715.16,9.78,0.0
715.23,9.78,0.0
715.3,9.78,0.0
715.36,9.78,0.0
715.43,9.78,0.0
715.5,9.78,0.0
715.57,9.78,0.0
715.64,9.78,0.0
715.71,9.78,0.0
715.78,9.78,0.0
715.84,9.78,0.0
715.91,9.78,0.0
715.98,9.78,0.0
716.05,9.78,0.0
716.12,9.78,0.0
716.18,9.78,0.0
716.25,9.78,0.0
716.32,9.78,0.0
716.39,9.78,0.0
716.46,9.78,0.0
716.53,9.78,0.0
716.61,9.78,0.0
716.68,9.78,0.0
716.74,9.78,0.0
716.81,9.78,0.0
716.88,9.78,0.0
716.94,9.78,0.0
717.01,9.78,0.0
717.07,9.78,0.0
717.14,9.78,0.0
717.21,9.78,0.0
717.27,9.78,0.0
717.34,9.78,0.0
717.41,9.78,0.0
717.48,9.78,0.0
717.54,9.78,0.0
717.61,9.78,0.0
717.68,9.78,0.0
717.75,9.78,0.0
717.81,9.78,0.0
717.88,9.78,0.0
717.95,9.78,0.0
718.02,9.78,0.0
718.09,9.78,0.0
718.16,9.78,0.0
718.23,9.78,0.0
718.3,9.78,0.0
718.36,9.78,0.0
718.43,9.78,0.0
718.5,9.78,0.0
718.57,9.78,0.0
718.64,9.78,0.0
718.7,9.78,0.0
718.77,9.78,0.0
718.84,9.78,0.0
718.9,9.78,0.0
718.97,9.78,0.0
719.04,9.78,0.0
719.11,9.78,0.0
719.18,9.78,0.0
719.24,9.78,0.0
719.31,9.78,0.0
719.38,9.78,0.0
719.44,9.78,0.0
719.51,9.78,0.0
719.58,9.78,0.0
719.65,9.78,0.0
719.71,9.78,0.0
719.78,9.78,0.0
719.85,9.78,0.0
719.92,9.78,0.0
719.98,9.78,0.0
720.05,9.78,0.0
720.12,9.78,0.0
720.18,9.78,0.0
720.25,9.78,0.0
720.32,9.78,0.0
720.39,9.78,0.0
720.46,9.78,0.0
720.53,9.78,0.0
720.59,9.78,0.0
720.66,9.78,0.0
720.73,9.78,0.0
720.8,9.78,0.0
720.86,9.78,0.0
720.93,9.78,0.0
720.99,9.78,0.0
721.06,9.78,0.0
721.13,9.78,0.0
721.2,9.78,0.0
721.26,9.78,0.0
721.33,9.78,0.0
721.4,9.78,0.0
721.47,9.78,0.0
721.54,9.78,0.0
721.61,9.78,0.0
721.67,9.78,0.0
721.74,9.78,0.0
721.81,9.78,0.0
721.87,9.78,0.0
721.94,9.78,0.0
722.01,9.78,0.0
722.07,9.78,0.0
722.14,9.78,0.0
722.21,9.78,0.0
722.28,9.78,0.0
722.34,9.78,0.0
722.41,9.78,0.0
722.48,9.78,0.0
722.55,9.78,0.0
722.62,9.78,0.0
722.69,9.78,0.0
722.76,9.78,0.0
722.82,9.78,0.0
722.89,9.78,0.0
722.95,9.78,0.0
723.02,9.78,0.0
723.09,9.78,0.0
723.16,9.78,0.0
723.23,9.78,0.0
723.3,9.78,0.0
723.37,9.78,0.0
723.44,9.78,0.0
723.5,9.78,0.0
723.57,9.78,0.0
723.64,9.78,0.0
723.71,9.78,0.0
723.78,9.78,0.0
723.84,9.78,0.0
723.91,9.78,0.0
723.97,9.78,0.0
724.04,9.78,0.0
724.11,9.78,0.0
724.17,9.78,0.0
724.24,9.78,0.0
724.31,9.78,0.0
724.38,9.78,0.0
724.45,9.78,0.0
724.51,9.78,0.0
724.58,9.78,0.0
724.66,9.78,0.0
724.72,9.78,0.0
724.79,9.78,0.0
724.86,9.78,0.0
724.92,9.78,0.0
724.99,9.78,0.0
725.06,9.78,0.0
725.12,9.78,0.0
725.19,9.78,0.0
725.26,9.78,0.0
725.32,9.78,0.0
725.39,9.78,0.0
725.46,9.78,0.0
725.53,9.78,0.0
725.6,9.78,0.0
725.67,9.78,0.0
725.73,9.78,0.0
725.8,9.78,0.0
725.87,9.78,0.0
725.93,9.78,0.0
726.0,9.78,0.0
726.06,9.78,0.0
726.13,9.78,0.0
726.2,9.78,0.0
726.27,9.78,0.0
726.34,9.78,0.0
726.41,9.78,0.0
726.47,9.78,0.0
726.54,9.78,0.0
726.61,9.78,0.0
726.68,9.78,0.0
726.75,9.78,0.0
726.81,9.78,0.0
726.88,9.78,0.0
726.95,9.78,0.0
727.01,9.78,0.0
727.08,9.78,0.0
727.14,9.78,0.0
727.21,9.78,0.0
727.28,9.78,0.0
727.35,9.78,0.0
727.42,9.78,0.0
727.49,9.78,0.0
727.56,9.78,0.0
727.62,9.78,0.0
727.7,9.78,0.0
727.77,9.78,0.0
727.83,9.78,0.0
727.9,9.78,0.0
727.97,9.78,0.0
728.04,9.78,0.0
728.11,9.78,0.0
728.17,9.78,0.0
728.24,9.78,0.0
728.31,9.78,0.0
728.37,9.78,0.0
728.44,9.78,0.0
728.51,9.78,0.0
728.58,9.78,0.0
728.64,9.78,0.0
728.72,9.78,0.0
728.79,9.78,0.0
728.86,9.78,0.0
728.92,9.78,0.0
728.99,9.78,0.0
729.06,9.78,0.0
729.13,9.78,0.0
729.2,9.78,0.0
729.27,9.78,0.0
729.33,9.78,0.0
729.4,9.78,0.0
729.47,9.78,0.0
729.53,9.78,0.0
729.6,9.78,0.0
729.67,9.78,0.0
729.74,9.78,0.0
729.81,9.78,0.0
729.88,9.78,0.0
729.95,9.78,0.0
730.02,9.78,0.0
730.09,9.78,0.0
730.16,9.78,0.0
730.23,9.78,0.0
730.29,9.78,0.0
730.36,9.78,0.0
730.43,9.78,0.0
730.5,9.78,0.0
730.56,9.78,0.0
730.63,9.78,0.0
730.7,9.78,0.0
730.76,9.78,0.0
730.83,9.78,0.0
730.9,9.78,0.0
730.97,9.78,0.0
731.04,9.78,0.0
731.1,9.78,0.0
731.17,9.78,0.0
731.25,9.78,0.0
731.31,9.78,0.0
731.38,9.78,0.0
731.45,9.78,0.0
731.51,9.78,0.0
731.58,9.78,0.0
731.64,9.78,0.0
731.71,9.78,0.0
731.78,9.78,0.0
731.85,9.78,0.0
731.91,9.78,0.0
731.98,9.78,0.0
732.05,9.78,0.0
732.12,9.78,0.0
732.19,9.78,0.0
732.26,9.78,0.0
732.33,9.78,0.0
732.39,9.78,0.0
732.46,9.78,0.0
732.53,9.78,0.0
732.6,9.78,0.0
732.67,9.78,0.0
732.74,9.78,0.0
732.8,9.78,0.0
732.87,9.78,0.0
732.93,9.78,0.0
733.0,9.78,0.0
733.07,9.78,0.0
733.13,9.78,0.0
733.2,9.78,0.0
733.27,9.78,0.0
733.34,9.78,0.0
733.4,9.78,0.0
733.47,9.78,0.0
733.54,9.78,0.0
733.61,9.78,0.0
733.68,9.78,0.0
