ElapsedSec,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop
766.4,30.374602,130.96009,0.38,2,20,0.59
766.47,30.374602,130.96009,0.38,2,20,0.59
766.54,30.374602,130.96009,0.38,2,20,0.59
766.6,30.374602,130.96009,0.38,2,20,0.59
766.67,30.374602,130.96009,0.38,2,20,0.59
766.73,30.374602,130.96009,0.38,2,20,0.59
766.8,30.374602,130.96009,0.38,2,20,0.59
766.87,30.374602,130.96009,0.38,2,20,0.59
766.94,30.374602,130.96009,0.38,2,20,0.59
767.0,30.374602,130.96009,0.38,2,20,0.59
767.07,30.374602,130.96009,0.38,2,20,0.59
767.14,30.374602,130.96009,0.38,2,20,0.59
767.21,30.374602,130.96009,0.38,2,20,0.59
767.28,30.374602,130.96009,0.38,2,20,0.59
767.35,30.374603,130.960092,0.23,2,20,0.59
767.41,30.374603,130.960092,0.23,2,20,0.59
767.48,30.374603,130.960092,0.23,2,20,0.59
767.55,30.374603,130.960092,0.23,2,20,0.59
767.61,30.374603,130.960092,0.23,2,20,0.59
767.68,30.374603,130.960092,0.23,2,20,0.59
767.75,30.374603,130.960092,0.23,2,20,0.59
767.82,30.374603,130.960092,0.23,2,20,0.59
767.88,30.374603,130.960092,0.23,2,20,0.59
767.95,30.374603,130.960092,0.23,2,20,0.59
768.01,30.374603,130.960092,0.23,2,20,0.59
768.08,30.374603,130.960092,0.23,2,20,0.59
768.15,30.374603,130.960092,0.23,2,20,0.59
768.21,30.374603,130.960092,0.23,2,20,0.59
768.28,30.374602,130.96009,0.24,2,20,0.59
768.35,30.374602,130.96009,0.24,2,20,0.59
768.42,30.374602,130.96009,0.24,2,20,0.59
768.49,30.374602,130.96009,0.24,2,20,0.59
768.56,30.374602,130.96009,0.24,2,20,0.59
768.63,30.374602,130.96009,0.24,2,20,0.59
768.69,30.374602,130.96009,0.24,2,20,0.59
768.76,30.374602,130.96009,0.24,2,20,0.59
768.83,30.374602,130.96009,0.24,2,20,0.59
768.9,30.374602,130.96009,0.24,2,20,0.59
768.96,30.374602,130.96009,0.24,2,20,0.59
769.03,30.374602,130.96009,0.24,2,20,0.59
769.1,30.374602,130.96009,0.24,2,20,0.59
769.16,30.374602,130.96009,0.24,2,20,0.59
769.23,30.374602,130.96009,0.24,2,20,0.59
769.3,30.374602,130.96009,0.24,2,20,0.59
769.36,30.374602,130.96009,0.0,2,20,0.59
769.44,30.374602,130.96009,0.0,2,20,0.59
769.5,30.374602,130.96009,0.0,2,20,0.59
769.57,30.374602,130.96009,0.0,2,20,0.59
769.64,30.374602,130.96009,0.0,2,20,0.59
769.71,30.374602,130.96009,0.0,2,20,0.59
769.78,30.374602,130.96009,0.0,2,20,0.59
769.85,30.374602,130.96009,0.0,2,20,0.59
769.92,30.374602,130.96009,0.0,2,20,0.59
769.98,30.374602,130.96009,0.0,2,20,0.59
770.05,30.374602,130.96009,0.0,2,20,0.59
770.12,30.374602,130.96009,0.0,2,20,0.59
770.18,30.374602,130.96009,0.0,2,20,0.59
770.25,30.374602,130.96009,0.0,2,20,0.59
770.32,30.374602,130.96009,0.0,2,20,0.59
770.38,30.374602,130.96009,0.0,2,20,0.59
770.46,30.374602,130.96009,0.0,2,20,0.59
770.53,30.374602,130.96009,0.0,2,20,0.59
770.59,30.374602,130.96009,0.0,2,20,0.59
770.66,30.374602,130.96009,0.0,2,20,0.59
770.74,30.374602,130.96009,0.0,2,20,0.59
770.8,30.374602,130.96009,0.0,2,20,0.59
770.87,30.374602,130.96009,0.0,2,20,0.59
770.94,30.374602,130.96009,0.0,2,20,0.59
771.01,30.374602,130.96009,0.0,2,20,0.59
771.08,30.374602,130.96009,0.0,2,20,0.59
771.15,30.374602,130.96009,0.0,2,20,0.59
771.21,30.374602,130.96009,0.0,2,20,0.59
771.28,30.374603,130.960092,0.24,2,20,0.59
771.35,30.374603,130.960092,0.24,2,20,0.59
771.41,30.374603,130.960092,0.24,2,20,0.59
771.48,30.374603,130.960092,0.24,2,20,0.59
771.55,30.374603,130.960092,0.24,2,20,0.59
771.61,30.374603,130.960092,0.24,2,20,0.59
771.68,30.374603,130.960092,0.24,2,20,0.59
771.75,30.374603,130.960092,0.24,2,20,0.59
771.82,30.374603,130.960092,0.24,2,20,0.59
771.89,30.374603,130.960092,0.24,2,20,0.59
771.96,30.374603,130.960092,0.24,2,20,0.59
772.02,30.374603,130.960092,0.24,2,20,0.59
772.09,30.374603,130.960092,0.24,2,20,0.59
772.16,30.374603,130.960092,0.24,2,20,0.59
772.23,30.374603,130.960092,0.24,2,20,0.59
772.3,30.374603,130.960092,0.24,2,20,0.59
772.37,30.374605,130.960088,0.36,2,20,0.59
772.43,30.374605,130.960088,0.36,2,20,0.59
772.5,30.374605,130.960088,0.36,2,20,0.59
772.57,30.374605,130.960088,0.36,2,20,0.59
772.64,30.374605,130.960088,0.36,2,20,0.59
772.71,30.374605,130.960088,0.36,2,20,0.59
772.78,30.374605,130.960088,0.36,2,20,0.59
772.85,30.374605,130.960088,0.36,2,20,0.59
772.91,30.374605,130.960088,0.36,2,20,0.59
772.98,30.374605,130.960088,0.36,2,20,0.59
773.05,30.374605,130.960088,0.36,2,20,0.59
773.11,30.374605,130.960088,0.36,2,20,0.59
773.19,30.374605,130.960088,0.36,2,20,0.59
773.25,30.374605,130.960088,0.36,2,20,0.59
773.32,30.374603,130.96009,0.22,2,20,0.59
773.39,30.374603,130.96009,0.22,2,20,0.59
773.46,30.374603,130.96009,0.22,2,20,0.59
773.52,30.374603,130.96009,0.22,2,20,0.59
773.59,30.374603,130.96009,0.22,2,20,0.59
773.66,30.374603,130.96009,0.22,2,20,0.59
773.73,30.374603,130.96009,0.22,2,20,0.59
773.8,30.374603,130.96009,0.22,2,20,0.59
773.87,30.374603,130.96009,0.22,2,20,0.59
773.94,30.374603,130.96009,0.22,2,20,0.59
774.0,30.374603,130.96009,0.22,2,20,0.59
774.07,30.374603,130.96009,0.22,2,20,0.59
774.14,30.374603,130.96009,0.22,2,20,0.59
774.2,30.374603,130.96009,0.22,2,20,0.59
774.27,30.374603,130.96009,0.22,2,20,0.59
774.34,30.374605,130.960092,0.24,2,19,0.61
774.4,30.374605,130.960092,0.24,2,19,0.61
774.47,30.374605,130.960092,0.24,2,19,0.61
774.54,30.374605,130.960092,0.24,2,19,0.61
774.6,30.374605,130.960092,0.24,2,19,0.61
774.67,30.374605,130.960092,0.24,2,19,0.61
774.74,30.374605,130.960092,0.24,2,19,0.61
774.81,30.374605,130.960092,0.24,2,19,0.61
774.88,30.374605,130.960092,0.24,2,19,0.61
774.95,30.374605,130.960092,0.24,2,19,0.61
775.01,30.374605,130.960092,0.24,2,19,0.61
775.08,30.374605,130.960092,0.24,2,19,0.61
775.15,30.374605,130.960092,0.24,2,19,0.61
775.21,30.374605,130.960092,0.24,2,19,0.61
775.28,30.374605,130.960092,0.24,2,19,0.61
775.35,30.374605,130.960088,0.31,2,19,0.61
775.42,30.374605,130.960088,0.31,2,19,0.61
775.49,30.374605,130.960088,0.31,2,19,0.61
775.55,30.374605,130.960088,0.31,2,19,0.61
775.62,30.374605,130.960088,0.31,2,19,0.61
775.69,30.374605,130.960088,0.31,2,19,0.61
775.75,30.374605,130.960088,0.31,2,19,0.61
775.82,30.374605,130.960088,0.31,2,19,0.61
775.89,30.374605,130.960088,0.31,2,19,0.61
775.95,30.374605,130.960088,0.31,2,19,0.61
776.02,30.374605,130.960088,0.31,2,19,0.61
776.09,30.374605,130.960088,0.31,2,19,0.61
776.16,30.374605,130.960088,0.31,2,19,0.61
776.23,30.374605,130.960088,0.31,2,19,0.61
776.3,30.374605,130.960088,0.0,2,19,0.61
776.36,30.374605,130.960088,0.0,2,19,0.61
776.43,30.374605,130.960088,0.0,2,19,0.61
776.5,30.374605,130.960088,0.0,2,19,0.61
776.57,30.374605,130.960088,0.0,2,19,0.61
776.63,30.374605,130.960088,0.0,2,19,0.61
776.7,30.374605,130.960088,0.0,2,19,0.61
776.77,30.374605,130.960088,0.0,2,19,0.61
776.83,30.374605,130.960088,0.0,2,19,0.61
776.9,30.374605,130.960088,0.0,2,19,0.61
776.97,30.374605,130.960088,0.0,2,19,0.61
777.03,30.374605,130.960088,0.0,2,19,0.61
777.1,30.374605,130.960088,0.0,2,19,0.61
777.17,30.374605,130.960088,0.0,2,19,0.61
777.23,30.374605,130.960088,0.0,2,19,0.61
777.3,30.374605,130.960088,0.0,2,18,0.65
777.37,30.374605,130.960088,0.0,2,18,0.65
777.44,30.374605,130.960088,0.0,2,18,0.65
777.5,30.374605,130.960088,0.0,2,18,0.65
777.58,30.374605,130.960088,0.0,2,18,0.65
777.65,30.374605,130.960088,0.0,2,18,0.65
777.71,30.374605,130.960088,0.0,2,18,0.65
777.78,30.374605,130.960088,0.0,2,18,0.65
777.85,30.374605,130.960088,0.0,2,18,0.65
777.92,30.374605,130.960088,0.0,2,18,0.65
777.98,30.374605,130.960088,0.0,2,18,0.65
778.05,30.374605,130.960088,0.0,2,18,0.65
778.12,30.374605,130.960088,0.0,2,18,0.65
778.19,30.374605,130.960088,0.0,2,18,0.65
778.26,30.374605,130.960088,0.0,2,18,0.65
778.33,30.374603,130.960088,0.19,2,19,0.61
778.39,30.374603,130.960088,0.19,2,19,0.61
778.46,30.374603,130.960088,0.19,2,19,0.61
778.53,30.374603,130.960088,0.19,2,19,0.61
778.59,30.374603,130.960088,0.19,2,19,0.61
778.66,30.374603,130.960088,0.19,2,19,0.61
778.73,30.374603,130.960088,0.19,2,19,0.61
778.79,30.374603,130.960088,0.19,2,19,0.61
778.86,30.374603,130.960088,0.19,2,19,0.61
778.93,30.374603,130.960088,0.19,2,19,0.61
779.0,30.374603,130.960088,0.19,2,19,0.61
779.07,30.374603,130.960088,0.19,2,19,0.61
779.14,30.374603,130.960088,0.19,2,19,0.61
779.21,30.374603,130.960088,0.19,2,19,0.61
779.28,30.374603,130.960088,0.19,2,19,0.61
779.35,30.374602,130.960088,0.15,2,18,0.65
779.42,30.374602,130.960088,0.15,2,18,0.65
779.49,30.374602,130.960088,0.15,2,18,0.65
779.56,30.374602,130.960088,0.15,2,18,0.65
779.63,30.374602,130.960088,0.15,2,18,0.65
779.69,30.374602,130.960088,0.15,2,18,0.65
779.76,30.374602,130.960088,0.15,2,18,0.65
779.83,30.374602,130.960088,0.15,2,18,0.65
779.91,30.374602,130.960088,0.15,2,18,0.65
779.97,30.374602,130.960088,0.15,2,18,0.65
780.04,30.374602,130.960088,0.15,2,18,0.65
780.11,30.374602,130.960088,0.15,2,18,0.65
780.18,30.374602,130.960088,0.15,2,18,0.65
780.24,30.374602,130.960088,0.15,2,18,0.65
780.31,30.374602,130.960088,0.15,2,18,0.65
780.38,30.3746,130.960088,0.2,2,18,0.65
780.44,30.3746,130.960088,0.2,2,18,0.65
780.51,30.3746,130.960088,0.2,2,18,0.65
780.58,30.3746,130.960088,0.2,2,18,0.65
780.65,30.3746,130.960088,0.2,2,18,0.65
780.71,30.3746,130.960088,0.2,2,18,0.65
780.78,30.3746,130.960088,0.2,2,18,0.65
780.84,30.3746,130.960088,0.2,2,18,0.65
780.91,30.3746,130.960088,0.2,2,18,0.65
780.98,30.3746,130.960088,0.2,2,18,0.65
781.04,30.3746,130.960088,0.2,2,18,0.65
781.11,30.3746,130.960088,0.2,2,18,0.65
781.18,30.3746,130.960088,0.2,2,18,0.65
781.25,30.3746,130.960088,0.2,2,18,0.65
781.31,30.3746,130.960088,0.0,2,18,0.64
781.38,30.3746,130.960088,0.0,2,18,0.64
781.45,30.3746,130.960088,0.0,2,18,0.64
781.52,30.3746,130.960088,0.0,2,18,0.64
781.59,30.3746,130.960088,0.0,2,18,0.64
781.66,30.3746,130.960088,0.0,2,18,0.64
781.73,30.3746,130.960088,0.0,2,18,0.64
781.79,30.3746,130.960088,0.0,2,18,0.64
781.86,30.3746,130.960088,0.0,2,18,0.64
781.93,30.3746,130.960088,0.0,2,18,0.64
782.0,30.3746,130.960088,0.0,2,18,0.64
782.06,30.3746,130.960088,0.0,2,18,0.64
782.13,30.3746,130.960088,0.0,2,18,0.64
782.2,30.3746,130.960088,0.0,2,18,0.64
782.26,30.3746,130.960087,0.17,2,19,0.63
782.33,30.3746,130.960087,0.17,2,19,0.63
782.4,30.3746,130.960087,0.17,2,19,0.63
782.46,30.3746,130.960087,0.17,2,19,0.63
782.53,30.3746,130.960087,0.17,2,19,0.63
782.6,30.3746,130.960087,0.17,2,19,0.63
782.67,30.3746,130.960087,0.17,2,19,0.63
782.73,30.3746,130.960087,0.17,2,19,0.63
782.8,30.3746,130.960087,0.17,2,19,0.63
782.87,30.3746,130.960087,0.17,2,19,0.63
782.93,30.3746,130.960087,0.17,2,19,0.63
783.0,30.3746,130.960087,0.17,2,19,0.63
783.07,30.3746,130.960087,0.17,2,19,0.63
783.14,30.3746,130.960087,0.17,2,19,0.63
783.21,30.3746,130.960087,0.17,2,19,0.63
783.28,30.3746,130.960087,0.17,2,19,0.63
783.35,30.3746,130.960083,0.32,2,18,0.64
783.42,30.3746,130.960083,0.32,2,18,0.64
783.5,30.3746,130.960083,0.32,2,18,0.64
783.57,30.3746,130.960083,0.32,2,18,0.64
783.63,30.3746,130.960083,0.32,2,18,0.64
783.7,30.3746,130.960083,0.32,2,18,0.64
783.77,30.3746,130.960083,0.32,2,18,0.64
783.84,30.3746,130.960083,0.32,2,18,0.64
783.91,30.3746,130.960083,0.32,2,18,0.64
783.98,30.3746,130.960083,0.32,2,18,0.64
784.05,30.3746,130.960083,0.32,2,18,0.64
784.12,30.3746,130.960083,0.32,2,18,0.64
784.19,30.3746,130.960083,0.32,2,18,0.64
784.26,30.3746,130.960083,0.32,2,18,0.64
784.33,30.3746,130.960083,0.0,2,18,0.66
784.4,30.3746,130.960083,0.0,2,18,0.66
784.46,30.3746,130.960083,0.0,2,18,0.66
784.53,30.3746,130.960083,0.0,2,18,0.66
784.6,30.3746,130.960083,0.0,2,18,0.66
784.67,30.3746,130.960083,0.0,2,18,0.66
784.74,30.3746,130.960083,0.0,2,18,0.66
784.81,30.3746,130.960083,0.0,2,18,0.66
784.88,30.3746,130.960083,0.0,2,18,0.66
784.95,30.3746,130.960083,0.0,2,18,0.66
785.01,30.3746,130.960083,0.0,2,18,0.66
785.08,30.3746,130.960083,0.0,2,18,0.66
785.16,30.3746,130.960083,0.0,2,18,0.66
785.22,30.3746,130.960083,0.0,2,18,0.66
785.29,30.3746,130.960087,0.31,2,16,0.7
785.36,30.3746,130.960087,0.31,2,16,0.7
785.44,30.3746,130.960087,0.31,2,16,0.7
785.51,30.3746,130.960087,0.31,2,16,0.7
785.57,30.3746,130.960087,0.31,2,16,0.7
785.64,30.3746,130.960087,0.31,2,16,0.7
785.71,30.3746,130.960087,0.31,2,16,0.7
785.77,30.3746,130.960087,0.31,2,16,0.7
785.84,30.3746,130.960087,0.31,2,16,0.7
785.91,30.3746,130.960087,0.31,2,16,0.7
785.98,30.3746,130.960087,0.31,2,16,0.7
786.04,30.3746,130.960087,0.31,2,16,0.7
786.11,30.3746,130.960087,0.31,2,16,0.7
786.18,30.3746,130.960087,0.31,2,16,0.7
786.25,30.3746,130.960087,0.31,2,16,0.7
786.32,30.3746,130.960087,0.31,2,16,0.7
786.39,30.3746,130.960083,0.33,2,17,0.66
786.46,30.3746,130.960083,0.33,2,17,0.66
786.52,30.3746,130.960083,0.33,2,17,0.66
786.59,30.3746,130.960083,0.33,2,17,0.66
786.66,30.3746,130.960083,0.33,2,17,0.66
786.73,30.3746,130.960083,0.33,2,17,0.66
786.8,30.3746,130.960083,0.33,2,17,0.66
786.87,30.3746,130.960083,0.33,2,17,0.66
786.94,30.3746,130.960083,0.33,2,17,0.66
787.01,30.3746,130.960083,0.33,2,17,0.66
787.07,30.3746,130.960083,0.33,2,17,0.66
787.14,30.3746,130.960083,0.33,2,17,0.66
787.21,30.3746,130.960083,0.33,2,17,0.66
787.28,30.3746,130.960083,0.0,2,17,0.66
787.35,30.3746,130.960083,0.0,2,17,0.66
787.42,30.3746,130.960083,0.0,2,17,0.66
787.48,30.3746,130.960083,0.0,2,17,0.66
787.55,30.3746,130.960083,0.0,2,17,0.66
787.62,30.3746,130.960083,0.0,2,17,0.66
787.68,30.3746,130.960083,0.0,2,17,0.66
787.75,30.3746,130.960083,0.0,2,17,0.66
787.82,30.3746,130.960083,0.0,2,17,0.66
787.88,30.3746,130.960083,0.0,2,17,0.66
787.95,30.3746,130.960083,0.0,2,17,0.66
788.02,30.3746,130.960083,0.0,2,17,0.66
788.08,30.3746,130.960083,0.0,2,17,0.66
788.15,30.3746,130.960083,0.0,2,17,0.66
788.22,30.3746,130.960083,0.0,2,17,0.66
788.28,30.3746,130.960083,0.0,2,17,0.66
788.35,30.3746,130.960083,0.0,2,17,0.66
788.42,30.3746,130.960083,0.0,2,17,0.66
788.48,30.3746,130.960083,0.0,2,17,0.66
788.55,30.3746,130.960083,0.0,2,17,0.66
788.61,30.3746,130.960083,0.0,2,17,0.66
788.68,30.3746,130.960083,0.0,2,17,0.66
788.75,30.3746,130.960083,0.0,2,17,0.66
788.82,30.3746,130.960083,0.0,2,17,0.66
788.89,30.3746,130.960083,0.0,2,17,0.66
788.95,30.3746,130.960083,0.0,2,17,0.66
789.02,30.3746,130.960083,0.0,2,17,0.66
789.09,30.3746,130.960083,0.0,2,17,0.66
789.16,30.3746,130.960083,0.0,2,17,0.66
789.23,30.3746,130.960083,0.0,2,17,0.66
789.29,30.3746,130.960085,0.17,2,19,0.62
789.36,30.3746,130.960085,0.17,2,19,0.62
789.42,30.3746,130.960085,0.17,2,19,0.62
789.49,30.3746,130.960085,0.17,2,19,0.62
789.56,30.3746,130.960085,0.17,2,19,0.62
789.63,30.3746,130.960085,0.17,2,19,0.62
789.69,30.3746,130.960085,0.17,2,19,0.62
789.76,30.3746,130.960085,0.17,2,19,0.62
789.83,30.3746,130.960085,0.17,2,19,0.62
789.89,30.3746,130.960085,0.17,2,19,0.62
789.96,30.3746,130.960085,0.17,2,19,0.62
790.03,30.3746,130.960085,0.17,2,19,0.62
790.1,30.3746,130.960085,0.17,2,19,0.62
790.17,30.3746,130.960085,0.17,2,19,0.62
790.24,30.3746,130.960085,0.17,2,19,0.62
790.3,30.3746,130.960085,0.17,2,19,0.62
790.37,30.3746,130.960083,0.16,2,17,0.66
790.43,30.3746,130.960083,0.16,2,17,0.66
790.5,30.3746,130.960083,0.16,2,17,0.66
790.57,30.3746,130.960083,0.16,2,17,0.66
790.64,30.3746,130.960083,0.16,2,17,0.66
790.71,30.3746,130.960083,0.16,2,17,0.66
790.78,30.3746,130.960083,0.16,2,17,0.66
790.86,30.3746,130.960083,0.16,2,17,0.66
790.92,30.3746,130.960083,0.16,2,17,0.66
790.99,30.3746,130.960083,0.16,2,17,0.66
791.06,30.3746,130.960083,0.16,2,17,0.66
791.13,30.3746,130.960083,0.16,2,17,0.66
791.2,30.3746,130.960083,0.16,2,17,0.66
791.27,30.3746,130.960083,0.16,2,17,0.66
791.34,30.3746,130.960085,0.16,2,19,0.62
791.41,30.3746,130.960085,0.16,2,19,0.62
791.48,30.3746,130.960085,0.16,2,19,0.62
791.54,30.3746,130.960085,0.16,2,19,0.62
791.61,30.3746,130.960085,0.16,2,19,0.62
791.68,30.3746,130.960085,0.16,2,19,0.62
791.75,30.3746,130.960085,0.16,2,19,0.62
791.82,30.3746,130.960085,0.16,2,19,0.62
791.89,30.3746,130.960085,0.16,2,19,0.62
791.96,30.3746,130.960085,0.16,2,19,0.62
792.03,30.3746,130.960085,0.16,2,19,0.62
792.1,30.3746,130.960085,0.16,2,19,0.62
792.17,30.3746,130.960085,0.16,2,19,0.62
792.24,30.3746,130.960087,0.17,2,19,0.62
792.31,30.3746,130.960087,0.17,2,19,0.62
792.38,30.3746,130.960087,0.17,2,19,0.62
792.45,30.3746,130.960087,0.17,2,19,0.62
792.52,30.3746,130.960087,0.17,2,19,0.62
792.59,30.3746,130.960087,0.17,2,19,0.62
792.65,30.3746,130.960087,0.17,2,19,0.62
792.72,30.3746,130.960087,0.17,2,19,0.62
792.78,30.3746,130.960087,0.17,2,19,0.62
792.85,30.3746,130.960087,0.17,2,19,0.62
792.92,30.3746,130.960087,0.17,2,19,0.62
792.99,30.3746,130.960087,0.17,2,19,0.62
793.05,30.3746,130.960087,0.17,2,19,0.62
793.12,30.3746,130.960087,0.17,2,19,0.62
793.19,30.3746,130.960087,0.17,2,19,0.62
793.26,30.3746,130.960088,0.17,2,19,0.62
793.34,30.3746,130.960088,0.17,2,19,0.62
793.41,30.3746,130.960088,0.17,2,19,0.62
793.48,30.3746,130.960088,0.17,2,19,0.62
793.55,30.3746,130.960088,0.17,2,19,0.62
793.62,30.3746,130.960088,0.17,2,19,0.62
793.68,30.3746,130.960088,0.17,2,19,0.62
793.75,30.3746,130.960088,0.17,2,19,0.62
793.82,30.3746,130.960088,0.17,2,19,0.62
793.89,30.3746,130.960088,0.17,2,19,0.62
793.95,30.3746,130.960088,0.17,2,19,0.62
794.02,30.3746,130.960088,0.17,2,19,0.62
794.09,30.3746,130.960088,0.17,2,19,0.62
794.17,30.3746,130.960088,0.17,2,19,0.62
794.23,30.3746,130.960088,0.17,2,19,0.62
794.31,30.374598,130.960088,0.19,2,19,0.62
794.38,30.374598,130.960088,0.19,2,19,0.62
794.45,30.374598,130.960088,0.19,2,19,0.62
794.51,30.374598,130.960088,0.19,2,19,0.62
794.58,30.374598,130.960088,0.19,2,19,0.62
794.65,30.374598,130.960088,0.19,2,19,0.62
794.72,30.374598,130.960088,0.19,2,19,0.62
794.78,30.374598,130.960088,0.19,2,19,0.62
794.85,30.374598,130.960088,0.19,2,19,0.62
794.91,30.374598,130.960088,0.19,2,19,0.62
794.98,30.374598,130.960088,0.19,2,19,0.62
795.05,30.374598,130.960088,0.19,2,19,0.62
795.12,30.374598,130.960088,0.19,2,19,0.62
795.19,30.374598,130.960088,0.19,2,19,0.62
795.26,30.374598,130.960088,0.19,2,19,0.62
795.33,30.374598,130.96009,0.18,2,20,0.58
795.39,30.374598,130.96009,0.18,2,20,0.58
795.46,30.374598,130.96009,0.18,2,20,0.58
795.53,30.374598,130.96009,0.18,2,20,0.58
795.6,30.374598,130.96009,0.18,2,20,0.58
795.67,30.374598,130.96009,0.18,2,20,0.58
795.73,30.374598,130.96009,0.18,2,20,0.58
795.8,30.374598,130.96009,0.18,2,20,0.58
795.87,30.374598,130.96009,0.18,2,20,0.58
795.93,30.374598,130.96009,0.18,2,20,0.58
796.0,30.374598,130.96009,0.18,2,20,0.58
796.07,30.374598,130.96009,0.18,2,20,0.58
796.14,30.374598,130.96009,0.18,2,20,0.58
796.21,30.374598,130.96009,0.18,2,20,0.58
796.28,30.374598,130.96009,0.0,2,19,0.6
796.35,30.374598,130.96009,0.0,2,19,0.6
796.42,30.374598,130.96009,0.0,2,19,0.6
796.49,30.374598,130.96009,0.0,2,19,0.6
796.55,30.374598,130.96009,0.0,2,19,0.6
796.62,30.374598,130.96009,0.0,2,19,0.6
796.69,30.374598,130.96009,0.0,2,19,0.6
796.76,30.374598,130.96009,0.0,2,19,0.6
796.83,30.374598,130.96009,0.0,2,19,0.6
796.89,30.374598,130.96009,0.0,2,19,0.6
796.96,30.374598,130.96009,0.0,2,19,0.6
797.03,30.374598,130.96009,0.0,2,19,0.6
797.1,30.374598,130.96009,0.0,2,19,0.6
797.17,30.374598,130.96009,0.0,2,19,0.6
797.24,30.374598,130.96009,0.0,2,19,0.6
797.31,30.374598,130.96009,0.0,2,19,0.6
797.38,30.3746,130.960092,0.25,2,19,0.62
797.45,30.3746,130.960092,0.25,2,19,0.62
797.52,30.3746,130.960092,0.25,2,19,0.62
797.58,30.3746,130.960092,0.25,2,19,0.62
797.65,30.3746,130.960092,0.25,2,19,0.62
797.72,30.3746,130.960092,0.25,2,19,0.62
797.78,30.3746,130.960092,0.25,2,19,0.62
797.85,30.3746,130.960092,0.25,2,19,0.62
797.92,30.3746,130.960092,0.25,2,19,0.62
797.98,30.3746,130.960092,0.25,2,19,0.62
798.05,30.3746,130.960092,0.25,2,19,0.62
798.12,30.3746,130.960092,0.25,2,19,0.62
798.19,30.3746,130.960092,0.25,2,19,0.62
798.25,30.3746,130.960092,0.25,2,19,0.62
798.32,30.3746,130.960092,0.0,2,19,0.62
798.39,30.3746,130.960092,0.0,2,19,0.62
798.45,30.3746,130.960092,0.0,2,19,0.62
798.52,30.3746,130.960092,0.0,2,19,0.62
798.59,30.3746,130.960092,0.0,2,19,0.62
798.66,30.3746,130.960092,0.0,2,19,0.62
798.73,30.3746,130.960092,0.0,2,19,0.62
798.79,30.3746,130.960092,0.0,2,19,0.62
798.86,30.3746,130.960092,0.0,2,19,0.62
798.93,30.3746,130.960092,0.0,2,19,0.62
799.0,30.3746,130.960092,0.0,2,19,0.62
799.07,30.3746,130.960092,0.0,2,19,0.62
799.14,30.3746,130.960092,0.0,2,19,0.62
799.2,30.3746,130.960092,0.0,2,19,0.62
799.27,30.374602,130.960092,0.2,2,18,0.64
799.34,30.374602,130.960092,0.2,2,18,0.64
799.4,30.374602,130.960092,0.2,2,18,0.64
799.47,30.374602,130.960092,0.2,2,18,0.64
799.54,30.374602,130.960092,0.2,2,18,0.64
799.6,30.374602,130.960092,0.2,2,18,0.64
799.67,30.374602,130.960092,0.2,2,18,0.64
799.74,30.374602,130.960092,0.2,2,18,0.64
799.81,30.374602,130.960092,0.2,2,18,0.64
799.88,30.374602,130.960092,0.2,2,18,0.64
799.95,30.374602,130.960092,0.2,2,18,0.64
800.02,30.374602,130.960092,0.2,2,18,0.64
800.1,30.374602,130.960092,0.2,2,18,0.64
800.17,30.374602,130.960092,0.2,2,18,0.64
800.24,30.374602,130.960092,0.2,2,18,0.64
800.3,30.374602,130.960092,0.2,2,18,0.64
800.37,30.374602,130.960092,0.0,2,18,0.64
800.44,30.374602,130.960092,0.0,2,18,0.64
800.51,30.374602,130.960092,0.0,2,18,0.64
800.58,30.374602,130.960092,0.0,2,18,0.64
800.64,30.374602,130.960092,0.0,2,18,0.64
800.71,30.374602,130.960092,0.0,2,18,0.64
800.77,30.374602,130.960092,0.0,2,18,0.64
800.84,30.374602,130.960092,0.0,2,18,0.64
800.91,30.374602,130.960092,0.0,2,18,0.64
800.97,30.374602,130.960092,0.0,2,18,0.64
801.04,30.374602,130.960092,0.0,2,18,0.64
801.11,30.374602,130.960092,0.0,2,18,0.64
801.18,30.374602,130.960092,0.0,2,18,0.64
801.25,30.374602,130.960092,0.0,2,18,0.64
801.31,30.374602,130.960092,0.0,2,18,0.64
801.38,30.374602,130.960092,0.0,2,19,0.62
801.45,30.374602,130.960092,0.0,2,19,0.62
801.51,30.374602,130.960092,0.0,2,19,0.62
801.58,30.374602,130.960092,0.0,2,19,0.62
801.65,30.374602,130.960092,0.0,2,19,0.62
801.71,30.374602,130.960092,0.0,2,19,0.62
801.78,30.374602,130.960092,0.0,2,19,0.62
801.85,30.374602,130.960092,0.0,2,19,0.62
801.92,30.374602,130.960092,0.0,2,19,0.62
801.99,30.374602,130.960092,0.0,2,19,0.62
802.05,30.374602,130.960092,0.0,2,19,0.62
802.12,30.374602,130.960092,0.0,2,19,0.62
802.19,30.374602,130.960092,0.0,2,19,0.62
802.25,30.374602,130.960092,0.0,2,19,0.62
802.32,30.3746,130.960093,0.22,2,18,0.64
802.39,30.3746,130.960093,0.22,2,18,0.64
802.45,30.3746,130.960093,0.22,2,18,0.64
802.52,30.3746,130.960093,0.22,2,18,0.64
802.59,30.3746,130.960093,0.22,2,18,0.64
802.66,30.3746,130.960093,0.22,2,18,0.64
802.73,30.3746,130.960093,0.22,2,18,0.64
802.8,30.3746,130.960093,0.22,2,18,0.64
