ElapsedSec,MagX,MagY,MagZ
52.99,520.88,-81.25,201.75
53.06,520.88,-81.25,201.75
53.12,520.88,-81.25,201.75
53.19,520.88,-81.25,201.75
53.26,520.88,-81.25,201.75
53.32,520.88,-81.25,201.75
53.39,520.88,-81.25,201.75
53.46,520.88,-81.25,201.75
53.52,520.88,-81.25,201.75
53.59,520.88,-81.25,201.75
53.66,520.88,-81.25,201.75
53.72,520.88,-81.25,201.75
53.79,520.88,-81.25,201.75
53.85,520.88,-81.25,201.75
53.92,520.88,-81.25,201.75
53.99,520.88,-81.25,201.75
54.05,520.88,-81.25,201.75
54.12,520.88,-81.25,201.75
54.18,520.88,-81.25,201.75
54.25,520.88,-81.25,201.75
54.32,520.88,-81.25,201.75
54.38,520.88,-81.25,201.75
54.45,520.88,-81.25,201.75
54.52,520.88,-81.25,201.75
54.58,520.88,-81.25,201.75
54.65,520.88,-81.25,201.75
54.72,520.88,-81.25,201.75
54.78,520.88,-81.25,201.75
54.85,520.88,-81.25,201.75
54.91,520.88,-81.25,201.75
54.98,520.88,-81.25,201.75
55.05,520.88,-81.25,201.75
55.11,520.88,-81.25,201.75
55.18,520.88,-81.25,201.75
55.25,520.88,-81.25,201.75
55.31,520.88,-81.25,201.75
55.38,520.88,-81.25,201.75
55.45,520.88,-81.25,201.75
55.51,520.88,-81.25,201.75
55.58,520.88,-81.25,201.75
55.65,520.88,-81.25,201.75
55.71,520.88,-81.25,201.75
55.78,520.88,-81.25,201.75
55.85,520.88,-81.25,201.75
55.91,520.88,-81.25,201.75
55.98,520.88,-81.25,201.75
56.04,520.88,-81.25,201.75
56.11,520.88,-81.25,201.75
56.18,520.88,-81.25,201.75
56.24,520.88,-81.25,201.75
56.31,520.88,-81.25,201.75
56.38,520.88,-81.25,201.75
56.44,520.88,-81.25,201.75
56.51,520.88,-81.25,201.75
56.58,520.88,-81.25,201.75
56.64,520.88,-81.25,201.75
56.71,520.88,-81.25,201.75
56.78,520.88,-81.25,201.75
56.84,520.88,-81.25,201.75
56.91,520.88,-81.25,201.75
56.98,520.88,-81.25,201.75
57.04,520.88,-81.25,201.75
57.11,520.88,-81.25,201.75
57.18,520.88,-81.25,201.75
57.24,520.88,-81.25,201.75
57.31,520.88,-81.25,201.75
57.37,520.88,-81.25,201.75
57.44,520.88,-81.25,201.75
57.51,520.88,-81.25,201.75
57.58,520.88,-81.25,201.75
57.64,520.88,-81.25,201.75
57.71,520.88,-81.25,201.75
57.78,520.88,-81.25,201.75
57.84,520.88,-81.25,201.75
57.91,520.88,-81.25,201.75
57.98,520.88,-81.25,201.75
58.04,520.88,-81.25,201.75
58.11,520.88,-81.25,201.75
58.18,520.88,-81.25,201.75
58.24,520.88,-81.25,201.75
58.31,520.88,-81.25,201.75
58.38,520.88,-81.25,201.75
58.45,520.88,-81.25,201.75
58.52,520.88,-81.25,201.75
58.58,520.88,-81.25,201.75
58.65,520.88,-81.25,201.75
58.71,520.88,-81.25,201.75
58.78,520.88,-81.25,201.75
58.85,520.88,-81.25,201.75
58.91,520.88,-81.25,201.75
58.98,520.88,-81.25,201.75
59.05,520.88,-81.25,201.75
59.11,520.88,-81.25,201.75
59.18,520.88,-81.25,201.75
59.24,520.88,-81.25,201.75
59.31,520.88,-81.25,201.75
59.38,520.88,-81.25,201.75
59.44,520.88,-81.25,201.75
59.51,520.88,-81.25,201.75
59.57,520.88,-81.25,201.75
59.64,520.88,-81.25,201.75
59.71,520.88,-81.25,201.75
59.77,520.88,-81.25,201.75
59.84,520.88,-81.25,201.75
59.91,520.88,-81.25,201.75
59.97,520.88,-81.25,201.75
60.04,520.88,-81.25,201.75
60.1,520.88,-81.25,201.75
60.17,520.88,-81.25,201.75
60.24,520.88,-81.25,201.75
60.3,520.88,-81.25,201.75
60.37,520.88,-81.25,201.75
60.43,520.88,-81.25,201.75
60.5,520.88,-81.25,201.75
60.57,520.88,-81.25,201.75
60.63,520.88,-81.25,201.75
60.7,520.88,-81.25,201.75
60.77,520.88,-81.25,201.75
60.83,520.88,-81.25,201.75
60.9,520.88,-81.25,201.75
60.96,520.88,-81.25,201.75
61.03,520.88,-81.25,201.75
61.1,520.88,-81.25,201.75
61.16,520.88,-81.25,201.75
61.23,520.88,-81.25,201.75
61.3,520.88,-81.25,201.75
61.36,520.88,-81.25,201.75
61.43,520.88,-81.25,201.75
61.5,520.88,-81.25,201.75
61.56,520.88,-81.25,201.75
61.63,520.88,-81.25,201.75
61.7,520.88,-81.25,201.75
61.76,520.88,-81.25,201.75
61.83,520.88,-81.25,201.75
61.9,520.88,-81.25,201.75
61.96,520.88,-81.25,201.75
62.03,520.88,-81.25,201.75
62.1,520.88,-81.25,201.75
62.16,520.88,-81.25,201.75
62.23,520.88,-81.25,201.75
62.29,520.88,-81.25,201.75
62.36,520.88,-81.25,201.75
62.43,520.88,-81.25,201.75
62.49,520.88,-81.25,201.75
62.56,520.88,-81.25,201.75
62.63,520.88,-81.25,201.75
62.69,520.88,-81.25,201.75
62.77,520.88,-81.25,201.75
62.83,520.88,-81.25,201.75
62.9,520.88,-81.25,201.75
62.97,520.88,-81.25,201.75
63.03,520.88,-81.25,201.75
63.1,520.88,-81.25,201.75
63.17,520.88,-81.25,201.75
63.23,520.88,-81.25,201.75
63.3,520.88,-81.25,201.75
63.36,520.88,-81.25,201.75
63.43,520.88,-81.25,201.75
63.49,520.88,-81.25,201.75
63.56,520.88,-81.25,201.75
63.63,520.88,-81.25,201.75
63.69,520.88,-81.25,201.75
63.76,520.88,-81.25,201.75
63.82,520.88,-81.25,201.75
63.89,520.88,-81.25,201.75
63.96,520.88,-81.25,201.75
64.02,520.88,-81.25,201.75
64.09,520.88,-81.25,201.75
64.16,520.88,-81.25,201.75
64.22,520.88,-81.25,201.75
64.29,520.88,-81.25,201.75
64.35,520.88,-81.25,201.75
64.42,520.88,-81.25,201.75
64.49,520.88,-81.25,201.75
64.55,520.88,-81.25,201.75
64.62,520.88,-81.25,201.75
64.68,520.88,-81.25,201.75
64.75,520.88,-81.25,201.75
64.82,520.88,-81.25,201.75
64.88,520.88,-81.25,201.75
64.95,520.88,-81.25,201.75
65.01,520.88,-81.25,201.75
65.09,520.88,-81.25,201.75
65.15,520.88,-81.25,201.75
65.22,520.88,-81.25,201.75
65.28,520.88,-81.25,201.75
65.35,520.88,-81.25,201.75
65.41,520.88,-81.25,201.75
65.48,520.88,-81.25,201.75
65.54,520.88,-81.25,201.75
65.61,520.88,-81.25,201.75
65.68,520.88,-81.25,201.75
65.74,520.88,-81.25,201.75
65.81,520.88,-81.25,201.75
65.87,520.88,-81.25,201.75
65.94,520.88,-81.25,201.75
66.0,520.88,-81.25,201.75
66.07,520.88,-81.25,201.75
66.13,520.88,-81.25,201.75
66.2,520.88,-81.25,201.75
66.26,520.88,-81.25,201.75
66.33,520.88,-81.25,201.75
66.4,520.88,-81.25,201.75
66.47,520.88,-81.25,201.75
66.53,520.88,-81.25,201.75
66.6,520.88,-81.25,201.75
66.66,520.88,-81.25,201.75
66.73,520.88,-81.25,201.75
66.8,520.88,-81.25,201.75
66.86,520.88,-81.25,201.75
66.93,520.88,-81.25,201.75
66.99,520.88,-81.25,201.75
67.06,520.88,-81.25,201.75
67.12,520.88,-81.25,201.75
67.19,520.88,-81.25,201.75
67.26,520.88,-81.25,201.75
67.32,520.88,-81.25,201.75
67.39,520.88,-81.25,201.75
67.45,520.88,-81.25,201.75
67.52,520.88,-81.25,201.75
67.58,520.88,-81.25,201.75
67.65,520.88,-81.25,201.75
67.71,520.88,-81.25,201.75
67.78,520.88,-81.25,201.75
67.85,520.88,-81.25,201.75
67.91,520.88,-81.25,201.75
67.98,520.88,-81.25,201.75
68.04,520.88,-81.25,201.75
68.11,520.88,-81.25,201.75
68.18,520.88,-81.25,201.75
68.24,520.88,-81.25,201.75
68.31,520.88,-81.25,201.75
68.38,520.88,-81.25,201.75
68.44,520.88,-81.25,201.75
68.51,520.88,-81.25,201.75
68.57,520.88,-81.25,201.75
68.64,520.88,-81.25,201.75
68.71,520.88,-81.25,201.75
68.77,520.88,-81.25,201.75
68.84,520.88,-81.25,201.75
68.9,520.88,-81.25,201.75
68.97,520.88,-81.25,201.75
69.04,520.88,-81.25,201.75
69.1,520.88,-81.25,201.75
69.17,520.88,-81.25,201.75
69.23,520.88,-81.25,201.75
69.3,520.88,-81.25,201.75
69.37,520.88,-81.25,201.75
69.43,520.88,-81.25,201.75
69.5,520.88,-81.25,201.75
69.57,520.88,-81.25,201.75
69.63,520.88,-81.25,201.75
69.7,520.88,-81.25,201.75
69.76,520.88,-81.25,201.75
69.83,520.88,-81.25,201.75
69.9,520.88,-81.25,201.75
69.97,520.88,-81.25,201.75
70.03,520.88,-81.25,201.75
70.1,520.88,-81.25,201.75
70.16,520.88,-81.25,201.75
70.23,520.88,-81.25,201.75
70.3,520.88,-81.25,201.75
70.36,520.88,-81.25,201.75
70.43,520.88,-81.25,201.75
70.5,520.88,-81.25,201.75
70.56,520.88,-81.25,201.75
70.63,520.88,-81.25,201.75
70.7,520.88,-81.25,201.75
70.76,520.88,-81.25,201.75
70.83,520.88,-81.25,201.75
70.9,520.88,-81.25,201.75
70.96,520.88,-81.25,201.75
71.03,520.88,-81.25,201.75
71.09,520.88,-81.25,201.75
71.16,520.88,-81.25,201.75
71.23,520.88,-81.25,201.75
71.29,520.88,-81.25,201.75
71.36,520.88,-81.25,201.75
71.43,520.88,-81.25,201.75
71.49,520.88,-81.25,201.75
71.56,520.88,-81.25,201.75
71.63,520.88,-81.25,201.75
71.69,520.88,-81.25,201.75
71.76,520.88,-81.25,201.75
71.83,520.88,-81.25,201.75
71.9,520.88,-81.25,201.75
71.96,520.88,-81.25,201.75
72.03,520.88,-81.25,201.75
72.1,520.88,-81.25,201.75
72.16,520.88,-81.25,201.75
72.23,520.88,-81.25,201.75
72.3,520.88,-81.25,201.75
72.36,520.88,-81.25,201.75
72.43,520.88,-81.25,201.75
72.49,520.88,-81.25,201.75
72.56,520.88,-81.25,201.75
72.63,520.88,-81.25,201.75
72.7,520.88,-81.25,201.75
72.76,520.88,-81.25,201.75
72.83,520.88,-81.25,201.75
72.9,520.88,-81.25,201.75
72.97,520.88,-81.25,201.75
73.03,520.88,-81.25,201.75
73.1,520.88,-81.25,201.75
73.16,520.88,-81.25,201.75
73.23,520.88,-81.25,201.75
73.3,520.88,-81.25,201.75
73.36,520.88,-81.25,201.75
73.43,520.88,-81.25,201.75
73.49,520.88,-81.25,201.75
73.56,520.88,-81.25,201.75
73.63,520.88,-81.25,201.75
73.69,520.88,-81.25,201.75
73.76,520.88,-81.25,201.75
73.82,520.88,-81.25,201.75
73.89,520.88,-81.25,201.75
73.96,520.88,-81.25,201.75
74.02,520.88,-81.25,201.75
74.09,520.88,-81.25,201.75
74.15,520.88,-81.25,201.75
74.22,520.88,-81.25,201.75
74.29,520.88,-81.25,201.75
74.35,520.88,-81.25,201.75
74.42,520.88,-81.25,201.75
74.48,520.88,-81.25,201.75
74.55,520.88,-81.25,201.75
74.62,520.88,-81.25,201.75
74.68,520.88,-81.25,201.75
74.75,520.88,-81.25,201.75
74.82,520.88,-81.25,201.75
74.88,520.88,-81.25,201.75
74.95,520.88,-81.25,201.75
75.02,520.88,-81.25,201.75
75.08,520.88,-81.25,201.75
75.15,520.88,-81.25,201.75
75.21,520.88,-81.25,201.75
75.28,520.88,-81.25,201.75
75.35,520.88,-81.25,201.75
75.41,520.88,-81.25,201.75
75.48,520.88,-81.25,201.75
75.55,520.88,-81.25,201.75
75.61,520.88,-81.25,201.75
75.68,520.88,-81.25,201.75
75.74,520.88,-81.25,201.75
75.81,520.88,-81.25,201.75
75.88,520.88,-81.25,201.75
75.94,520.88,-81.25,201.75
76.01,520.88,-81.25,201.75
76.08,520.88,-81.25,201.75
76.14,520.88,-81.25,201.75
76.21,520.88,-81.25,201.75
76.28,520.88,-81.25,201.75
76.34,520.88,-81.25,201.75
76.41,520.88,-81.25,201.75
76.48,520.88,-81.25,201.75
76.54,520.88,-81.25,201.75
76.61,520.88,-81.25,201.75
76.67,520.88,-81.25,201.75
76.74,520.88,-81.25,201.75
76.81,520.88,-81.25,201.75
76.87,520.88,-81.25,201.75
76.94,520.88,-81.25,201.75
77.01,520.88,-81.25,201.75
77.07,520.88,-81.25,201.75
77.14,520.88,-81.25,201.75
77.21,520.88,-81.25,201.75
77.27,520.88,-81.25,201.75
77.34,520.88,-81.25,201.75
77.4,520.88,-81.25,201.75
77.47,520.88,-81.25,201.75
77.54,520.88,-81.25,201.75
77.6,520.88,-81.25,201.75
77.67,520.88,-81.25,201.75
77.74,520.88,-81.25,201.75
77.8,520.88,-81.25,201.75
77.87,520.88,-81.25,201.75
77.94,520.88,-81.25,201.75
78.01,520.88,-81.25,201.75
78.07,520.88,-81.25,201.75
78.14,520.88,-81.25,201.75
78.21,520.88,-81.25,201.75
78.27,520.88,-81.25,201.75
78.34,520.88,-81.25,201.75
78.41,520.88,-81.25,201.75
78.47,520.88,-81.25,201.75
78.54,520.88,-81.25,201.75
78.6,520.88,-81.25,201.75
78.67,520.88,-81.25,201.75
78.74,520.88,-81.25,201.75
78.81,520.88,-81.25,201.75
78.88,520.88,-81.25,201.75
78.94,520.88,-81.25,201.75
79.01,520.88,-81.25,201.75
79.08,520.88,-81.25,201.75
79.14,520.88,-81.25,201.75
79.21,520.88,-81.25,201.75
79.28,520.88,-81.25,201.75
79.34,520.88,-81.25,201.75
79.42,520.88,-81.25,201.75
79.48,520.88,-81.25,201.75
79.55,520.88,-81.25,201.75
79.62,520.88,-81.25,201.75
79.68,520.88,-81.25,201.75
79.75,520.88,-81.25,201.75
79.81,520.88,-81.25,201.75
79.88,520.88,-81.25,201.75
79.95,520.88,-81.25,201.75
80.01,520.88,-81.25,201.75
80.08,520.88,-81.25,201.75
80.14,520.88,-81.25,201.75
80.21,520.88,-81.25,201.75
80.28,520.88,-81.25,201.75
80.34,520.88,-81.25,201.75
80.41,520.88,-81.25,201.75
80.48,520.88,-81.25,201.75
80.54,520.88,-81.25,201.75
80.61,520.88,-81.25,201.75
80.68,520.88,-81.25,201.75
80.74,520.88,-81.25,201.75
80.81,520.88,-81.25,201.75
80.87,520.88,-81.25,201.75
80.94,520.88,-81.25,201.75
81.01,520.88,-81.25,201.75
81.07,520.88,-81.25,201.75
81.14,520.88,-81.25,201.75
81.21,520.88,-81.25,201.75
81.27,520.88,-81.25,201.75
81.34,520.88,-81.25,201.75
81.41,520.88,-81.25,201.75
81.47,520.88,-81.25,201.75
81.54,520.88,-81.25,201.75
81.61,520.88,-81.25,201.75
81.67,520.88,-81.25,201.75
81.74,520.88,-81.25,201.75
81.8,520.88,-81.25,201.75
81.87,520.88,-81.25,201.75
81.93,520.88,-81.25,201.75
82.0,520.88,-81.25,201.75
82.06,520.88,-81.25,201.75
82.13,520.88,-81.25,201.75
82.2,520.88,-81.25,201.75
82.26,520.88,-81.25,201.75
82.33,520.88,-81.25,201.75
82.39,520.88,-81.25,201.75
82.46,520.88,-81.25,201.75
82.52,520.88,-81.25,201.75
82.59,520.88,-81.25,201.75
82.66,520.88,-81.25,201.75
82.72,520.88,-81.25,201.75
82.79,520.88,-81.25,201.75
82.85,520.88,-81.25,201.75
82.92,520.88,-81.25,201.75
82.99,520.88,-81.25,201.75
83.05,520.88,-81.25,201.75
83.12,520.88,-81.25,201.75
83.18,520.88,-81.25,201.75
83.25,520.88,-81.25,201.75
83.31,520.88,-81.25,201.75
83.38,520.88,-81.25,201.75
83.45,520.88,-81.25,201.75
83.51,520.88,-81.25,201.75
83.58,520.88,-81.25,201.75
83.64,520.88,-81.25,201.75
83.71,520.88,-81.25,201.75
83.78,520.88,-81.25,201.75
83.84,520.88,-81.25,201.75
83.91,520.88,-81.25,201.75
83.97,520.88,-81.25,201.75
84.04,520.88,-81.25,201.75
84.11,520.88,-81.25,201.75
84.17,520.88,-81.25,201.75
84.24,520.88,-81.25,201.75
84.3,520.88,-81.25,201.75
84.38,520.88,-81.25,201.75
84.45,520.88,-81.25,201.75
84.51,520.88,-81.25,201.75
84.58,520.88,-81.25,201.75
84.65,520.88,-81.25,201.75
84.71,520.88,-81.25,201.75
84.78,520.88,-81.25,201.75
84.84,520.88,-81.25,201.75
84.91,520.88,-81.25,201.75
84.98,520.88,-81.25,201.75
85.04,520.88,-81.25,201.75
85.11,520.88,-81.25,201.75
85.17,520.88,-81.25,201.75
85.24,520.88,-81.25,201.75
85.31,520.88,-81.25,201.75
85.37,520.88,-81.25,201.75
85.44,520.88,-81.25,201.75
85.5,520.88,-81.25,201.75
85.57,520.88,-81.25,201.75
85.64,520.88,-81.25,201.75
85.7,520.88,-81.25,201.75
85.77,520.88,-81.25,201.75
85.84,520.88,-81.25,201.75
85.9,520.88,-81.25,201.75
85.97,520.88,-81.25,201.75
86.04,520.88,-81.25,201.75
86.11,520.88,-81.25,201.75
86.17,520.88,-81.25,201.75
86.24,520.88,-81.25,201.75
86.3,520.88,-81.25,201.75
86.37,520.88,-81.25,201.75
86.43,520.88,-81.25,201.75
86.5,520.88,-81.25,201.75
86.56,520.88,-81.25,201.75
86.63,520.88,-81.25,201.75
86.7,520.88,-81.25,201.75
86.76,520.88,-81.25,201.75
86.83,520.88,-81.25,201.75
86.9,520.88,-81.25,201.75
86.96,520.88,-81.25,201.75
87.03,520.88,-81.25,201.75
87.09,520.88,-81.25,201.75
87.16,520.88,-81.25,201.75
87.23,520.88,-81.25,201.75
87.29,520.88,-81.25,201.75
87.36,520.88,-81.25,201.75
87.42,520.88,-81.25,201.75
87.49,520.88,-81.25,201.75
87.56,520.88,-81.25,201.75
87.62,520.88,-81.25,201.75
87.69,520.88,-81.25,201.75
87.75,520.88,-81.25,201.75
87.82,520.88,-81.25,201.75
87.89,520.88,-81.25,201.75
87.95,520.88,-81.25,201.75
88.02,520.88,-81.25,201.75
88.09,520.88,-81.25,201.75
88.15,520.88,-81.25,201.75
88.22,520.88,-81.25,201.75
88.28,520.88,-81.25,201.75
88.35,520.88,-81.25,201.75
88.42,520.88,-81.25,201.75
88.48,520.88,-81.25,201.75
88.55,520.88,-81.25,201.75
88.62,520.88,-81.25,201.75
88.68,520.88,-81.25,201.75
88.75,520.88,-81.25,201.75
88.81,520.88,-81.25,201.75
88.88,520.88,-81.25,201.75
88.95,520.88,-81.25,201.75
89.01,520.88,-81.25,201.75
89.08,520.88,-81.25,201.75
89.15,520.88,-81.25,201.75
89.21,520.88,-81.25,201.75
89.28,520.88,-81.25,201.75
89.35,520.88,-81.25,201.75
89.41,520.88,-81.25,201.75
89.48,520.88,-81.25,201.75
89.55,520.88,-81.25,201.75
89.61,520.88,-81.25,201.75
89.68,520.88,-81.25,201.75
89.75,520.88,-81.25,201.75
89.81,520.88,-81.25,201.75
89.88,520.88,-81.25,201.75
89.94,520.88,-81.25,201.75
90.01,520.88,-81.25,201.75
90.08,520.88,-81.25,201.75
90.15,520.88,-81.25,201.75
90.21,520.88,-81.25,201.75
90.28,520.88,-81.25,201.75
90.34,520.88,-81.25,201.75
90.41,520.88,-81.25,201.75
90.48,520.88,-81.25,201.75
90.54,520.88,-81.25,201.75
90.61,520.88,-81.25,201.75
90.68,520.88,-81.25,201.75
90.74,520.88,-81.25,201.75
90.81,520.88,-81.25,201.75
90.88,520.88,-81.25,201.75
90.94,520.88,-81.25,201.75
91.01,520.88,-81.25,201.75
91.08,520.88,-81.25,201.75
91.14,520.88,-81.25,201.75
91.21,520.88,-81.25,201.75
91.27,520.88,-81.25,201.75
91.34,520.88,-81.25,201.75
91.41,520.88,-81.25,201.75
91.48,520.88,-81.25,201.75
91.54,520.88,-81.25,201.75
91.61,520.88,-81.25,201.75
91.67,520.88,-81.25,201.75
91.74,520.88,-81.25,201.75
91.81,520.88,-81.25,201.75
91.87,520.88,-81.25,201.75
91.94,520.88,-81.25,201.75
92.01,520.88,-81.25,201.75
92.07,520.88,-81.25,201.75
92.14,520.88,-81.25,201.75
92.21,520.88,-81.25,201.75
92.28,520.88,-81.25,201.75
92.34,520.88,-81.25,201.75
92.41,520.88,-81.25,201.75
92.48,520.88,-81.25,201.75
92.54,520.88,-81.25,201.75
92.61,520.88,-81.25,201.75
92.68,520.88,-81.25,201.75
92.75,520.88,-81.25,201.75
92.81,520.88,-81.25,201.75
92.88,520.88,-81.25,201.75
92.95,520.88,-81.25,201.75
93.01,520.88,-81.25,201.75
93.08,520.88,-81.25,201.75
93.14,520.88,-81.25,201.75
93.21,520.88,-81.25,201.75
93.28,520.88,-81.25,201.75
93.34,520.88,-81.25,201.75
93.41,520.88,-81.25,201.75
93.48,520.88,-81.25,201.75
93.54,520.88,-81.25,201.75
93.61,520.88,-81.25,201.75
93.68,520.88,-81.25,201.75
93.74,520.88,-81.25,201.75
93.81,520.88,-81.25,201.75
93.87,520.88,-81.25,201.75
93.94,520.88,-81.25,201.75
94.01,520.88,-81.25,201.75
94.07,520.88,-81.25,201.75
94.14,520.88,-81.25,201.75
94.2,520.88,-81.25,201.75
94.27,520.88,-81.25,201.75
94.34,520.88,-81.25,201.75
94.4,520.88,-81.25,201.75
94.47,520.88,-81.25,201.75
94.54,520.88,-81.25,201.75
94.6,520.88,-81.25,201.75
94.67,520.88,-81.25,201.75
94.73,520.88,-81.25,201.75
94.8,520.88,-81.25,201.75
94.87,520.88,-81.25,201.75
94.93,520.88,-81.25,201.75
95.0,520.88,-81.25,201.75
95.06,520.88,-81.25,201.75
95.13,520.88,-81.25,201.75
95.2,520.88,-81.25,201.75
95.26,520.88,-81.25,201.75
95.33,520.88,-81.25,201.75
95.4,520.88,-81.25,201.75
95.46,520.88,-81.25,201.75
95.53,520.88,-81.25,201.75
95.59,520.88,-81.25,201.75
95.66,520.88,-81.25,201.75
95.73,520.88,-81.25,201.75
95.79,520.88,-81.25,201.75
95.86,520.88,-81.25,201.75
95.93,520.88,-81.25,201.75
95.99,520.88,-81.25,201.75
96.06,520.88,-81.25,201.75
96.13,520.88,-81.25,201.75
96.19,520.88,-81.25,201.75
96.26,520.88,-81.25,201.75
96.33,520.88,-81.25,201.75
96.39,520.88,-81.25,201.75
96.46,520.88,-81.25,201.75
96.53,520.88,-81.25,201.75
96.59,520.88,-81.25,201.75
96.66,520.88,-81.25,201.75
96.73,520.88,-81.25,201.75
96.79,520.88,-81.25,201.75
96.86,520.88,-81.25,201.75
96.93,520.88,-81.25,201.75
96.99,520.88,-81.25,201.75
97.06,520.88,-81.25,201.75
97.13,520.88,-81.25,201.75
97.19,520.88,-81.25,201.75
97.26,520.88,-81.25,201.75
97.32,520.88,-81.25,201.75
97.39,520.88,-81.25,201.75
97.46,520.88,-81.25,201.75
97.52,520.88,-81.25,201.75
97.59,520.88,-81.25,201.75
97.66,520.88,-81.25,201.75
97.72,520.88,-81.25,201.75
97.79,520.88,-81.25,201.75
97.86,520.88,-81.25,201.75
97.92,520.88,-81.25,201.75
97.99,520.88,-81.25,201.75
98.06,520.88,-81.25,201.75
98.13,520.88,-81.25,201.75
98.19,520.88,-81.25,201.75
98.26,520.88,-81.25,201.75
98.33,520.88,-81.25,201.75
98.39,520.88,-81.25,201.75
98.46,520.88,-81.25,201.75
98.53,520.88,-81.25,201.75
98.59,520.88,-81.25,201.75
98.66,520.88,-81.25,201.75
98.73,520.88,-81.25,201.75
98.79,520.88,-81.25,201.75
98.86,520.88,-81.25,201.75
98.93,520.88,-81.25,201.75
98.99,520.88,-81.25,201.75
99.06,520.88,-81.25,201.75
99.13,520.88,-81.25,201.75
99.19,520.88,-81.25,201.75
99.26,520.88,-81.25,201.75
99.33,520.88,-81.25,201.75
99.4,520.88,-81.25,201.75
99.47,520.88,-81.25,201.75
99.53,520.88,-81.25,201.75
99.6,520.88,-81.25,201.75
99.66,520.88,-81.25,201.75
99.73,520.88,-81.25,201.75
99.8,520.88,-81.25,201.75
99.86,520.88,-81.25,201.75
99.93,520.88,-81.25,201.75
99.99,520.88,-81.25,201.75
100.06,520.88,-81.25,201.75
100.13,520.88,-81.25,201.75
100.19,520.88,-81.25,201.75
100.26,520.88,-81.25,201.75
100.32,520.88,-81.25,201.75
100.39,520.88,-81.25,201.75
100.46,520.88,-81.25,201.75
100.52,520.88,-81.25,201.75
100.59,520.88,-81.25,201.75
100.66,520.88,-81.25,201.75
100.72,520.88,-81.25,201.75
100.79,520.88,-81.25,201.75
100.86,520.88,-81.25,201.75
100.92,520.88,-81.25,201.75
100.99,520.88,-81.25,201.75
101.06,520.88,-81.25,201.75
101.12,520.88,-81.25,201.75
101.19,520.88,-81.25,201.75
101.25,520.88,-81.25,201.75
101.32,520.88,-81.25,201.75
101.39,520.88,-81.25,201.75
101.45,520.88,-81.25,201.75
101.52,520.88,-81.25,201.75
101.59,520.88,-81.25,201.75
101.65,520.88,-81.25,201.75
101.72,520.88,-81.25,201.75
101.79,520.88,-81.25,201.75
101.85,520.88,-81.25,201.75
101.92,520.88,-81.25,201.75
101.99,520.88,-81.25,201.75
102.05,520.88,-81.25,201.75
102.12,520.88,-81.25,201.75
102.19,520.88,-81.25,201.75
102.25,520.88,-81.25,201.75
102.32,520.88,-81.25,201.75
102.38,520.88,-81.25,201.75
102.45,520.88,-81.25,201.75
102.52,520.88,-81.25,201.75
102.58,520.88,-81.25,201.75
102.65,520.88,-81.25,201.75
102.72,520.88,-81.25,201.75
102.78,520.88,-81.25,201.75
102.85,520.88,-81.25,201.75
102.92,520.88,-81.25,201.75
102.98,520.88,-81.25,201.75
103.05,520.88,-81.25,201.75
103.12,520.88,-81.25,201.75
103.18,520.88,-81.25,201.75
103.25,520.88,-81.25,201.75
103.32,520.88,-81.25,201.75
103.38,520.88,-81.25,201.75
103.45,520.88,-81.25,201.75
103.51,520.88,-81.25,201.75
103.58,520.88,-81.25,201.75
103.65,520.88,-81.25,201.75
103.72,520.88,-81.25,201.75
103.78,520.88,-81.25,201.75
103.85,520.88,-81.25,201.75
103.92,520.88,-81.25,201.75
103.98,520.88,-81.25,201.75
104.05,520.88,-81.25,201.75
104.11,520.88,-81.25,201.75
104.18,520.88,-81.25,201.75
104.25,520.88,-81.25,201.75
104.31,520.88,-81.25,201.75
104.38,520.88,-81.25,201.75
104.44,520.88,-81.25,201.75
104.51,520.88,-81.25,201.75
104.58,520.88,-81.25,201.75
104.64,520.88,-81.25,201.75
104.71,520.88,-81.25,201.75
104.77,520.88,-81.25,201.75
104.84,520.88,-81.25,201.75
104.91,520.88,-81.25,201.75
104.97,520.88,-81.25,201.75
105.04,520.88,-81.25,201.75
105.11,520.88,-81.25,201.75
105.17,520.88,-81.25,201.75
105.24,520.88,-81.25,201.75
105.3,520.88,-81.25,201.75
105.37,520.88,-81.25,201.75
105.44,520.88,-81.25,201.75
105.5,520.88,-81.25,201.75
105.57,520.88,-81.25,201.75
105.63,520.88,-81.25,201.75
105.7,520.88,-81.25,201.75
105.77,520.88,-81.25,201.75
105.83,520.88,-81.25,201.75
105.9,520.88,-81.25,201.75
105.96,520.88,-81.25,201.75
106.03,520.88,-81.25,201.75
106.09,520.88,-81.25,201.75
106.16,520.88,-81.25,201.75
106.23,520.88,-81.25,201.75
106.29,520.88,-81.25,201.75
106.36,520.88,-81.25,201.75
106.42,520.88,-81.25,201.75
106.49,520.88,-81.25,201.75
106.55,520.88,-81.25,201.75
106.62,520.88,-81.25,201.75
106.68,520.88,-81.25,201.75
106.75,520.88,-81.25,201.75
106.82,520.88,-81.25,201.75
106.88,520.88,-81.25,201.75
106.95,520.88,-81.25,201.75
107.01,520.88,-81.25,201.75
107.08,520.88,-81.25,201.75
107.15,520.88,-81.25,201.75
107.22,520.88,-81.25,201.75
107.29,520.88,-81.25,201.75
107.35,520.88,-81.25,201.75
107.42,520.88,-81.25,201.75
107.48,520.88,-81.25,201.75
