ElapsedSec,Phase,MissionElapsedSec,MissionEndReason,MissionTotalTimeout
50.06,0,50.06,RUNNING,0
50.13,0,50.13,RUNNING,0
50.2,0,50.2,RUNNING,0
50.26,0,50.26,RUNNING,0
50.33,0,50.33,RUNNING,0
50.4,0,50.4,RUNNING,0
50.46,0,50.46,RUNNING,0
50.53,0,50.53,RUNNING,0
50.6,0,50.6,RUNNING,0
50.66,0,50.66,RUNNING,0
50.73,0,50.73,RUNNING,0
50.8,0,50.8,RUNNING,0
50.87,0,50.87,RUNNING,0
50.93,0,50.93,RUNNING,0
51.0,0,51.0,RUNNING,0
51.07,0,51.07,RUNNING,0
51.13,0,51.13,RUNNING,0
51.2,0,51.2,RUNNING,0
51.27,0,51.27,RUNNING,0
51.33,0,51.33,RUNNING,0
51.4,0,51.4,RUNNING,0
51.47,0,51.47,RUNNING,0
51.53,0,51.53,RUNNING,0
51.6,0,51.6,RUNNING,0
51.67,0,51.67,RUNNING,0
51.73,0,51.73,RUNNING,0
51.8,0,51.8,RUNNING,0
51.87,0,51.87,RUNNING,0
51.94,0,51.94,RUNNING,0
52.0,0,52.0,RUNNING,0
52.07,0,52.07,RUNNING,0
52.14,0,52.14,RUNNING,0
52.2,0,52.2,RUNNING,0
52.27,0,52.27,RUNNING,0
52.33,0,52.33,RUNNING,0
52.4,0,52.4,RUNNING,0
52.47,0,52.47,RUNNING,0
52.53,0,52.53,RUNNING,0
52.6,0,52.6,RUNNING,0
52.66,0,52.66,RUNNING,0
52.73,0,52.73,RUNNING,0
52.79,0,52.79,RUNNING,0
52.86,0,52.86,RUNNING,0
52.93,0,52.93,RUNNING,0
52.99,0,52.99,RUNNING,0
53.06,0,53.06,RUNNING,0
53.12,0,53.12,RUNNING,0
53.19,0,53.19,RUNNING,0
53.26,0,53.26,RUNNING,0
53.32,0,53.32,RUNNING,0
53.39,0,53.39,RUNNING,0
53.46,0,53.46,RUNNING,0
53.52,0,53.52,RUNNING,0
53.59,0,53.59,RUNNING,0
53.66,0,53.66,RUNNING,0
53.72,0,53.72,RUNNING,0
53.79,0,53.79,RUNNING,0
53.85,0,53.85,RUNNING,0
53.92,0,53.92,RUNNING,0
53.99,0,53.99,RUNNING,0
54.05,0,54.05,RUNNING,0
54.12,0,54.12,RUNNING,0
54.18,0,54.18,RUNNING,0
54.25,0,54.25,RUNNING,0
54.32,0,54.32,RUNNING,0
54.38,0,54.38,RUNNING,0
54.45,0,54.45,RUNNING,0
54.52,0,54.52,RUNNING,0
54.58,0,54.58,RUNNING,0
54.65,0,54.65,RUNNING,0
54.72,0,54.72,RUNNING,0
54.78,0,54.78,RUNNING,0
54.85,0,54.85,RUNNING,0
54.91,0,54.91,RUNNING,0
54.98,0,54.98,RUNNING,0
55.05,0,55.05,RUNNING,0
55.11,0,55.11,RUNNING,0
55.18,0,55.18,RUNNING,0
55.25,0,55.25,RUNNING,0
55.31,0,55.31,RUNNING,0
55.38,0,55.38,RUNNING,0
55.45,0,55.45,RUNNING,0
55.51,0,55.51,RUNNING,0
55.58,0,55.58,RUNNING,0
55.65,0,55.65,RUNNING,0
55.71,0,55.71,RUNNING,0
55.78,0,55.78,RUNNING,0
55.85,0,55.85,RUNNING,0
55.91,0,55.91,RUNNING,0
55.98,0,55.98,RUNNING,0
56.04,0,56.04,RUNNING,0
56.11,0,56.11,RUNNING,0
56.18,0,56.18,RUNNING,0
56.24,0,56.24,RUNNING,0
56.31,0,56.31,RUNNING,0
56.38,0,56.38,RUNNING,0
56.44,0,56.44,RUNNING,0
56.51,0,56.51,RUNNING,0
56.58,0,56.58,RUNNING,0
56.64,0,56.64,RUNNING,0
56.71,0,56.71,RUNNING,0
56.78,0,56.78,RUNNING,0
56.84,0,56.84,RUNNING,0
56.91,0,56.91,RUNNING,0
56.98,0,56.98,RUNNING,0
57.04,0,57.04,RUNNING,0
57.11,0,57.11,RUNNING,0
57.18,0,57.18,RUNNING,0
57.24,0,57.24,RUNNING,0
57.31,0,57.31,RUNNING,0
57.37,0,57.37,RUNNING,0
57.44,0,57.44,RUNNING,0
57.51,0,57.51,RUNNING,0
57.58,0,57.58,RUNNING,0
57.64,0,57.64,RUNNING,0
57.71,0,57.71,RUNNING,0
57.78,0,57.78,RUNNING,0
57.84,0,57.84,RUNNING,0
57.91,0,57.91,RUNNING,0
57.98,0,57.98,RUNNING,0
58.04,0,58.04,RUNNING,0
58.11,0,58.11,RUNNING,0
58.18,0,58.18,RUNNING,0
58.24,0,58.24,RUNNING,0
58.31,0,58.31,RUNNING,0
58.38,0,58.38,RUNNING,0
58.45,0,58.45,RUNNING,0
58.52,0,58.52,RUNNING,0
58.58,0,58.58,RUNNING,0
58.65,0,58.65,RUNNING,0
58.71,0,58.71,RUNNING,0
58.78,0,58.78,RUNNING,0
58.85,0,58.85,RUNNING,0
58.91,0,58.91,RUNNING,0
58.98,0,58.98,RUNNING,0
59.05,0,59.05,RUNNING,0
59.11,0,59.11,RUNNING,0
59.18,0,59.18,RUNNING,0
59.24,0,59.24,RUNNING,0
59.31,0,59.31,RUNNING,0
59.38,0,59.38,RUNNING,0
59.44,0,59.44,RUNNING,0
59.51,0,59.51,RUNNING,0
59.57,0,59.57,RUNNING,0
59.64,0,59.64,RUNNING,0
59.71,0,59.71,RUNNING,0
59.77,0,59.77,RUNNING,0
59.84,0,59.84,RUNNING,0
59.91,0,59.91,RUNNING,0
59.97,0,59.97,RUNNING,0
60.04,0,60.04,RUNNING,0
60.1,0,60.1,RUNNING,0
60.17,0,60.17,RUNNING,0
60.24,0,60.24,RUNNING,0
60.3,0,60.3,RUNNING,0
60.37,0,60.37,RUNNING,0
60.43,0,60.43,RUNNING,0
60.5,0,60.5,RUNNING,0
60.57,0,60.57,RUNNING,0
60.63,0,60.63,RUNNING,0
60.7,0,60.7,RUNNING,0
60.77,0,60.77,RUNNING,0
60.83,0,60.83,RUNNING,0
60.9,0,60.9,RUNNING,0
60.96,0,60.96,RUNNING,0
61.03,0,61.03,RUNNING,0
61.1,0,61.1,RUNNING,0
61.16,0,61.16,RUNNING,0
61.23,0,61.23,RUNNING,0
61.3,0,61.3,RUNNING,0
61.36,0,61.36,RUNNING,0
61.43,0,61.43,RUNNING,0
61.5,0,61.5,RUNNING,0
61.56,0,61.56,RUNNING,0
61.63,0,61.63,RUNNING,0
61.7,0,61.7,RUNNING,0
61.76,0,61.76,RUNNING,0
61.83,0,61.83,RUNNING,0
61.9,0,61.9,RUNNING,0
61.96,0,61.96,RUNNING,0
62.03,0,62.03,RUNNING,0
62.1,0,62.1,RUNNING,0
62.16,0,62.16,RUNNING,0
62.23,0,62.23,RUNNING,0
62.29,0,62.29,RUNNING,0
62.36,0,62.36,RUNNING,0
62.43,0,62.43,RUNNING,0
62.49,0,62.49,RUNNING,0
62.56,0,62.56,RUNNING,0
62.63,0,62.63,RUNNING,0
62.69,0,62.69,RUNNING,0
62.77,0,62.77,RUNNING,0
62.83,0,62.83,RUNNING,0
62.9,0,62.9,RUNNING,0
62.97,0,62.97,RUNNING,0
63.03,0,63.03,RUNNING,0
63.1,0,63.1,RUNNING,0
63.17,0,63.17,RUNNING,0
63.23,0,63.23,RUNNING,0
63.3,0,63.3,RUNNING,0
63.36,0,63.36,RUNNING,0
63.43,0,63.43,RUNNING,0
63.49,0,63.49,RUNNING,0
63.56,0,63.56,RUNNING,0
63.63,0,63.63,RUNNING,0
63.69,0,63.69,RUNNING,0
63.76,0,63.76,RUNNING,0
63.82,0,63.82,RUNNING,0
63.89,0,63.89,RUNNING,0
63.96,0,63.96,RUNNING,0
64.02,0,64.02,RUNNING,0
64.09,0,64.09,RUNNING,0
64.16,0,64.16,RUNNING,0
64.22,0,64.22,RUNNING,0
64.29,0,64.29,RUNNING,0
64.35,0,64.35,RUNNING,0
64.42,0,64.42,RUNNING,0
64.49,0,64.49,RUNNING,0
64.55,0,64.55,RUNNING,0
64.62,0,64.62,RUNNING,0
64.68,0,64.68,RUNNING,0
64.75,0,64.75,RUNNING,0
64.82,0,64.82,RUNNING,0
64.88,0,64.88,RUNNING,0
64.95,0,64.95,RUNNING,0
65.01,0,65.01,RUNNING,0
65.09,0,65.09,RUNNING,0
65.15,0,65.15,RUNNING,0
65.22,0,65.22,RUNNING,0
65.28,0,65.28,RUNNING,0
65.35,0,65.35,RUNNING,0
65.41,0,65.41,RUNNING,0
65.48,0,65.48,RUNNING,0
65.54,0,65.54,RUNNING,0
65.61,0,65.61,RUNNING,0
65.68,0,65.68,RUNNING,0
65.74,0,65.74,RUNNING,0
65.81,0,65.81,RUNNING,0
65.87,0,65.87,RUNNING,0
65.94,0,65.94,RUNNING,0
66.0,0,66.0,RUNNING,0
66.07,0,66.07,RUNNING,0
66.13,0,66.13,RUNNING,0
66.2,0,66.2,RUNNING,0
66.26,0,66.26,RUNNING,0
66.33,0,66.33,RUNNING,0
66.4,0,66.4,RUNNING,0
66.47,0,66.47,RUNNING,0
66.53,0,66.53,RUNNING,0
66.6,0,66.6,RUNNING,0
66.66,0,66.66,RUNNING,0
66.73,0,66.73,RUNNING,0
66.8,0,66.8,RUNNING,0
66.86,0,66.86,RUNNING,0
66.93,0,66.93,RUNNING,0
66.99,0,66.99,RUNNING,0
67.06,0,67.06,RUNNING,0
67.12,0,67.12,RUNNING,0
67.19,0,67.19,RUNNING,0
67.26,0,67.26,RUNNING,0
67.32,0,67.32,RUNNING,0
67.39,0,67.39,RUNNING,0
67.45,0,67.45,RUNNING,0
67.52,0,67.52,RUNNING,0
67.58,0,67.58,RUNNING,0
67.65,0,67.65,RUNNING,0
67.71,0,67.71,RUNNING,0
67.78,0,67.78,RUNNING,0
67.85,0,67.85,RUNNING,0
67.91,0,67.91,RUNNING,0
67.98,0,67.98,RUNNING,0
68.04,0,68.04,RUNNING,0
68.11,0,68.11,RUNNING,0
68.18,0,68.18,RUNNING,0
68.24,0,68.24,RUNNING,0
68.31,0,68.31,RUNNING,0
68.38,0,68.38,RUNNING,0
68.44,0,68.44,RUNNING,0
68.51,0,68.51,RUNNING,0
68.57,0,68.57,RUNNING,0
68.64,0,68.64,RUNNING,0
68.71,0,68.71,RUNNING,0
68.77,0,68.77,RUNNING,0
68.84,0,68.84,RUNNING,0
68.9,0,68.9,RUNNING,0
68.97,0,68.97,RUNNING,0
69.04,0,69.04,RUNNING,0
69.1,0,69.1,RUNNING,0
69.17,0,69.17,RUNNING,0
69.23,0,69.23,RUNNING,0
69.3,0,69.3,RUNNING,0
69.37,0,69.37,RUNNING,0
69.43,0,69.43,RUNNING,0
69.5,0,69.5,RUNNING,0
69.57,0,69.57,RUNNING,0
69.63,0,69.63,RUNNING,0
69.7,0,69.7,RUNNING,0
69.76,0,69.76,RUNNING,0
69.83,0,69.83,RUNNING,0
69.9,0,69.9,RUNNING,0
69.97,0,69.97,RUNNING,0
70.03,0,70.03,RUNNING,0
70.1,0,70.1,RUNNING,0
70.16,0,70.16,RUNNING,0
70.23,0,70.23,RUNNING,0
70.3,0,70.3,RUNNING,0
70.36,0,70.36,RUNNING,0
70.43,0,70.43,RUNNING,0
70.5,0,70.5,RUNNING,0
70.56,0,70.56,RUNNING,0
70.63,0,70.63,RUNNING,0
70.7,0,70.7,RUNNING,0
70.76,0,70.76,RUNNING,0
70.83,0,70.83,RUNNING,0
70.9,0,70.9,RUNNING,0
70.96,0,70.96,RUNNING,0
71.03,0,71.03,RUNNING,0
71.09,0,71.09,RUNNING,0
71.16,0,71.16,RUNNING,0
71.23,0,71.23,RUNNING,0
71.29,0,71.29,RUNNING,0
71.36,0,71.36,RUNNING,0
71.43,0,71.43,RUNNING,0
71.49,0,71.49,RUNNING,0
71.56,0,71.56,RUNNING,0
71.63,0,71.63,RUNNING,0
71.69,0,71.69,RUNNING,0
71.76,0,71.76,RUNNING,0
71.83,0,71.83,RUNNING,0
71.9,0,71.9,RUNNING,0
71.96,0,71.96,RUNNING,0
72.03,0,72.03,RUNNING,0
72.1,0,72.1,RUNNING,0
72.16,0,72.16,RUNNING,0
72.23,0,72.23,RUNNING,0
72.3,0,72.3,RUNNING,0
72.36,0,72.36,RUNNING,0
72.43,0,72.43,RUNNING,0
72.49,0,72.49,RUNNING,0
72.56,0,72.56,RUNNING,0
72.63,0,72.63,RUNNING,0
72.7,0,72.7,RUNNING,0
72.76,0,72.76,RUNNING,0
72.83,0,72.83,RUNNING,0
72.9,0,72.9,RUNNING,0
72.97,0,72.97,RUNNING,0
73.03,0,73.03,RUNNING,0
73.1,0,73.1,RUNNING,0
73.16,0,73.16,RUNNING,0
73.23,0,73.23,RUNNING,0
73.3,0,73.3,RUNNING,0
73.36,0,73.36,RUNNING,0
73.43,0,73.43,RUNNING,0
73.49,0,73.49,RUNNING,0
73.56,0,73.56,RUNNING,0
73.63,0,73.63,RUNNING,0
73.69,0,73.69,RUNNING,0
73.76,0,73.76,RUNNING,0
73.82,0,73.82,RUNNING,0
73.89,0,73.89,RUNNING,0
73.96,0,73.96,RUNNING,0
74.02,0,74.02,RUNNING,0
74.09,0,74.09,RUNNING,0
74.15,0,74.15,RUNNING,0
74.22,0,74.22,RUNNING,0
74.29,0,74.29,RUNNING,0
74.35,0,74.35,RUNNING,0
74.42,0,74.42,RUNNING,0
74.48,0,74.48,RUNNING,0
74.55,0,74.55,RUNNING,0
74.62,0,74.62,RUNNING,0
74.68,0,74.68,RUNNING,0
74.75,0,74.75,RUNNING,0
74.82,0,74.82,RUNNING,0
74.88,0,74.88,RUNNING,0
74.95,0,74.95,RUNNING,0
75.02,0,75.02,RUNNING,0
75.08,0,75.08,RUNNING,0
75.15,0,75.15,RUNNING,0
75.21,0,75.21,RUNNING,0
75.28,0,75.28,RUNNING,0
75.35,0,75.35,RUNNING,0
75.41,0,75.41,RUNNING,0
75.48,0,75.48,RUNNING,0
75.55,0,75.55,RUNNING,0
75.61,0,75.61,RUNNING,0
75.68,0,75.68,RUNNING,0
75.74,0,75.74,RUNNING,0
75.81,0,75.81,RUNNING,0
75.88,0,75.88,RUNNING,0
75.94,0,75.94,RUNNING,0
76.01,0,76.01,RUNNING,0
76.08,0,76.08,RUNNING,0
76.14,0,76.14,RUNNING,0
76.21,0,76.21,RUNNING,0
76.28,0,76.28,RUNNING,0
76.34,0,76.34,RUNNING,0
76.41,0,76.41,RUNNING,0
76.48,0,76.48,RUNNING,0
76.54,0,76.54,RUNNING,0
76.61,0,76.61,RUNNING,0
76.67,0,76.67,RUNNING,0
76.74,0,76.74,RUNNING,0
76.81,0,76.81,RUNNING,0
76.87,0,76.87,RUNNING,0
76.94,0,76.94,RUNNING,0
77.01,0,77.01,RUNNING,0
77.07,0,77.07,RUNNING,0
77.14,0,77.14,RUNNING,0
77.21,0,77.21,RUNNING,0
77.27,0,77.27,RUNNING,0
77.34,0,77.34,RUNNING,0
77.4,0,77.4,RUNNING,0
77.47,0,77.47,RUNNING,0
77.54,0,77.54,RUNNING,0
77.6,0,77.6,RUNNING,0
77.67,0,77.67,RUNNING,0
77.74,0,77.74,RUNNING,0
77.8,0,77.8,RUNNING,0
77.87,0,77.87,RUNNING,0
77.94,0,77.94,RUNNING,0
78.01,0,78.01,RUNNING,0
78.07,0,78.07,RUNNING,0
78.14,0,78.14,RUNNING,0
78.21,0,78.21,RUNNING,0
78.27,0,78.27,RUNNING,0
78.34,0,78.34,RUNNING,0
78.41,0,78.41,RUNNING,0
78.47,0,78.47,RUNNING,0
78.54,0,78.54,RUNNING,0
78.6,0,78.6,RUNNING,0
78.67,0,78.67,RUNNING,0
78.74,0,78.74,RUNNING,0
78.81,0,78.81,RUNNING,0
78.88,0,78.88,RUNNING,0
78.94,0,78.94,RUNNING,0
79.01,0,79.01,RUNNING,0
79.08,0,79.08,RUNNING,0
79.14,0,79.14,RUNNING,0
79.21,0,79.21,RUNNING,0
79.28,0,79.28,RUNNING,0
79.34,0,79.34,RUNNING,0
79.42,0,79.42,RUNNING,0
79.48,0,79.48,RUNNING,0
79.55,0,79.55,RUNNING,0
79.62,0,79.62,RUNNING,0
79.68,0,79.68,RUNNING,0
79.75,0,79.75,RUNNING,0
79.81,0,79.81,RUNNING,0
79.88,0,79.88,RUNNING,0
79.95,0,79.95,RUNNING,0
80.01,0,80.01,RUNNING,0
80.08,0,80.08,RUNNING,0
80.14,0,80.14,RUNNING,0
80.21,0,80.21,RUNNING,0
80.28,0,80.28,RUNNING,0
80.34,0,80.34,RUNNING,0
80.41,0,80.41,RUNNING,0
80.48,0,80.48,RUNNING,0
80.54,0,80.54,RUNNING,0
80.61,0,80.61,RUNNING,0
80.68,0,80.68,RUNNING,0
80.74,0,80.74,RUNNING,0
80.81,0,80.81,RUNNING,0
80.87,0,80.87,RUNNING,0
80.94,0,80.94,RUNNING,0
81.01,0,81.01,RUNNING,0
81.07,0,81.07,RUNNING,0
81.14,0,81.14,RUNNING,0
81.21,0,81.21,RUNNING,0
81.27,0,81.27,RUNNING,0
81.34,0,81.34,RUNNING,0
81.41,0,81.41,RUNNING,0
81.47,0,81.47,RUNNING,0
81.54,0,81.54,RUNNING,0
81.61,0,81.61,RUNNING,0
81.67,0,81.67,RUNNING,0
81.74,0,81.74,RUNNING,0
81.8,0,81.8,RUNNING,0
81.87,0,81.87,RUNNING,0
81.93,0,81.93,RUNNING,0
82.0,0,82.0,RUNNING,0
82.06,0,82.06,RUNNING,0
82.13,0,82.13,RUNNING,0
82.2,0,82.2,RUNNING,0
82.26,0,82.26,RUNNING,0
82.33,0,82.33,RUNNING,0
82.39,0,82.39,RUNNING,0
82.46,0,82.46,RUNNING,0
82.52,0,82.52,RUNNING,0
82.59,0,82.59,RUNNING,0
82.66,0,82.66,RUNNING,0
82.72,0,82.72,RUNNING,0
82.79,0,82.79,RUNNING,0
82.85,0,82.85,RUNNING,0
82.92,0,82.92,RUNNING,0
82.99,0,82.99,RUNNING,0
83.05,0,83.05,RUNNING,0
83.12,0,83.12,RUNNING,0
83.18,0,83.18,RUNNING,0
83.25,0,83.25,RUNNING,0
83.31,0,83.31,RUNNING,0
83.38,0,83.38,RUNNING,0
83.45,0,83.45,RUNNING,0
83.51,0,83.51,RUNNING,0
83.58,0,83.58,RUNNING,0
83.64,0,83.64,RUNNING,0
83.71,0,83.71,RUNNING,0
83.78,0,83.78,RUNNING,0
83.84,0,83.84,RUNNING,0
83.91,0,83.91,RUNNING,0
83.97,0,83.97,RUNNING,0
84.04,0,84.04,RUNNING,0
84.11,0,84.11,RUNNING,0
84.17,0,84.17,RUNNING,0
84.24,0,84.24,RUNNING,0
84.3,0,84.3,RUNNING,0
84.38,0,84.38,RUNNING,0
84.45,0,84.45,RUNNING,0
84.51,0,84.51,RUNNING,0
84.58,0,84.58,RUNNING,0
84.65,0,84.65,RUNNING,0
84.71,0,84.71,RUNNING,0
84.78,0,84.78,RUNNING,0
84.84,0,84.84,RUNNING,0
84.91,0,84.91,RUNNING,0
84.98,0,84.98,RUNNING,0
85.04,0,85.04,RUNNING,0
85.11,0,85.11,RUNNING,0
85.17,0,85.17,RUNNING,0
85.24,0,85.24,RUNNING,0
85.31,0,85.31,RUNNING,0
85.37,0,85.37,RUNNING,0
85.44,0,85.44,RUNNING,0
85.5,0,85.5,RUNNING,0
85.57,0,85.57,RUNNING,0
85.64,0,85.64,RUNNING,0
85.7,0,85.7,RUNNING,0
85.77,0,85.77,RUNNING,0
85.84,0,85.84,RUNNING,0
85.9,0,85.9,RUNNING,0
85.97,0,85.97,RUNNING,0
86.04,0,86.04,RUNNING,0
86.11,0,86.11,RUNNING,0
86.17,0,86.17,RUNNING,0
86.24,0,86.24,RUNNING,0
86.3,0,86.3,RUNNING,0
86.37,0,86.37,RUNNING,0
86.43,0,86.43,RUNNING,0
86.5,0,86.5,RUNNING,0
86.56,0,86.56,RUNNING,0
86.63,0,86.63,RUNNING,0
86.7,0,86.7,RUNNING,0
86.76,0,86.76,RUNNING,0
86.83,0,86.83,RUNNING,0
86.9,0,86.9,RUNNING,0
86.96,0,86.96,RUNNING,0
87.03,0,87.03,RUNNING,0
87.09,0,87.09,RUNNING,0
87.16,0,87.16,RUNNING,0
87.23,0,87.23,RUNNING,0
87.29,0,87.29,RUNNING,0
87.36,0,87.36,RUNNING,0
87.42,0,87.42,RUNNING,0
87.49,0,87.49,RUNNING,0
87.56,0,87.56,RUNNING,0
87.62,0,87.62,RUNNING,0
87.69,0,87.69,RUNNING,0
87.75,0,87.75,RUNNING,0
87.82,0,87.82,RUNNING,0
87.89,0,87.89,RUNNING,0
87.95,0,87.95,RUNNING,0
88.02,0,88.02,RUNNING,0
88.09,0,88.09,RUNNING,0
88.15,0,88.15,RUNNING,0
88.22,0,88.22,RUNNING,0
88.28,0,88.28,RUNNING,0
88.35,0,88.35,RUNNING,0
88.42,0,88.42,RUNNING,0
88.48,0,88.48,RUNNING,0
88.55,0,88.55,RUNNING,0
88.62,0,88.62,RUNNING,0
88.68,0,88.68,RUNNING,0
88.75,0,88.75,RUNNING,0
88.81,0,88.81,RUNNING,0
88.88,0,88.88,RUNNING,0
88.95,0,88.95,RUNNING,0
89.01,0,89.01,RUNNING,0
89.08,0,89.08,RUNNING,0
89.15,0,89.15,RUNNING,0
89.21,0,89.21,RUNNING,0
89.28,0,89.28,RUNNING,0
89.35,0,89.35,RUNNING,0
89.41,0,89.41,RUNNING,0
89.48,0,89.48,RUNNING,0
89.55,0,89.55,RUNNING,0
89.61,0,89.61,RUNNING,0
89.68,0,89.68,RUNNING,0
89.75,0,89.75,RUNNING,0
89.81,0,89.81,RUNNING,0
89.88,0,89.88,RUNNING,0
89.94,0,89.94,RUNNING,0
90.01,0,90.01,RUNNING,0
90.08,0,90.08,RUNNING,0
90.15,0,90.15,RUNNING,0
90.21,0,90.21,RUNNING,0
90.28,0,90.28,RUNNING,0
90.34,0,90.34,RUNNING,0
90.41,0,90.41,RUNNING,0
90.48,0,90.48,RUNNING,0
90.54,0,90.54,RUNNING,0
90.61,0,90.61,RUNNING,0
90.68,0,90.68,RUNNING,0
90.74,0,90.74,RUNNING,0
90.81,0,90.81,RUNNING,0
90.88,0,90.88,RUNNING,0
90.94,0,90.94,RUNNING,0
91.01,0,91.01,RUNNING,0
91.08,0,91.08,RUNNING,0
91.14,0,91.14,RUNNING,0
91.21,0,91.21,RUNNING,0
91.27,0,91.27,RUNNING,0
91.34,0,91.34,RUNNING,0
91.41,0,91.41,RUNNING,0
91.48,0,91.48,RUNNING,0
91.54,0,91.54,RUNNING,0
91.61,0,91.61,RUNNING,0
91.67,0,91.67,RUNNING,0
91.74,0,91.74,RUNNING,0
91.81,0,91.81,RUNNING,0
91.87,0,91.87,RUNNING,0
91.94,0,91.94,RUNNING,0
92.01,0,92.01,RUNNING,0
92.07,0,92.07,RUNNING,0
92.14,0,92.14,RUNNING,0
92.21,0,92.21,RUNNING,0
92.28,0,92.28,RUNNING,0
92.34,0,92.34,RUNNING,0
92.41,0,92.41,RUNNING,0
92.48,0,92.48,RUNNING,0
92.54,0,92.54,RUNNING,0
92.61,0,92.61,RUNNING,0
92.68,0,92.68,RUNNING,0
92.75,0,92.75,RUNNING,0
92.81,0,92.81,RUNNING,0
92.88,0,92.88,RUNNING,0
92.95,0,92.95,RUNNING,0
93.01,0,93.01,RUNNING,0
93.08,0,93.08,RUNNING,0
93.14,0,93.14,RUNNING,0
93.21,0,93.21,RUNNING,0
93.28,0,93.28,RUNNING,0
93.34,0,93.34,RUNNING,0
93.41,0,93.41,RUNNING,0
93.48,0,93.48,RUNNING,0
93.54,0,93.54,RUNNING,0
93.61,0,93.61,RUNNING,0
93.68,0,93.68,RUNNING,0
93.74,0,93.74,RUNNING,0
93.81,0,93.81,RUNNING,0
93.87,0,93.87,RUNNING,0
93.94,0,93.94,RUNNING,0
94.01,0,94.01,RUNNING,0
94.07,0,94.07,RUNNING,0
94.14,0,94.14,RUNNING,0
94.2,0,94.2,RUNNING,0
94.27,0,94.27,RUNNING,0
94.34,0,94.34,RUNNING,0
94.4,0,94.4,RUNNING,0
94.47,0,94.47,RUNNING,0
94.54,0,94.54,RUNNING,0
94.6,0,94.6,RUNNING,0
94.67,0,94.67,RUNNING,0
94.73,0,94.73,RUNNING,0
94.8,0,94.8,RUNNING,0
94.87,0,94.87,RUNNING,0
94.93,0,94.93,RUNNING,0
95.0,0,95.0,RUNNING,0
95.06,0,95.06,RUNNING,0
95.13,0,95.13,RUNNING,0
95.2,0,95.2,RUNNING,0
95.26,0,95.26,RUNNING,0
95.33,0,95.33,RUNNING,0
95.4,0,95.4,RUNNING,0
95.46,0,95.46,RUNNING,0
95.53,0,95.53,RUNNING,0
95.59,0,95.59,RUNNING,0
95.66,0,95.66,RUNNING,0
95.73,0,95.73,RUNNING,0
95.79,0,95.79,RUNNING,0
95.86,0,95.86,RUNNING,0
95.93,0,95.93,RUNNING,0
95.99,0,95.99,RUNNING,0
96.06,0,96.06,RUNNING,0
96.13,0,96.13,RUNNING,0
96.19,0,96.19,RUNNING,0
96.26,0,96.26,RUNNING,0
96.33,0,96.33,RUNNING,0
96.39,0,96.39,RUNNING,0
96.46,0,96.46,RUNNING,0
96.53,0,96.53,RUNNING,0
96.59,0,96.59,RUNNING,0
96.66,0,96.66,RUNNING,0
96.73,0,96.73,RUNNING,0
96.79,0,96.79,RUNNING,0
96.86,0,96.86,RUNNING,0
96.93,0,96.93,RUNNING,0
96.99,0,96.99,RUNNING,0
97.06,0,97.06,RUNNING,0
97.13,0,97.13,RUNNING,0
97.19,0,97.19,RUNNING,0
97.26,0,97.26,RUNNING,0
97.32,0,97.32,RUNNING,0
97.39,0,97.39,RUNNING,0
97.46,0,97.46,RUNNING,0
97.52,0,97.52,RUNNING,0
97.59,0,97.59,RUNNING,0
97.66,0,97.66,RUNNING,0
97.72,0,97.72,RUNNING,0
97.79,0,97.79,RUNNING,0
97.86,0,97.86,RUNNING,0
97.92,0,97.92,RUNNING,0
97.99,0,97.99,RUNNING,0
98.06,0,98.06,RUNNING,0
98.13,0,98.13,RUNNING,0
98.19,0,98.19,RUNNING,0
98.26,0,98.26,RUNNING,0
98.33,0,98.33,RUNNING,0
98.39,0,98.39,RUNNING,0
98.46,0,98.46,RUNNING,0
98.53,0,98.53,RUNNING,0
98.59,0,98.59,RUNNING,0
98.66,0,98.66,RUNNING,0
98.73,0,98.73,RUNNING,0
98.79,0,98.79,RUNNING,0
98.86,0,98.86,RUNNING,0
98.93,0,98.93,RUNNING,0
98.99,0,98.99,RUNNING,0
99.06,0,99.06,RUNNING,0
99.13,0,99.13,RUNNING,0
99.19,0,99.19,RUNNING,0
99.26,0,99.26,RUNNING,0
99.33,0,99.33,RUNNING,0
99.4,0,99.4,RUNNING,0
99.47,0,99.47,RUNNING,0
99.53,0,99.53,RUNNING,0
99.6,0,99.6,RUNNING,0
99.66,0,99.66,RUNNING,0
99.73,0,99.73,RUNNING,0
99.8,0,99.8,RUNNING,0
99.86,0,99.86,RUNNING,0
99.93,0,99.93,RUNNING,0
99.99,0,99.99,RUNNING,0
100.06,0,100.06,RUNNING,0
100.13,0,100.13,RUNNING,0
100.19,0,100.19,RUNNING,0
100.26,0,100.26,RUNNING,0
100.32,0,100.32,RUNNING,0
100.39,0,100.39,RUNNING,0
100.46,0,100.46,RUNNING,0
100.52,0,100.52,RUNNING,0
100.59,0,100.59,RUNNING,0
100.66,0,100.66,RUNNING,0
100.72,0,100.72,RUNNING,0
100.79,0,100.79,RUNNING,0
100.86,0,100.86,RUNNING,0
100.92,0,100.92,RUNNING,0
100.99,0,100.99,RUNNING,0
101.06,0,101.06,RUNNING,0
101.12,0,101.12,RUNNING,0
101.19,0,101.19,RUNNING,0
101.25,0,101.25,RUNNING,0
101.32,0,101.32,RUNNING,0
101.39,0,101.39,RUNNING,0
101.45,0,101.45,RUNNING,0
